,category,task,head,layer,img,pcc,rmse
1558,vehicle,DET,1,12,976,0.5450950702366326,0.047283448000041334
1559,vehicle,DET,1,13,976,0.42920315810837706,0.04974394509016741
1560,vehicle,DET,1,14,976,0.39075539752757665,0.050606050540670425
1561,vehicle,DET,1,15,976,0.3859667482721873,0.05062509165239307
1562,vehicle,DET,1,1,987,0.3937816371754106,0.06747793238173877
1563,vehicle,DET,1,2,987,0.3820361847301476,0.06775582820066367
1564,vehicle,DET,1,3,987,0.28488530365458786,0.07026379824784641
1565,vehicle,DET,1,4,987,0.5162481892409191,0.06344877084928452
1566,vehicle,DET,1,5,987,0.537634830133102,0.06189853523136346
1567,vehicle,DET,1,6,987,0.09556976590641855,0.0806677015961638
1568,vehicle,DET,1,7,987,0.0350651879475376,0.0961581434038625
1569,vehicle,DET,1,8,987,0.24459432035290082,0.07690031734422055
1570,vehicle,DET,1,9,987,0.6393464199219295,0.05677860672327024
1571,vehicle,DET,1,10,987,0.5462996856266589,0.061307477695464165
1572,vehicle,DET,1,11,987,0.5939378377239353,0.06304379498599096
1573,vehicle,DET,1,12,987,0.658679135831978,0.05797248919966174
1574,vehicle,DET,1,13,987,0.46392815359878575,0.06748339828642803
1575,vehicle,DET,1,14,987,0.5324755284010945,0.06366658099515869
1576,vehicle,DET,1,15,987,0.3767117543954302,0.06893744915701748
1577,vehicle,DET,1,1,99,0.40067221828002675,0.07920641449916928
1578,vehicle,DET,1,2,99,0.3513666934255167,0.08131813808519817
1579,vehicle,DET,1,3,99,0.4610026068333229,0.07660300939297494
1580,vehicle,DET,1,4,99,0.5185987844612858,0.07505263260777721
1581,vehicle,DET,1,5,99,0.41709482547961557,0.10313300684696163
1582,vehicle,DET,1,6,99,0.5724984366907628,0.07075097030454013
1583,vehicle,DET,1,7,99,0.28967720317283363,0.10722646226110753
1584,vehicle,DET,1,8,99,0.6736964843510165,0.06489371740050227
1585,vehicle,DET,1,9,99,0.7819514554493654,0.05470274779764069
1586,vehicle,DET,1,10,99,0.7160116546157778,0.06067009901564714
1587,vehicle,DET,1,11,99,0.5262952039484807,0.07471281986296224
1588,vehicle,DET,1,12,99,0.5486986366182661,0.07322392890720959
1589,vehicle,DET,1,13,99,0.4877851459767923,0.07834625492915823
1590,vehicle,DET,1,14,99,0.5680246401800318,0.07324761839471916
1591,vehicle,DET,1,15,99,0.44319745848083314,0.07961407427060294
1592,vehicle,DET,1,16,99,,
1593,vehicle,DET,1,17,99,,
1594,vehicle,DET,2,1,1031,0.3023055585751074,0.11347403005572301
1595,vehicle,DET,2,2,1031,0.2707183851861742,0.11421056825132951
1596,vehicle,DET,2,3,1031,0.26758652576323555,0.1147997276202837
1597,vehicle,DET,2,4,1031,0.4069371870600067,0.11006204674834788
1598,vehicle,DET,2,5,1031,0.3894445072616466,0.10866040335919819
1599,vehicle,DET,2,6,1031,0.39296104557812567,0.10954478249408527
1600,vehicle,DET,2,7,1031,0.4278496946557984,0.10707171527519552
1601,vehicle,DET,2,8,1031,0.5352446528687569,0.10360871207676288
1602,vehicle,DET,2,9,1031,0.43837913189804356,0.10977844283911906
1603,vehicle,DET,2,10,1031,0.4595628436790802,0.10835467209248045
1604,vehicle,DET,2,11,1031,0.36951306438931647,0.11430558027342201
1605,vehicle,DET,2,12,1031,0.39487292937965546,0.1125401106973394
1606,vehicle,DET,2,13,1031,0.3457168400244753,0.11546359295240535
1607,vehicle,DET,2,14,1031,0.4169053778742243,0.11055902408322849
1608,vehicle,DET,2,15,1031,0.44908227721133237,0.10902818406248017
1609,vehicle,DET,2,16,1031,0.5001837008664779,0.10519250806992672
1610,vehicle,DET,2,17,1031,0.2788213587524907,0.11761698992706668
1611,vehicle,DET,2,1,1041,0.39850622296228694,0.07696849186768455
1612,vehicle,DET,2,2,1041,0.3151987660895139,0.07980689047917175
1613,vehicle,DET,2,3,1041,0.39837977855871903,0.08333702467504342
1614,vehicle,DET,2,4,1041,0.4545174148282622,0.07512097868354561
1615,vehicle,DET,2,5,1041,0.49239649670040464,0.07953612707230512
1616,vehicle,DET,2,6,1041,0.32323830577920554,0.09635868964897498
1617,vehicle,DET,2,7,1041,0.37314852082572164,0.09882608244933716
1618,vehicle,DET,2,8,1041,0.32615502685625125,0.10801821820890707
1619,vehicle,DET,2,9,1041,0.6031711387855446,0.0677861246545274
1620,vehicle,DET,2,10,1041,0.5151422120594855,0.07981198323984016
1621,vehicle,DET,2,11,1041,0.7559882634954631,0.059955488519825066
1622,vehicle,DET,2,12,1041,0.8220205564405006,0.052197938095285376
1623,vehicle,DET,2,13,1041,0.6771733312488127,0.06725640164305836
1624,vehicle,DET,2,14,1041,0.7107198149330236,0.06130586352738666
1625,vehicle,DET,2,15,1041,0.6953300963437556,0.06156898204015575
1626,vehicle,DET,2,16,1041,0.71823912664523,0.05867024548444297
1627,vehicle,DET,2,17,1041,0.5090384465339874,0.07277876160216312
1628,vehicle,DET,2,1,1079,0.3079714822492719,0.06749623587249196
1629,vehicle,DET,2,2,1079,0.35980218055140617,0.06600927830127151
1630,vehicle,DET,2,3,1079,0.3166677769655996,0.06828744703797361
1631,vehicle,DET,2,4,1079,0.39590279705044534,0.0710551542605973
1632,vehicle,DET,2,5,1079,0.5680945385413968,0.06599317917093554
1633,vehicle,DET,2,6,1079,0.6480718235994002,0.0654228726266298
1634,vehicle,DET,2,7,1079,0.5991478854314345,0.07071387231918137
1635,vehicle,DET,2,8,1079,0.7465416860378425,0.0477486324953623
1636,vehicle,DET,2,9,1079,0.8022659792180363,0.041526014368202815
1637,vehicle,DET,2,10,1079,0.9055327214353162,0.03471838312346247
1638,vehicle,DET,2,11,1079,0.9110585083252449,0.0307115739943206
1639,vehicle,DET,2,12,1079,0.9231679101382221,0.028530965530253447
1640,vehicle,DET,2,13,1079,0.7107296064036958,0.050522283108835386
1641,vehicle,DET,2,14,1079,0.5224384659627067,0.06213571341058463
1642,vehicle,DET,2,15,1079,0.7186016119031376,0.0480185207648694
1643,vehicle,DET,2,16,1079,0.7680224480339207,0.04874872381709882
1644,vehicle,DET,2,17,1079,0.5972675083826293,0.0563858869342554
1645,vehicle,DET,2,1,113,0.3632050369027975,0.07066599948849032
1646,vehicle,DET,2,2,113,0.3956897923891156,0.069554883654364
1647,vehicle,DET,2,3,113,0.3244789240842824,0.07256554012978403
1648,vehicle,DET,2,4,113,0.48162930604846854,0.06664731396563399
1649,vehicle,DET,2,5,113,0.6249304582333779,0.06082202297772634
1650,vehicle,DET,2,6,113,0.32573672613745475,0.07519463470782395
1651,vehicle,DET,2,7,113,0.31718114759333554,0.09335876290206137
1652,vehicle,DET,2,8,113,0.7431474501829275,0.05171307913451761
1653,vehicle,DET,2,9,113,0.769028921158277,0.050604416916325626
1654,vehicle,DET,2,10,113,0.7792734382227843,0.047515673029732475
1655,vehicle,DET,2,11,113,0.5114814576665614,0.06547187484021262
1656,vehicle,DET,2,12,113,0.5323439540135853,0.06433331982374844
1657,vehicle,DET,2,13,113,0.3882773541764961,0.07054096054044637
1658,vehicle,DET,2,14,113,0.5447348945320053,0.06393225407956057
1659,vehicle,DET,2,15,113,0.5618710848171616,0.06381133090003364
1660,vehicle,DET,2,16,113,0.6763590952769082,0.05681375855745218
1661,vehicle,DET,2,17,113,0.6267638648098988,0.06171616364253938
1662,vehicle,DET,2,1,1178,0.5154541414962749,0.06017211564148863
1663,vehicle,DET,2,2,1178,0.4670128251727649,0.06162324761122849
1664,vehicle,DET,2,3,1178,0.7339810997142912,0.051553555469514276
1665,vehicle,DET,2,4,1178,0.6901062008834311,0.05420138507520087
1666,vehicle,DET,2,5,1178,0.7326872772926797,0.04752059652216636
1667,vehicle,DET,2,6,1178,0.7299508668135931,0.04798051051596335
1668,vehicle,DET,2,7,1178,0.5433893753359094,0.0734593701716592
1669,vehicle,DET,2,8,1178,0.9082582785353485,0.02919099530424713
1670,vehicle,DET,2,9,1178,0.875672756180145,0.03409054263691803
1671,vehicle,DET,2,10,1178,0.8458807878823705,0.03798726387219534
1672,vehicle,DET,2,11,1178,0.9225936904327887,0.03177032008390228
1673,vehicle,DET,2,12,1178,0.9163563960369088,0.03488796757387486
1674,vehicle,DET,2,13,1178,0.6786329153014387,0.05493211458568885
1675,vehicle,DET,2,14,1178,0.6167757114781409,0.05502275626719912
1676,vehicle,DET,2,15,1178,0.9342049534926952,0.02927089101825662
1677,vehicle,DET,2,16,1178,0.612963927110551,0.05882036029482816
1678,vehicle,DET,2,17,1178,0.809091123360996,0.042169829444406504
1679,vehicle,DET,2,1,117,0.24580275210188837,0.07622932623375982
1680,vehicle,DET,2,2,117,0.21108118129938203,0.08055399680630612
1681,vehicle,DET,2,3,117,0.29813811299243376,0.0822489327498716
1682,vehicle,DET,2,4,117,0.28757906091779006,0.08755201729867308
1683,vehicle,DET,2,5,117,0.34093859464405996,0.10109511398705914
1684,vehicle,DET,2,6,117,0.18475413278653324,0.1209197761578226
1685,vehicle,DET,2,7,117,0.22067606491113137,0.14674900088052198
1686,vehicle,DET,2,8,117,0.33628867322464573,0.07993958486573284
1687,vehicle,DET,2,9,117,0.31210065274127713,0.08049582390798636
1688,vehicle,DET,2,10,117,0.33314583148021876,0.0801653412120355
1689,vehicle,DET,2,11,117,0.39304617745704773,0.08416662804271595
1690,vehicle,DET,2,12,117,0.3421645428693851,0.08819893099536227
1691,vehicle,DET,2,13,117,0.3270747075876007,0.07661950904561032
1692,vehicle,DET,2,14,117,0.2919857284437176,0.07650749932167286
1693,vehicle,DET,2,15,117,0.36910153907591237,0.07522745108353329
1694,vehicle,DET,2,16,117,0.3450000451279057,0.07921457169015916
1695,vehicle,DET,2,17,117,0.22611129653703765,0.08184010330195245
1696,vehicle,DET,2,1,126,0.5043877469841348,0.054034774570313436
1697,vehicle,DET,2,2,126,0.5231854168656335,0.054019870191785196
1698,vehicle,DET,2,3,126,0.4669720282255094,0.055218234334044713
1699,vehicle,DET,2,4,126,0.6174819667730831,0.051302652327159935
1700,vehicle,DET,2,5,126,0.6839700040804992,0.04509496653892487
1701,vehicle,DET,2,6,126,0.626900419601753,0.051420075648086844
1702,vehicle,DET,2,7,126,0.48347826757769097,0.09196873052910644
1703,vehicle,DET,2,8,126,0.5080796063266368,0.06996703121300513
1704,vehicle,DET,2,9,126,0.7578296987509938,0.041438314956228246
1705,vehicle,DET,2,10,126,0.5769155650945945,0.06275881197803232
1706,vehicle,DET,2,11,126,0.6762030071499974,0.04656668360208189
1707,vehicle,DET,2,12,126,0.705162653967994,0.045888515132448265
1708,vehicle,DET,2,13,126,0.639400951576353,0.05050074970813655
1709,vehicle,DET,2,14,126,0.6817955525948507,0.045757415085486745
1710,vehicle,DET,2,15,126,0.7630844213349385,0.04041319777371001
1711,vehicle,DET,2,16,126,0.44241639184213444,0.06177663844777715
1712,vehicle,DET,2,17,126,0.7020704113408495,0.04496168449037327
1713,vehicle,DET,2,1,1278,0.28075203154151,0.07703871884206906
1714,vehicle,DET,2,2,1278,0.25384471418441285,0.07787484986045094
1715,vehicle,DET,2,3,1278,0.25183163974008405,0.07797741137141839
1716,vehicle,DET,2,4,1278,0.356700347657743,0.07499006493903275
1717,vehicle,DET,2,5,1278,0.4122336955245238,0.07290828811204665
1718,vehicle,DET,2,6,1278,0.44144576363871446,0.07582653339848298
1719,vehicle,DET,2,7,1278,0.6845049823381784,0.06119403301656167
1720,vehicle,DET,2,8,1278,0.3947888881991548,0.09407581415758076
1721,vehicle,DET,2,9,1278,0.33984440639778374,0.08968608362432831
1722,vehicle,DET,2,10,1278,0.21480685331440288,0.10096861895093183
1723,vehicle,DET,2,11,1278,0.5190504647028058,0.07513171248315749
1724,vehicle,DET,2,12,1278,0.5781031362031223,0.06602172020967305
1725,vehicle,DET,2,13,1278,0.4291491586685276,0.07299987339378623
1726,vehicle,DET,2,14,1278,0.4115641699434734,0.07712132098013312
1727,vehicle,DET,2,15,1278,0.6530333523545367,0.06113891064884653
1728,vehicle,DET,2,16,1278,0.6556405827261387,0.06360111673646379
1729,vehicle,DET,2,17,1278,0.40499308813138846,0.07517521307589355
1730,vehicle,DET,2,1,1331,0.3406793496719483,0.094978776243023
1731,vehicle,DET,2,2,1331,0.3316882144426681,0.09519168637902473
1732,vehicle,DET,2,3,1331,0.3974883182354732,0.09252512121145731
1733,vehicle,DET,2,4,1331,0.41086782760410084,0.09492610552725064
1734,vehicle,DET,2,5,1331,0.40466000083059056,0.0921382322207752
1735,vehicle,DET,2,6,1331,0.47140326208444544,0.08882315388304114
1736,vehicle,DET,2,7,1331,0.4071882027680494,0.09624311026749066
1737,vehicle,DET,2,8,1331,0.251299635545828,0.09893655021556749
1738,vehicle,DET,2,9,1331,0.2068902829173627,0.10103494038248743
1739,vehicle,DET,2,10,1331,0.2841771378394795,0.09932664648731396
1740,vehicle,DET,2,11,1331,0.35137112180992636,0.0951963240832012
1741,vehicle,DET,2,12,1331,0.3524097274847524,0.09537657711461502
1742,vehicle,DET,2,13,1331,0.26992302385884515,0.09845094179648906
1743,vehicle,DET,2,14,1331,0.3201039765147954,0.09677731709103798
1744,vehicle,DET,2,15,1331,0.2771783591217906,0.09901361987869761
1745,vehicle,DET,2,16,1331,0.31287089193917267,0.1008697398051047
1746,vehicle,DET,2,17,1331,0.22292000297956055,0.10042310355813874
1747,vehicle,DET,2,1,133,0.4993869986418737,0.06971157153961037
1748,vehicle,DET,2,2,133,0.5504363706275192,0.06745985442844857
1749,vehicle,DET,2,3,133,0.5930395605431916,0.06745311455437177
1750,vehicle,DET,2,4,133,0.40784064030440037,0.07372150508592484
1751,vehicle,DET,2,5,133,0.5096259105862407,0.06882376506472304
1752,vehicle,DET,2,6,133,0.5477417953080633,0.06693611440112762
1753,vehicle,DET,2,7,133,0.12204290923665305,0.11458469737007723
1754,vehicle,DET,2,8,133,0.534383073944212,0.0681833601888927
1755,vehicle,DET,2,9,133,0.7312490156565028,0.054610846570741785
1756,vehicle,DET,2,10,133,0.7165464555394491,0.056049028913731196
1757,vehicle,DET,2,11,133,0.6361029429028843,0.06295761801590093
1758,vehicle,DET,2,12,133,0.5630959372802935,0.06761368817632982
1759,vehicle,DET,2,13,133,0.6399638177051079,0.06952102742209172
1760,vehicle,DET,2,14,133,0.5748476518926829,0.06580263690561411
1761,vehicle,DET,2,15,133,0.7536845785492832,0.05311306456559019
1762,vehicle,DET,2,16,133,0.5337877920149782,0.06851384609591371
1763,vehicle,DET,2,17,133,0.5604936629203713,0.06661982884402326
1764,vehicle,DET,2,1,134,0.4546450765204751,0.08778848892643792
1765,vehicle,DET,2,2,134,0.4298384340514108,0.0878217325103793
1766,vehicle,DET,2,3,134,0.44937194058857616,0.08569911461451445
1767,vehicle,DET,2,4,134,0.5090734506262056,0.08624701895686476
1768,vehicle,DET,2,5,134,0.6281662936287437,0.07430290478563455
1769,vehicle,DET,2,6,134,0.5184173510002431,0.08108311324676179
1770,vehicle,DET,2,7,134,0.46963035313469154,0.09456704741222959
1771,vehicle,DET,2,8,134,0.5697829353296884,0.07819362968255018
1772,vehicle,DET,2,9,134,0.4884079409334227,0.08399909034551488
1773,vehicle,DET,2,10,134,0.711411868899573,0.07189759480658556
1774,vehicle,DET,2,11,134,0.7213863627127693,0.07699111036934729
1775,vehicle,DET,2,12,134,0.7037513947194481,0.07895461900088
1776,vehicle,DET,2,13,134,0.7130672892641527,0.08148349287225828
1777,vehicle,DET,2,14,134,0.790606749160015,0.07280579580384743
1778,vehicle,DET,2,15,134,0.7395484839560703,0.07223314934371813
1779,vehicle,DET,2,16,134,0.7498999939209109,0.06992741030468444
1780,vehicle,DET,2,17,134,0.7778271861828131,0.0739977758904152
1781,vehicle,DET,2,1,1353,0.3494775730071836,0.0941836765961056
1782,vehicle,DET,2,2,1353,0.4051730203380002,0.09078719244692202
1783,vehicle,DET,2,3,1353,0.3638717994198626,0.0946285006250545
1784,vehicle,DET,2,4,1353,0.45040474506385847,0.09249893305694193
1785,vehicle,DET,2,5,1353,0.5293466584033053,0.08920186598907681
1786,vehicle,DET,2,6,1353,0.5251408423852651,0.10484912082285222
1787,vehicle,DET,2,7,1353,0.44251204350941203,0.09525000693465824
1788,vehicle,DET,2,8,1353,0.2109609512610556,0.11266616116769747
1789,vehicle,DET,2,9,1353,0.11396106645433142,0.10749321442560943
1790,vehicle,DET,2,10,1353,0.15375842789977553,0.1064951791392208
1791,vehicle,DET,2,11,1353,0.2951804514437517,0.10516719643364253
1792,vehicle,DET,2,12,1353,0.27306324650108826,0.10808776031775884
1793,vehicle,DET,2,13,1353,0.21681454640937112,0.10007390495227766
1794,vehicle,DET,2,14,1353,0.15261448588026413,0.11264813506622505
1795,vehicle,DET,2,15,1353,0.15775233234389358,0.11009089805458461
1796,vehicle,DET,2,16,1353,0.15350936963108516,0.10905743410473664
1797,vehicle,DET,2,17,1353,0.04625376328725269,0.10890083249111814
1798,vehicle,DET,2,1,1357,0.39217997374740554,0.0673491989048826
1799,vehicle,DET,2,2,1357,0.34972736666905485,0.0680038543687815
1800,vehicle,DET,2,3,1357,0.4772785104186327,0.06515287244988911
1801,vehicle,DET,2,4,1357,0.3185883581081981,0.07123761707467834
1802,vehicle,DET,2,5,1357,0.3984029733675442,0.07847195797764187
1803,vehicle,DET,2,6,1357,0.46003054665372584,0.08634274988097951
1804,vehicle,DET,2,7,1357,0.7396193345568655,0.051265239497794
1805,vehicle,DET,2,8,1357,0.5723739167836055,0.06539910820705952
1806,vehicle,DET,2,9,1357,0.35557127726631527,0.07481623556453362
1807,vehicle,DET,2,10,1357,0.4736362374485029,0.07571285403588275
1808,vehicle,DET,2,11,1357,0.5509898205745304,0.06545240619684788
1809,vehicle,DET,2,12,1357,0.6244840772015627,0.061016738012712644
1810,vehicle,DET,2,13,1357,0.4352889589943673,0.06481002432006089
1811,vehicle,DET,2,14,1357,0.5545966623003677,0.05934798302238453
1812,vehicle,DET,2,15,1357,0.6602660392819356,0.06383979209815316
1813,vehicle,DET,2,16,1357,0.6298075281527884,0.062085605433800706
1814,vehicle,DET,2,17,1357,0.12606878946673267,0.08043370272984472
1815,vehicle,DET,2,1,141,0.41359952610020345,0.1101372649044461
1816,vehicle,DET,2,2,141,0.3932753677232214,0.11072151055605811
1817,vehicle,DET,2,3,141,0.35293800039563317,0.1090658032627022
1818,vehicle,DET,2,4,141,0.35853111218636147,0.10931604804047387
1819,vehicle,DET,2,5,141,0.47366970396036184,0.10199534772003434
1820,vehicle,DET,2,6,141,0.3757609099918419,0.10787112291813104
1821,vehicle,DET,2,7,141,0.41889889311280804,0.10534001903877874
1822,vehicle,DET,2,8,141,0.45077349775063436,0.1044998031572208
1823,vehicle,DET,2,9,141,0.4751204417928934,0.1053507649055115
1824,vehicle,DET,2,10,141,0.5260005452288673,0.1003412662441249
1825,vehicle,DET,2,11,141,0.6031471958677236,0.09829729426727273
1826,vehicle,DET,2,12,141,0.5530283802699509,0.1034838683896132
1827,vehicle,DET,2,13,141,0.5295329775575647,0.10793193082824198
1828,vehicle,DET,2,14,141,0.4205566255182927,0.11159351104343687
1829,vehicle,DET,2,15,141,0.5192522834109834,0.10528256676092788
1830,vehicle,DET,2,16,141,0.5865912869982735,0.09573693871870656
1831,vehicle,DET,2,17,141,0.3353573143405823,0.11307184003753898
1832,vehicle,DET,2,1,171,0.3190271392819316,0.0700337976436499
1833,vehicle,DET,2,2,171,0.29406008832961017,0.070631223155906
1834,vehicle,DET,2,3,171,0.26609282484060476,0.07530927825898674
1835,vehicle,DET,2,4,171,0.3402626757796074,0.06958438868784086
1836,vehicle,DET,2,5,171,0.32169623682839543,0.07351087036262395
1837,vehicle,DET,2,6,171,0.17451464748009654,0.08695929918209494
1838,vehicle,DET,2,7,171,0.17838406137559237,0.09607269689720915
1839,vehicle,DET,2,8,171,0.24387885858548025,0.07828938688653445
1840,vehicle,DET,2,9,171,0.24216961649605065,0.07833337677507948
1841,vehicle,DET,2,10,171,0.23363814229161908,0.08291709016355031
1842,vehicle,DET,2,11,171,0.1621862930049278,0.07630266347977069
1843,vehicle,DET,2,12,171,0.19511495778444618,0.07727486862421236
1844,vehicle,DET,2,13,171,0.18717696838429398,0.07405803536011273
1845,vehicle,DET,2,14,171,0.16740797083084277,0.07710596336952295
1846,vehicle,DET,2,15,171,0.22584180771357987,0.07496682942908285
1847,vehicle,DET,2,16,171,0.22574403691898756,0.0818246321014957
1848,vehicle,DET,2,17,171,0.16178829268131695,0.07670938303054459
1849,vehicle,DET,2,1,180,0.23709312620091869,0.08578766822371696
1850,vehicle,DET,2,2,180,0.1332626067908679,0.08901368966920853
1851,vehicle,DET,2,3,180,0.19610487494290282,0.08805558435568966
1852,vehicle,DET,2,4,180,0.2674698666576176,0.08767719716085622
1853,vehicle,DET,2,5,180,0.29716492387141896,0.09242075064240937
1854,vehicle,DET,2,6,180,0.22864124617692397,0.09911054073399583
1855,vehicle,DET,2,7,180,0.173182347926801,0.10616464083855981
1856,vehicle,DET,2,8,180,0.4334926313088656,0.08020079245951241
1857,vehicle,DET,2,9,180,0.36651667775182745,0.08331409260085045
1858,vehicle,DET,2,10,180,0.38757013138627655,0.08271134069601407
1859,vehicle,DET,2,11,180,0.294778990651558,0.08828509017929242
1860,vehicle,DET,2,12,180,0.3107934415735973,0.08617673245996697
1861,vehicle,DET,2,13,180,0.2203929007042526,0.087871458122658
1862,vehicle,DET,2,14,180,0.25650955605502396,0.08792496379535612
1863,vehicle,DET,2,15,180,0.300877446639187,0.08602173658828159
1864,vehicle,DET,2,16,180,0.36867799297994264,0.08365874772674778
1865,vehicle,DET,2,17,180,0.26256534662188497,0.08762302180260571
1866,vehicle,DET,2,1,192,0.44916926518872974,0.061117072725853705
1867,vehicle,DET,2,2,192,0.3932395981891308,0.06267144416796203
1868,vehicle,DET,2,3,192,0.5230033054905848,0.06270916182646155
1869,vehicle,DET,2,4,192,0.5005131739484349,0.05907057643490453
1870,vehicle,DET,2,5,192,0.47141775175535017,0.06640333279687667
1871,vehicle,DET,2,6,192,0.5580415736794441,0.05987609738474784
1872,vehicle,DET,2,7,192,0.2928563475012057,0.11497787485784768
1873,vehicle,DET,2,8,192,0.557258076638075,0.05963317459563102
1874,vehicle,DET,2,9,192,0.3992178301108079,0.06764575183495795
1875,vehicle,DET,2,10,192,0.4390029958102549,0.06715332655944319
1876,vehicle,DET,2,11,192,0.6535647337944679,0.052807174601122685
1877,vehicle,DET,2,12,192,0.567313345022227,0.05626758555622084
1878,vehicle,DET,2,13,192,0.6021434724882357,0.05904749266324388
1879,vehicle,DET,2,14,192,0.4709699050476146,0.06059454715145128
1880,vehicle,DET,2,15,192,0.5408552229621548,0.057835445304613875
1881,vehicle,DET,2,16,192,0.6468697055042086,0.052495799970047455
1882,vehicle,DET,2,17,192,0.6572487787817183,0.053406044824177636
1883,vehicle,DET,2,1,269,0.17026565988668707,0.10410960685015325
1884,vehicle,DET,2,2,269,0.19474640719345657,0.10380837967108605
1885,vehicle,DET,2,3,269,0.17639663473795852,0.10467296371659249
1886,vehicle,DET,2,4,269,0.2117419917549546,0.10327836719116065
1887,vehicle,DET,2,5,269,0.27026977400707886,0.10186136268566172
1888,vehicle,DET,2,6,269,0.3071329146236231,0.10024410896581262
1889,vehicle,DET,2,7,269,0.23733396097253798,0.11241514645253592
1890,vehicle,DET,2,8,269,0.32183897601141,0.10323201264293852
1891,vehicle,DET,2,9,269,0.42489640203565415,0.09647476416517659
1892,vehicle,DET,2,10,269,0.4724115846899786,0.09331661048220011
1893,vehicle,DET,2,11,269,0.3713116509740313,0.09896328685461588
1894,vehicle,DET,2,12,269,0.4335498064131136,0.09592649984597684
1895,vehicle,DET,2,13,269,0.4170926227137936,0.10040339780466222
1896,vehicle,DET,2,14,269,0.43253123062638776,0.09757643831290622
1897,vehicle,DET,2,15,269,0.3813198471078118,0.09900357021443515
1898,vehicle,DET,2,16,269,0.417662876498527,0.0970194085893098
1899,vehicle,DET,2,17,269,0.20595912289150467,0.10609968308645853
1900,vehicle,DET,2,1,274,0.39220924959892295,0.05474178444218308
1901,vehicle,DET,2,2,274,0.46298583390232145,0.053061200057340455
1902,vehicle,DET,2,3,274,0.34252110309089057,0.061519287116471054
1903,vehicle,DET,2,4,274,0.5522333123966723,0.05101744709842235
1904,vehicle,DET,2,5,274,0.6111722808857831,0.05116850548743307
1905,vehicle,DET,2,6,274,0.4838906933806902,0.062496404404158046
1906,vehicle,DET,2,7,274,0.45187236632961386,0.08211101428275239
1907,vehicle,DET,2,8,274,0.46542870944697723,0.05800750236176691
1908,vehicle,DET,2,9,274,0.5078287662526003,0.05619269169784804
1909,vehicle,DET,2,10,274,0.5433153761358015,0.05782971144704167
1910,vehicle,DET,2,11,274,0.6466054150011011,0.044976916491895225
1911,vehicle,DET,2,12,274,0.6443783956363223,0.04564937461670603
1912,vehicle,DET,2,13,274,0.46792684649657895,0.05251945892329223
1913,vehicle,DET,2,14,274,0.6161911168792913,0.04761313374984524
1914,vehicle,DET,2,15,274,0.9355783659169938,0.02122981806457995
1915,vehicle,DET,2,16,274,0.8820663344079342,0.029684106349778583
1916,vehicle,DET,2,17,274,0.47382499423608704,0.05535188440462899
1917,vehicle,DET,2,1,293,0.3648909074327782,0.07998796721060415
1918,vehicle,DET,2,2,293,0.46454018944580294,0.07690093736814442
1919,vehicle,DET,2,3,293,0.3962376560910913,0.07972037984074591
1920,vehicle,DET,2,4,293,0.3678027844654862,0.08019169849377991
1921,vehicle,DET,2,5,293,0.34801674438660674,0.08364191730053001
1922,vehicle,DET,2,6,293,0.5277087966777297,0.08038070595247719
1923,vehicle,DET,2,7,293,0.5178609161257863,0.11836901029356452
1924,vehicle,DET,2,8,293,0.7814903079743291,0.057323436542868984
1925,vehicle,DET,2,9,293,0.4117295421398471,0.08516250995689836
1926,vehicle,DET,2,10,293,0.5974153399458639,0.0727413035115668
1927,vehicle,DET,2,11,293,0.6371737710164747,0.06665028334773976
1928,vehicle,DET,2,12,293,0.6153628433698178,0.0680763278395234
1929,vehicle,DET,2,13,293,0.4559994532780213,0.07759552223242548
1930,vehicle,DET,2,14,293,0.3954308226144673,0.08393845372310657
1931,vehicle,DET,2,15,293,0.5251531179853358,0.07478908611407263
1932,vehicle,DET,2,16,293,0.47468683149295565,0.08203549072836464
1933,vehicle,DET,2,17,293,0.5425562549070957,0.07272684714065487
1934,vehicle,DET,2,1,321,0.39702949820208533,0.08229401847877833
1935,vehicle,DET,2,2,321,0.39207057281941826,0.08248306891767268
1936,vehicle,DET,2,3,321,0.43164336724080266,0.0820613857047009
1937,vehicle,DET,2,4,321,0.47980086852903353,0.08123121366675387
1938,vehicle,DET,2,5,321,0.4605316690353477,0.08232429705588909
1939,vehicle,DET,2,6,321,0.4880791511883623,0.0797911346791486
1940,vehicle,DET,2,7,321,0.4644890934493491,0.08488204798496028
1941,vehicle,DET,2,8,321,0.3118690617533141,0.08966817080204204
1942,vehicle,DET,2,9,321,0.608648575301559,0.07125314631590764
1943,vehicle,DET,2,10,321,0.690320870813979,0.06503968517740745
1944,vehicle,DET,2,11,321,0.7321457050133279,0.06106383267112239
1945,vehicle,DET,2,12,321,0.725819817473737,0.061982251281936504
1946,vehicle,DET,2,13,321,0.45887522867033353,0.08005629194175194
1947,vehicle,DET,2,14,321,0.5205221597173703,0.07746717782616934
1948,vehicle,DET,2,15,321,0.48208651872854125,0.07915190722259555
1949,vehicle,DET,2,16,321,0.43076402307938655,0.08230393558136682
1950,vehicle,DET,2,17,321,0.2505135671223907,0.09082206990507193
1951,vehicle,DET,2,1,327,0.38353916778680436,0.09112316010451718
1952,vehicle,DET,2,2,327,0.3119923726954118,0.09170669602477671
1953,vehicle,DET,2,3,327,0.25393473226527025,0.09529189411733552
1954,vehicle,DET,2,4,327,0.20362849038370157,0.0990751811937907
