,category,task,layer,img,pred_idx,pcc,rmse
4607,vehicle,EXP_cropped,10,1278,0,0.4702582284897541,0.0990219102169079
4608,vehicle,EXP_cropped,11,1278,0,0.6571872909555692,0.08136615801189821
4609,vehicle,EXP_cropped,12,1278,0,0.7169466760503872,0.07852786705675573
4610,vehicle,EXP_cropped,13,1278,0,0.4844304745186534,0.0985895925454405
4611,vehicle,EXP_cropped,1,1331,1,0.46706510926461803,0.09742420840729821
4612,vehicle,EXP_cropped,2,1331,1,0.46547814057830017,0.09636871863327325
4613,vehicle,EXP_cropped,3,1331,1,0.4919713385504071,0.09491713086848998
4614,vehicle,EXP_cropped,4,1331,1,0.5303784434697487,0.09679974090919051
4615,vehicle,EXP_cropped,5,1331,1,0.5187414105321824,0.09316825801007618
4616,vehicle,EXP_cropped,6,1331,1,0.6133176117995592,0.08694285276282553
4617,vehicle,EXP_cropped,7,1331,1,0.6292451041631808,0.08540600896315582
4618,vehicle,EXP_cropped,8,1331,1,0.2911008387601528,0.10728037218328487
4619,vehicle,EXP_cropped,9,1331,1,0.12395631132062714,0.1183394284763732
4620,vehicle,EXP_cropped,10,1331,1,0.2938138150923781,0.11368911900163543
4621,vehicle,EXP_cropped,11,1331,1,0.40936850811669645,0.10221435148701409
4622,vehicle,EXP_cropped,12,1331,1,0.44503959098985807,0.10136063759842391
4623,vehicle,EXP_cropped,13,1331,1,0.25365948667515015,0.10827664769022319
4624,vehicle,EXP_cropped,1,134,1,0.19233869399179196,0.07796417870763439
4625,vehicle,EXP_cropped,2,134,1,0.1897056732894852,0.07796133139734054
4626,vehicle,EXP_cropped,3,134,1,0.17820720460055087,0.08151337367730253
4627,vehicle,EXP_cropped,4,134,1,0.20301471470165375,0.07794412952774048
4628,vehicle,EXP_cropped,5,134,1,0.2508661024076898,0.09537188240146288
4629,vehicle,EXP_cropped,6,134,1,0.2855990665926167,0.0990105557327617
4630,vehicle,EXP_cropped,7,134,1,0.17308508063555575,0.12824047907973313
4631,vehicle,EXP_cropped,8,134,1,0.5845504730851658,0.0720070831294519
4632,vehicle,EXP_cropped,9,134,1,0.7678600869804711,0.050349999623895934
4633,vehicle,EXP_cropped,10,134,1,0.8018419150117034,0.046902080181405334
4634,vehicle,EXP_cropped,11,134,1,0.6791529328905939,0.05770434717374981
4635,vehicle,EXP_cropped,12,134,1,0.6919138667175445,0.057381816272123756
4636,vehicle,EXP_cropped,13,134,1,0.539541985304941,0.06742944371073864
4637,vehicle,EXP_cropped,1,1353,0,0.2714611087531025,0.10692830385995913
4638,vehicle,EXP_cropped,2,1353,0,0.32519429673565464,0.10374823459782126
4639,vehicle,EXP_cropped,3,1353,0,0.3826344549448835,0.10140081518597398
4640,vehicle,EXP_cropped,4,1353,0,0.43520924582048076,0.10058430219123675
4641,vehicle,EXP_cropped,5,1353,0,0.49143706475598153,0.0984879548724549
4642,vehicle,EXP_cropped,6,1353,0,0.6844363534848507,0.08843194989654929
4643,vehicle,EXP_cropped,7,1353,0,0.6620047175966308,0.0810865464965564
4644,vehicle,EXP_cropped,8,1353,0,0.6364891000520232,0.0845491675800728
4645,vehicle,EXP_cropped,9,1353,0,0.5123227754870157,0.09494427903176438
4646,vehicle,EXP_cropped,10,1353,0,0.5526015670725245,0.09203658674621507
4647,vehicle,EXP_cropped,11,1353,0,0.6140276187935202,0.08662626940665348
4648,vehicle,EXP_cropped,12,1353,0,0.6199268002528314,0.08634895065220843
4649,vehicle,EXP_cropped,13,1353,0,0.5155750029230538,0.09556530959221847
4650,vehicle,EXP_cropped,1,1357,0,0.31384363314673425,0.09502007442515156
4651,vehicle,EXP_cropped,2,1357,0,0.3228069259950994,0.09429670575571088
4652,vehicle,EXP_cropped,3,1357,0,0.3773532773008757,0.09284479932852031
4653,vehicle,EXP_cropped,4,1357,0,0.2677975122297784,0.09744510462627688
4654,vehicle,EXP_cropped,5,1357,0,0.2811611047144836,0.10410995205841204
4655,vehicle,EXP_cropped,6,1357,0,0.43613271689940913,0.10037852095238149
4656,vehicle,EXP_cropped,7,1357,0,0.5512269125787475,0.08367749521518315
4657,vehicle,EXP_cropped,8,1357,0,0.4267002996256263,0.09409163661227977
4658,vehicle,EXP_cropped,9,1357,0,0.20521552374662672,0.10521920803067059
4659,vehicle,EXP_cropped,10,1357,0,0.2834590949669891,0.10667694678625873
4660,vehicle,EXP_cropped,11,1357,0,0.43601970730120515,0.09257271072992705
4661,vehicle,EXP_cropped,12,1357,0,0.45926363858302954,0.0915285950314662
4662,vehicle,EXP_cropped,13,1357,0,0.372690215216605,0.09308155046556235
4663,vehicle,EXP_cropped,1,141,1,0.2881912953672085,0.084854196631044
4664,vehicle,EXP_cropped,2,141,1,0.3209067958101834,0.08441623304858485
4665,vehicle,EXP_cropped,3,141,1,0.2458754601032913,0.09733633629882264
4666,vehicle,EXP_cropped,4,141,1,0.3071990643363411,0.08742972820689844
4667,vehicle,EXP_cropped,5,141,1,0.487382044361294,0.08486125281438538
4668,vehicle,EXP_cropped,6,141,1,0.41573791326074244,0.08636361043559715
4669,vehicle,EXP_cropped,7,141,1,0.5843003993842851,0.07188254852523909
4670,vehicle,EXP_cropped,8,141,1,0.5752562506066737,0.07998689521913549
4671,vehicle,EXP_cropped,9,141,1,0.35021036245561765,0.08829601301404572
4672,vehicle,EXP_cropped,10,141,1,0.3425652560319327,0.09214715662161056
4673,vehicle,EXP_cropped,11,141,1,0.5058811284233518,0.07894759166468032
4674,vehicle,EXP_cropped,12,141,1,0.5541608557531424,0.07432688056806108
4675,vehicle,EXP_cropped,13,141,1,0.4120088111942359,0.0814717180956071
4676,vehicle,EXP_cropped,1,180,0,0.35461436895041343,0.11072949451523457
4677,vehicle,EXP_cropped,2,180,0,0.31101692120197866,0.11034721270656993
4678,vehicle,EXP_cropped,3,180,0,0.382243130143845,0.10696300505766687
4679,vehicle,EXP_cropped,4,180,0,0.5088459147867922,0.09942499485711775
4680,vehicle,EXP_cropped,5,180,0,0.5293003450333634,0.09702359331031885
4681,vehicle,EXP_cropped,6,180,0,0.3865841355255123,0.11939016985277642
4682,vehicle,EXP_cropped,7,180,0,0.1424983575093924,0.13620036946983988
4683,vehicle,EXP_cropped,8,180,0,0.5647893232879244,0.09745470445097323
4684,vehicle,EXP_cropped,9,180,0,0.6274056631266276,0.09323826939100588
4685,vehicle,EXP_cropped,10,180,0,0.6938912492377722,0.08564446443590612
4686,vehicle,EXP_cropped,11,180,0,0.5350309841365083,0.09922999795754359
4687,vehicle,EXP_cropped,12,180,0,0.5640592609395146,0.09650578048254291
4688,vehicle,EXP_cropped,13,180,0,0.4843493130425991,0.10552810780877996
4689,vehicle,EXP_cropped,1,269,1,0.2011601441461487,0.09140392160162786
4690,vehicle,EXP_cropped,2,269,1,0.3099787330294307,0.08642156741563724
4691,vehicle,EXP_cropped,3,269,1,0.23133039742984982,0.09948047219795836
4692,vehicle,EXP_cropped,4,269,1,0.2926421782161163,0.08838866357707893
4693,vehicle,EXP_cropped,5,269,1,0.34004494536751584,0.09115163388863096
4694,vehicle,EXP_cropped,6,269,1,0.3875476302577655,0.09246777356342979
4695,vehicle,EXP_cropped,7,269,1,0.3123105392469771,0.14128036161251908
4696,vehicle,EXP_cropped,8,269,1,0.3820475301440789,0.08628840257606424
4697,vehicle,EXP_cropped,9,269,1,0.462201101480544,0.08206211255521902
4698,vehicle,EXP_cropped,10,269,1,0.48285927699970665,0.08387288426832841
4699,vehicle,EXP_cropped,11,269,1,0.3418926802662361,0.08515542478060693
4700,vehicle,EXP_cropped,12,269,1,0.45563668296483334,0.08035588115272484
4701,vehicle,EXP_cropped,13,269,1,0.4907162123396367,0.08008110533971612
4702,vehicle,EXP_cropped,1,274,0,0.4103195880840675,0.05397992747934335
4703,vehicle,EXP_cropped,2,274,0,0.46646074732979137,0.052760702556623525
4704,vehicle,EXP_cropped,3,274,0,0.38220758161816426,0.05951104329647113
4705,vehicle,EXP_cropped,4,274,0,0.542829317120397,0.051160339900226864
4706,vehicle,EXP_cropped,5,274,0,0.5933631946312865,0.0519184473417935
4707,vehicle,EXP_cropped,6,274,0,0.510573158658497,0.06064728941645024
4708,vehicle,EXP_cropped,7,274,0,0.47398597878570586,0.08038923534540261
4709,vehicle,EXP_cropped,8,274,0,0.5215018373860656,0.05482031294012716
4710,vehicle,EXP_cropped,9,274,0,0.5693296576436748,0.05249948614143474
4711,vehicle,EXP_cropped,10,274,0,0.6010630233990824,0.05395332518726752
4712,vehicle,EXP_cropped,11,274,0,0.66999260395915,0.043822919804729084
4713,vehicle,EXP_cropped,12,274,0,0.6649313877609375,0.04479263087425322
4714,vehicle,EXP_cropped,13,274,0,0.4918648668521424,0.051911653036262155
4715,vehicle,EXP_cropped,1,293,0,0.32699483745111557,0.1152649963934124
4716,vehicle,EXP_cropped,2,293,0,0.37367094239146315,0.11516222965709817
4717,vehicle,EXP_cropped,3,293,0,0.4986506465253297,0.10662074622632611
4718,vehicle,EXP_cropped,4,293,0,0.3796344391030375,0.11524247035189235
4719,vehicle,EXP_cropped,5,293,0,0.34952580743122513,0.1148257511216659
4720,vehicle,EXP_cropped,6,293,0,0.6686408794352449,0.08984923348534271
4721,vehicle,EXP_cropped,7,293,0,0.7129317448685434,0.09738817860105939
4722,vehicle,EXP_cropped,8,293,0,0.7480681558360921,0.081063881564142
4723,vehicle,EXP_cropped,9,293,0,0.7790193048894014,0.08130845591421597
4724,vehicle,EXP_cropped,10,293,0,0.6196346714913807,0.09601115488239034
4725,vehicle,EXP_cropped,11,293,0,0.8088402254919888,0.08154588842330009
4726,vehicle,EXP_cropped,12,293,0,0.7426721219373956,0.08778809497059839
4727,vehicle,EXP_cropped,13,293,0,0.599637561775546,0.10869471265177702
4728,vehicle,EXP_cropped,1,321,0,0.47044015500455755,0.09818731205088982
4729,vehicle,EXP_cropped,2,321,0,0.49976776136218326,0.09747144238360335
4730,vehicle,EXP_cropped,3,321,0,0.48930418112474094,0.0942764290024081
4731,vehicle,EXP_cropped,4,321,0,0.5144263778808946,0.09285042679863968
4732,vehicle,EXP_cropped,5,321,0,0.4743790090105725,0.0954154662028993
4733,vehicle,EXP_cropped,6,321,0,0.4969856231541399,0.09390156415523031
4734,vehicle,EXP_cropped,7,321,0,0.5133656742632619,0.09333001674932216
4735,vehicle,EXP_cropped,8,321,0,0.40349689596660593,0.10077141418454699
4736,vehicle,EXP_cropped,9,321,0,0.6657515587949652,0.08369444843687024
4737,vehicle,EXP_cropped,10,321,0,0.740446374154985,0.07568750284513816
4738,vehicle,EXP_cropped,11,321,0,0.6245319724018739,0.0856057305005528
4739,vehicle,EXP_cropped,12,321,0,0.6483691363812139,0.08429393539577323
4740,vehicle,EXP_cropped,13,321,0,0.4221940894343916,0.09997556084757264
4741,vehicle,EXP_cropped,1,342,1,0.4584696145292585,0.07728910939495201
4742,vehicle,EXP_cropped,2,342,1,0.5529092171108263,0.07510098153200705
4743,vehicle,EXP_cropped,3,342,1,0.5605699522496468,0.07244773443604907
4744,vehicle,EXP_cropped,4,342,1,0.47366734706079444,0.0781156556628905
4745,vehicle,EXP_cropped,5,342,1,0.6396301031801819,0.06684453908098763
4746,vehicle,EXP_cropped,6,342,1,0.5849029449902923,0.07061454190212728
4747,vehicle,EXP_cropped,7,342,1,0.4629979790246761,0.11597720326058227
4748,vehicle,EXP_cropped,8,342,1,0.7113712956676741,0.06160785501494478
4749,vehicle,EXP_cropped,9,342,1,0.689466991531356,0.06328912537026114
4750,vehicle,EXP_cropped,10,342,1,0.6673229245511568,0.06609591786288481
4751,vehicle,EXP_cropped,11,342,1,0.8650928535574329,0.053108731526182326
4752,vehicle,EXP_cropped,12,342,1,0.7328149778485296,0.0637462683324538
4753,vehicle,EXP_cropped,13,342,1,0.7478419052388592,0.06687158281012509
4754,vehicle,EXP_cropped,1,344,2,0.29344444080390764,0.09174374928122679
4755,vehicle,EXP_cropped,2,344,2,0.27551118693745547,0.09229322148177647
4756,vehicle,EXP_cropped,3,344,2,0.38171209909148085,0.08840422591665871
4757,vehicle,EXP_cropped,4,344,2,0.3427060153785443,0.08913396578404957
4758,vehicle,EXP_cropped,5,344,2,0.3505262525901404,0.09136328107612172
4759,vehicle,EXP_cropped,6,344,2,0.2502640759539178,0.10208759367827545
4760,vehicle,EXP_cropped,7,344,2,0.3930929698458476,0.09865125361129383
4761,vehicle,EXP_cropped,8,344,2,0.8035476541986943,0.05719363009641766
4762,vehicle,EXP_cropped,9,344,2,0.49244299089539967,0.08867551443407312
4763,vehicle,EXP_cropped,10,344,2,0.6036908984628955,0.08504816836300803
4764,vehicle,EXP_cropped,11,344,2,0.3033161407343705,0.09932321625744246
4765,vehicle,EXP_cropped,12,344,2,0.34435466595664,0.09956608253674401
4766,vehicle,EXP_cropped,13,344,2,0.16652423557669002,0.09512179653770911
4767,vehicle,EXP_cropped,1,355,1,0.5272656722961281,0.06380556617409616
4768,vehicle,EXP_cropped,2,355,1,0.45229653644512524,0.0658638662688054
4769,vehicle,EXP_cropped,3,355,1,0.6073158550091123,0.05751091559411062
4770,vehicle,EXP_cropped,4,355,1,0.6271970148861944,0.05660027962358641
4771,vehicle,EXP_cropped,5,355,1,0.494861810123045,0.06381823577513622
4772,vehicle,EXP_cropped,6,355,1,0.4385441054574069,0.07128243898283151
4773,vehicle,EXP_cropped,7,355,1,0.4902250979856685,0.115562138565005
4774,vehicle,EXP_cropped,8,355,1,0.7011362860811573,0.056629395711114916
4775,vehicle,EXP_cropped,9,355,1,0.6763420803583096,0.05662984048000753
4776,vehicle,EXP_cropped,10,355,1,0.5863291340862622,0.06956372178297761
4777,vehicle,EXP_cropped,11,355,1,0.8204861110413487,0.04398281924900005
4778,vehicle,EXP_cropped,12,355,1,0.8204928157162176,0.04354037914955318
4779,vehicle,EXP_cropped,13,355,1,0.6630706155277959,0.06043080407619511
4780,vehicle,EXP_cropped,1,376,0,0.36957808876314274,0.0784676686841205
4781,vehicle,EXP_cropped,2,376,0,0.338030928758609,0.0807194362895705
4782,vehicle,EXP_cropped,3,376,0,0.32961768148859905,0.08135264744217138
4783,vehicle,EXP_cropped,4,376,0,0.4497163299424796,0.07576992817324371
4784,vehicle,EXP_cropped,5,376,0,0.4299838578314457,0.07965171114472892
4785,vehicle,EXP_cropped,6,376,0,0.2269185194535926,0.08878721299868547
4786,vehicle,EXP_cropped,7,376,0,0.36382711760829617,0.11185659971801278
4787,vehicle,EXP_cropped,8,376,0,0.7878056422721913,0.051946388552470794
4788,vehicle,EXP_cropped,9,376,0,0.6450387903756796,0.06479980285186383
4789,vehicle,EXP_cropped,10,376,0,0.82922558819793,0.0478289032538305
4790,vehicle,EXP_cropped,11,376,0,0.4645011973984692,0.07600103863648501
4791,vehicle,EXP_cropped,12,376,0,0.5692666571317758,0.07005477096568155
4792,vehicle,EXP_cropped,13,376,0,0.47540887950143457,0.07486836320749088
4793,vehicle,EXP_cropped,1,383,0,0.4807235941760117,0.059508540339838406
4794,vehicle,EXP_cropped,2,383,0,0.3801098519889221,0.0642678578009388
4795,vehicle,EXP_cropped,3,383,0,0.3503571121205804,0.06443659257158567
4796,vehicle,EXP_cropped,4,383,0,0.6534022143921238,0.05138879390039827
4797,vehicle,EXP_cropped,5,383,0,0.592667218273754,0.0567280017949655
4798,vehicle,EXP_cropped,6,383,0,0.5949783821699748,0.05469197061740588
4799,vehicle,EXP_cropped,7,383,0,0.2780200635091992,0.11343571068577264
4800,vehicle,EXP_cropped,8,383,0,0.4906586636144266,0.07866809658228896
4801,vehicle,EXP_cropped,9,383,0,0.8878899933276315,0.03168226398930904
4802,vehicle,EXP_cropped,10,383,0,0.7527351835512565,0.05398855243115688
4803,vehicle,EXP_cropped,11,383,0,0.6424109702363593,0.0523050203342358
4804,vehicle,EXP_cropped,12,383,0,0.626725498458227,0.05412140077426717
4805,vehicle,EXP_cropped,13,383,0,0.6108024629126241,0.05462858015890947
4806,vehicle,EXP_cropped,1,406,2,0.3274188667302622,0.08439621988210477
4807,vehicle,EXP_cropped,2,406,2,0.37960783228668254,0.08194167001051207
4808,vehicle,EXP_cropped,3,406,2,0.3924294706560356,0.08826412145689957
4809,vehicle,EXP_cropped,4,406,2,0.5037871863843659,0.07617401764064895
4810,vehicle,EXP_cropped,5,406,2,0.5179682586002934,0.08318254863933647
4811,vehicle,EXP_cropped,6,406,2,0.5169057018368093,0.07613663577453914
4812,vehicle,EXP_cropped,7,406,2,0.5604661765128156,0.08320301570849993
4813,vehicle,EXP_cropped,8,406,2,0.6021357331951321,0.09001620349195354
4814,vehicle,EXP_cropped,9,406,2,0.555634459081247,0.07932425140994499
4815,vehicle,EXP_cropped,10,406,2,0.42619512258004744,0.08448234238506504
4816,vehicle,EXP_cropped,11,406,2,0.181358673629639,0.09550851118926146
4817,vehicle,EXP_cropped,12,406,2,0.23142101812969917,0.1050988395028977
4818,vehicle,EXP_cropped,13,406,2,0.21511258120791693,0.08901343919515499
4819,vehicle,EXP_cropped,1,54,1,0.3576209258056171,0.09940694368565534
4820,vehicle,EXP_cropped,2,54,1,0.32140698250014366,0.10085559873196764
4821,vehicle,EXP_cropped,3,54,1,0.31733198446045924,0.10382877024862126
4822,vehicle,EXP_cropped,4,54,1,0.2795529300781641,0.10373544331491957
4823,vehicle,EXP_cropped,5,54,1,0.3664321856241467,0.11038381346454888
4824,vehicle,EXP_cropped,6,54,1,0.3183251059881102,0.10831695634132929
4825,vehicle,EXP_cropped,7,54,1,0.22964955333298034,0.11614267157519521
4826,vehicle,EXP_cropped,8,54,1,0.12978304881776445,0.13098368362678692
4827,vehicle,EXP_cropped,9,54,1,0.4185276863162187,0.09840087137140796
4828,vehicle,EXP_cropped,10,54,1,0.40434944910755044,0.09941783461137585
4829,vehicle,EXP_cropped,11,54,1,0.27774112199847173,0.10500294100445164
4830,vehicle,EXP_cropped,12,54,1,0.30253206837438157,0.10489244852790154
4831,vehicle,EXP_cropped,13,54,1,0.3978853815614749,0.10097923379393339
4832,vehicle,EXP_cropped,1,600,2,0.32011373183085756,0.09659125253861373
4833,vehicle,EXP_cropped,2,600,2,0.27451814060561114,0.09753167806011218
4834,vehicle,EXP_cropped,3,600,2,0.2566893006973233,0.09983489336887891
4835,vehicle,EXP_cropped,4,600,2,0.3566800939733849,0.09475370471693773
4836,vehicle,EXP_cropped,5,600,2,0.3176954788532743,0.09980297212809594
4837,vehicle,EXP_cropped,6,600,2,0.3280938170418161,0.09809642099215847
4838,vehicle,EXP_cropped,7,600,2,0.35232247921452814,0.10213356098781057
4839,vehicle,EXP_cropped,8,600,2,0.5831267650282221,0.08253139827147507
4840,vehicle,EXP_cropped,9,600,2,0.40783084937416614,0.09370671247010766
4841,vehicle,EXP_cropped,10,600,2,0.41014528581589527,0.0935180733597263
4842,vehicle,EXP_cropped,11,600,2,0.5461403034250191,0.0856153800571544
4843,vehicle,EXP_cropped,12,600,2,0.464935509172449,0.09043237643968668
4844,vehicle,EXP_cropped,13,600,2,0.47238705079921994,0.09194765762950738
4845,vehicle,EXP_cropped,1,668,1,0.5028583557685673,0.06963039226244713
4846,vehicle,EXP_cropped,2,668,1,0.5751697448837003,0.06681132827886684
4847,vehicle,EXP_cropped,3,668,1,0.599555664576483,0.06574252979265113
4848,vehicle,EXP_cropped,4,668,1,0.5549068145691292,0.06731708194440758
4849,vehicle,EXP_cropped,5,668,1,0.37147207211587974,0.0778499068856664
4850,vehicle,EXP_cropped,6,668,1,0.6123628723162001,0.06341102935396349
4851,vehicle,EXP_cropped,7,668,1,0.7625843685985719,0.05974559191045782
4852,vehicle,EXP_cropped,8,668,1,0.9129861109472288,0.03569787233700329
4853,vehicle,EXP_cropped,9,668,1,0.9347310028254401,0.03196144160033961
4854,vehicle,EXP_cropped,10,668,1,0.9313810927813498,0.03044211297388707
4855,vehicle,EXP_cropped,11,668,1,0.8934239790389861,0.03646129554459026
4856,vehicle,EXP_cropped,12,668,1,0.9484624284554691,0.027629970241465903
4857,vehicle,EXP_cropped,13,668,1,0.7579333183430013,0.053675526969545376
4858,vehicle,EXP_cropped,1,66,0,0.2461173297053549,0.10487478247565128
4859,vehicle,EXP_cropped,2,66,0,0.150748062684184,0.10767558990216115
4860,vehicle,EXP_cropped,3,66,0,0.24182411267574916,0.1092525396445713
4861,vehicle,EXP_cropped,4,66,0,0.3502388293691516,0.10225986189950184
4862,vehicle,EXP_cropped,5,66,0,0.46206912497421787,0.09512058042305406
4863,vehicle,EXP_cropped,6,66,0,0.25616532809636133,0.12063751918290315
4864,vehicle,EXP_cropped,7,66,0,0.389346345902058,0.1261959703166299
4865,vehicle,EXP_cropped,8,66,0,0.569669001506731,0.09255174057918282
4866,vehicle,EXP_cropped,9,66,0,0.8732626352824676,0.056336908228468124
4867,vehicle,EXP_cropped,10,66,0,0.7670924837179942,0.07154104506690499
4868,vehicle,EXP_cropped,11,66,0,0.4345505103583916,0.09815582594973393
4869,vehicle,EXP_cropped,12,66,0,0.5759073998983583,0.09012544130848599
4870,vehicle,EXP_cropped,13,66,0,0.6139996584345822,0.09062468553445197
4871,vehicle,EXP_cropped,1,692,1,0.3471680092869561,0.07821467516589567
4872,vehicle,EXP_cropped,2,692,1,0.3543917120590241,0.07770823214590004
4873,vehicle,EXP_cropped,3,692,1,0.431879068862555,0.07459666175732256
4874,vehicle,EXP_cropped,4,692,1,0.6740899226159051,0.06303367094566113
4875,vehicle,EXP_cropped,5,692,1,0.7436789095440582,0.05576367852120101
4876,vehicle,EXP_cropped,6,692,1,0.7024258801368132,0.05864112080867155
4877,vehicle,EXP_cropped,7,692,1,0.5506089233638224,0.0752563428179661
4878,vehicle,EXP_cropped,8,692,1,0.48978136486727475,0.07345572643050932
4879,vehicle,EXP_cropped,9,692,1,0.4314186571507991,0.07654700677300758
4880,vehicle,EXP_cropped,10,692,1,0.4985224177672886,0.07361738349853207
4881,vehicle,EXP_cropped,11,692,1,0.3505988686135094,0.07804441602247078
4882,vehicle,EXP_cropped,12,692,1,0.5375150557725574,0.0716644741881011
4883,vehicle,EXP_cropped,13,692,1,0.4095100407267619,0.07604686400430559
4884,vehicle,EXP_cropped,1,699,0,0.3177211242562889,0.061825717116990184
4885,vehicle,EXP_cropped,2,699,0,0.24090486981270662,0.06348631037374741
4886,vehicle,EXP_cropped,3,699,0,0.3588299359349431,0.061069346721620066
4887,vehicle,EXP_cropped,4,699,0,0.23765119674100102,0.06767708260592498
4888,vehicle,EXP_cropped,5,699,0,0.31190041676873664,0.07353022087251317
4889,vehicle,EXP_cropped,6,699,0,0.681321601651688,0.04800189916482861
4890,vehicle,EXP_cropped,7,699,0,0.5560630768756388,0.07634037111668769
4891,vehicle,EXP_cropped,8,699,0,0.4651715404225887,0.07023593791729509
4892,vehicle,EXP_cropped,9,699,0,0.4694173707064926,0.07670468053104657
4893,vehicle,EXP_cropped,10,699,0,0.2510010731076252,0.07502591592345821
4894,vehicle,EXP_cropped,11,699,0,0.6430862992070275,0.05024205214124938
4895,vehicle,EXP_cropped,12,699,0,0.7402757015191626,0.04671871193978846
4896,vehicle,EXP_cropped,13,699,0,0.6475897265828761,0.052683837573354465
4897,vehicle,EXP_cropped,1,941,0,0.25985965865400046,0.08165017965826409
4898,vehicle,EXP_cropped,2,941,0,0.349446917994416,0.07842082486566543
4899,vehicle,EXP_cropped,3,941,0,0.23032293824126432,0.08367937659266056
4900,vehicle,EXP_cropped,4,941,0,0.4234900761084761,0.07599266729793897
4901,vehicle,EXP_cropped,5,941,0,0.5891551464852551,0.06725066231656804
4902,vehicle,EXP_cropped,6,941,0,0.6506636326503028,0.06419205675173777
4903,vehicle,EXP_cropped,7,941,0,0.6375820205936936,0.0642145261279483
4904,vehicle,EXP_cropped,8,941,0,0.7965620281421714,0.05026755895973648
4905,vehicle,EXP_cropped,9,941,0,0.795612282645653,0.05084213751121834
4906,vehicle,EXP_cropped,10,941,0,0.8556503981796161,0.04297178635201677
4907,vehicle,EXP_cropped,11,941,0,0.8050675843027195,0.05340827480749201
4908,vehicle,EXP_cropped,12,941,0,0.8038253893864372,0.05383030190495733
4909,vehicle,EXP_cropped,13,941,0,0.6543130453673949,0.0678876502640787
4910,vehicle,EXP_cropped,1,969,1,0.335305336988034,0.06814630686858228
4911,vehicle,EXP_cropped,2,969,1,0.29945890468871245,0.06931441119969296
4912,vehicle,EXP_cropped,3,969,1,0.45666542653831776,0.06417884698634027
4913,vehicle,EXP_cropped,4,969,1,0.6588157779667553,0.05441667050662358
4914,vehicle,EXP_cropped,5,969,1,0.5684754294888188,0.059399329505290574
4915,vehicle,EXP_cropped,6,969,1,0.6532452541399191,0.05825045236585172
4916,vehicle,EXP_cropped,7,969,1,0.3026332876091276,0.13510236290855515
4917,vehicle,EXP_cropped,8,969,1,0.7056903204923355,0.05774383294324959
4918,vehicle,EXP_cropped,9,969,1,0.8389889043897323,0.051411064742761095
4919,vehicle,EXP_cropped,10,969,1,0.19207777506574006,0.10035891437203392
4920,vehicle,EXP_cropped,11,969,1,0.7434844607246974,0.05108402564361826
4921,vehicle,EXP_cropped,12,969,1,0.7349456857766163,0.05227255255805458
4922,vehicle,EXP_cropped,13,969,1,0.5494455301320057,0.06155645903882309
4923,vehicle,EXP_cropped,1,99,2,0.31981224646916706,0.1575602965598473
4924,vehicle,EXP_cropped,2,99,2,0.15479544860914143,0.16661181412851528
4925,vehicle,EXP_cropped,3,99,2,0.19410525268003354,0.16329745196168674
4926,vehicle,EXP_cropped,4,99,2,0.32002250933717824,0.15657518167563172
4927,vehicle,EXP_cropped,5,99,2,0.3687977294647215,0.15521787712870455
4928,vehicle,EXP_cropped,6,99,2,0.3752858811314648,0.15318405608545588
4929,vehicle,EXP_cropped,7,99,2,0.45889650451398273,0.14488815275551378
4930,vehicle,EXP_cropped,8,99,2,0.34185230771148356,0.15884643143709717
4931,vehicle,EXP_cropped,9,99,2,0.3786746733014285,0.15758079262716873
4932,vehicle,EXP_cropped,10,99,2,0.4213112108791794,0.15391515132580508
4933,vehicle,EXP_cropped,11,99,2,0.45713555113831095,0.1503106116028084
4934,vehicle,EXP_cropped,12,99,2,0.4621188264036143,0.14994235829237293
4935,vehicle,EXP_cropped,13,99,2,0.3956771750503663,0.1626709443376799
4936,human,DET,1,1048,0,0.6634388049735594,0.04168998845956897
4937,human,DET,2,1048,0,0.6820719126922672,0.04011021642847175
4938,human,DET,3,1048,0,0.7662517768947232,0.03602132040455725
4939,human,DET,4,1048,0,0.7877523175872904,0.035454876410572767
4940,human,DET,5,1048,0,0.7889709707231517,0.03281407189567665
4941,human,DET,6,1048,0,0.848366150216844,0.026968349663924435
4942,human,DET,7,1048,0,0.6762565585543756,0.05526446244216285
4943,human,DET,8,1048,0,0.6666409145204777,0.07620283480831014
4944,human,DET,9,1048,0,0.8227075100047442,0.029086115314776676
4945,human,DET,10,1048,0,0.8233893802565991,0.02907117116552446
4946,human,DET,11,1048,0,0.8238830398250553,0.032098674310769515
4947,human,DET,12,1048,0,0.8490950670923979,0.030642690916523385
4948,human,DET,13,1048,0,0.48368627860903085,0.045334206413470794
4949,human,DET,1,1048,1,0.7244083354229591,0.040746986423531
4950,human,DET,2,1048,1,0.6705821382079978,0.042636314051425345
4951,human,DET,3,1048,1,0.7542407257723951,0.03699500660766697
4952,human,DET,4,1048,1,0.7198864376031269,0.03705852811686372
4953,human,DET,5,1048,1,0.6074822636471736,0.042786136767401575
4954,human,DET,6,1048,1,0.45546424613844083,0.060506035853839464
4955,human,DET,7,1048,1,0.16665100650007125,0.10633470045927154
4956,human,DET,8,1048,1,0.15753595052969788,0.06908689139340718
4957,human,DET,9,1048,1,0.817438632556541,0.038413580516356044
4958,human,DET,10,1048,1,0.8629614631692755,0.028689504315814643
4959,human,DET,11,1048,1,0.7524984915784834,0.0364178203038707
