,Layer,handbag_383842,sandwich_465430,bed_491757,bird_100489,bottle_460929,toothbrush_160666,refrigerator_536947,remote_476810,cow_545958,truck_295420,dining table_480122,car_227511,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,bench_350607,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,potted plant_473219,vase_376478,baseball glove_515982,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,spoon_88040,giraffe_287545,scissors_340930,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,snowboard_393469,chair_81061,sandwich_417608,snowboard_425906,kite_24027,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877,Cluster,Task
57,backbone.res3.3.conv1,116.61891640160061,116.50232834055163,130.0988602414834,82.7978526820778,103.06169913415053,74.91315543959615,34.82983404826147,32.45827495818593,126.90254605329012,32.46455592104036,160.70990455377188,120.05150476831403,38.07192774834334,63.0580584726025,90.49758272375036,104.14090765958639,75.06514649815068,78.32723388480542,135.7363659530862,49.66561964972455,47.60203450047986,231.15972609025647,60.730308051622856,100.85695971896534,60.532885291875075,42.07833443284586,57.578324309652864,154.0739626902407,95.84531250668715,137.0961060194038,250.7391652236333,48.872692093201564,45.616590493556174,33.27923585927178,52.07804322467955,134.33822622309847,25.648814168424167,30.158058842823497,108.52338838652054,112.67278055657592,67.29127799244016,187.74783770581308,179.87854800568525,176.69608386400586,38.55411892624235,191.61853248980725,75.8335217006259,44.52898616398379,78.9924216053845,67.2357383295114,120.82376854222339,129.34836795168525,63.44000273575062,97.32188783477936,85.743417517394,34.8323044123104,140.40297001506312,126.05261172657222,23.13219880530282,20.539609756186472,106.21045744631645,90.09287321583793,250.8085512480846,66.59285218079407,145.01701983067386,121.86851452158074,260.16767219499263,102.94669374563475,120.92533465001104,59.040938365726795,91.32717351500132,107.59444057558242,93.18319115545472,189.12487750858105,120.39321195485539,73.43455616710538,244.26682015664204,76.56545146044029,116.47598399734227,110.56013517552233,181.95209915055415,89.32595209040464,311.2781229804557,60.10558591031867,122.26222540007996,210.58114322857136,142.6322318795938,95.82891757907333,55.83256570562108,43.75463516794275,97.55340625792519,86.62398136471528,57.7372199054293,84.4553804539463,142.77132958854287,92.38304606119584,103.11912609708875,176.20569946621325,82.05130080958429,120.46192196485887,95.95365344683748,19.426541677878014,67.30665222914877,90.01526233371811,48.36060902185522,102.58522763985968,19.667240726006057,79.8116847001231,196.12279997175926,137.86140920152832,164.70729164416971,69.10829032143502,175.20514395682966,103.81148544688263,144.33208401942852,58.54666413419015,152.74330379697972,65.45195300061174,135.63721049920895,55.36865796109335,78.5662735823899,240.77279668772684,111.55106991989521,31.08455970630937,117.48477581163914,398.1419113360778,95.36758214924528,53.36369593168618,82.44244650262115,128.85574982224065,167.96952200163673,94.74622019300938,106.07388419140861,175.54153045959504,82.56392003092114,55.07141711477447,72.09557752852118,60.61382101351687,44.06255711656267,114.99306494942775,81.91261283814937,80.73161832958203,101.91866934067444,46.37789073609743,1,EXP vs ODAM
58,backbone.res3.3.conv2,121.14948597343582,117.56161768316366,138.73607688454229,92.2291147605917,113.79681827459106,81.24034161210692,43.39599497801488,30.04812456765149,124.79577632240884,37.44040188270561,159.56383933443965,117.69180644736196,49.42393522269696,73.50849136142381,103.14149641391657,108.81564711519455,68.48041920799184,69.26122566301012,123.94012626860597,54.568401265890685,57.0165584653708,232.2831677643117,54.29912440397118,100.20580612592991,65.66889217254123,46.27498449839349,63.53315606222395,153.8930547633094,103.53436286086475,122.86414361277767,253.91643719763195,52.58449356877212,54.725692015098005,38.827834509237036,55.52458374245707,140.65016751754865,22.741618807399263,31.40948619115474,115.30670102027611,115.69491048983065,62.77647993040291,202.93733137251735,176.65011851880354,179.2716407453994,46.46933316467137,195.67693111317857,78.69239037594575,46.524256240309995,88.40600089791114,79.38830711369728,130.05500575331163,130.7991945679132,52.245139198488275,104.0530491125742,95.1252482780895,35.12129800996986,145.38487931293568,131.66351144858083,31.458381676041128,27.591871766287337,107.03343463230843,90.84966408218241,258.2324266438908,72.30446953097342,144.19142026340256,125.00092073536376,254.439871521805,108.86478195097176,114.61309262029943,65.34677142333791,92.20066922542652,104.88230931084934,103.58086083434159,185.455209594669,123.36679066502353,88.21765916079924,242.50877580241843,67.84361583865106,116.6801219258131,113.05136599860741,188.45690215626303,88.29628579087694,311.35036967977646,60.81150641079495,121.69535853008458,226.3265433104964,147.94846874281694,95.14986192589716,61.488386139714905,53.37026190606894,105.82936921799762,95.55081635871895,58.232398936282195,90.24582630774611,148.97760998511768,99.66863061033384,106.68338890435277,184.59072338197439,87.41439142664144,127.98568161665725,95.18927817663445,21.613923839646233,78.20799023117367,94.29610254425589,53.824762637075864,100.22634354158407,27.48276018992265,71.24265996868405,204.69222819659115,135.129942168287,165.20504902688162,77.31185836483505,181.3020525245527,95.90332318220125,144.93394058253932,60.93621101247371,156.57929477041904,62.688706061843405,137.97993689228838,59.65166971070237,80.0492071911844,251.92918428056024,115.28910229525596,36.67290834072921,120.85748539459175,407.3164910766898,70.70298013051004,43.62995951134918,86.9236956877066,133.9192580219008,176.97067166611686,96.84735069860719,110.8379859251506,181.9598637787418,85.22088816943442,47.51522461282863,74.85691288165582,75.4053733870083,51.09778335551823,112.19374802925032,81.54090562436929,79.44846929832666,103.96144420057628,48.1909591106088,1,EXP vs ODAM
59,backbone.res3.3.conv3,118.92582106891047,117.3698153685442,134.01080881192422,86.82187073700393,110.88130877653936,73.57170153305003,35.54071050943468,37.14010515507776,127.89707413327702,34.03234283068578,164.7617406438709,128.7715228213994,42.53174310001512,69.44744071859807,97.93998069639035,106.83323644570214,66.59466480813413,76.88378678498093,125.43283133908238,52.542776654823086,60.07191971422112,245.6773855239139,55.543676310049705,97.7520809424473,72.46070002585948,47.028766080584376,66.28982677419384,156.76636365531397,100.715978546116,128.1095453492997,249.94878956999884,62.22713668249381,51.69716637059139,36.92669847944858,50.04075174180575,128.44511288613643,27.266920091820758,36.56572229722403,113.67477834156585,119.54429200304787,70.79592056667227,186.35386454512118,179.68185763980878,189.55783027794214,48.4887240472257,188.46220020882583,77.27308765773766,42.56361046339485,86.03619633660563,73.68281532805105,139.43812566057784,138.75909879075422,53.54555118908692,104.69068432056409,93.49688744913419,32.44409413165059,139.02005414562132,129.45705212957455,25.043050594965894,28.135172913970496,105.24404820971228,93.30176050379167,261.96560685224887,76.40522378757262,144.62231870150055,124.78166040773445,262.57073556407755,110.64150186824425,116.55042887903915,64.29878966219084,86.72627031363602,105.1575521528867,99.07149710763264,194.00057972217797,134.0323418739858,84.4057165864607,247.8148426549011,70.14766615563215,130.20166560999076,110.71241544242523,178.8294570425419,90.00380050531746,305.9298768889656,67.67040434061413,118.6165706277655,205.41513980486195,153.1578612717717,91.93449059015902,58.374038045407765,46.17564682719406,107.43603971788451,96.6975078585702,57.76896870948559,90.28149714734826,152.44571316439885,105.02538984769326,105.27916251781934,185.54354548384512,86.2191294771988,124.93534563482905,101.75093129659027,26.659518768406656,77.96895171165943,96.15137650687343,48.63750840074562,110.40436432254646,26.58596442687901,74.91921997787168,202.74799614140707,135.71276596236646,167.0503400744164,76.58492620976725,181.26998025312864,94.43667861982676,143.82318055668776,60.4970144809056,154.9538174670893,60.51728785109711,142.95066361511462,61.778069914006544,81.67409737658481,241.69818487085922,110.2384250673654,35.10745204077844,127.0915171681579,395.95198422876183,76.53412130817134,43.602642177779956,82.24493528779313,127.74404415443648,170.09636654338988,85.90285639179001,110.27324417853936,193.11977164484657,88.24524316530392,47.098823767170344,78.00977309414469,81.6250417539512,54.9962793514884,111.87525552500668,86.03536095898374,78.21303964321689,97.15241581174683,46.952100803798245,1,EXP vs ODAM
60,backbone.res4.0.conv1,109.09923260425245,120.59437344386194,135.9063785314322,75.28354597455468,99.55132784969646,70.35549484457914,38.39480123177645,34.82774263108488,126.88937974269925,27.14947002931124,174.06544160290974,122.46372031190444,42.02220022432804,60.847112753253754,90.64443522044655,107.14321484299631,73.37643786231754,76.84504624676865,136.5188105600384,50.78942681170458,48.72434175206047,245.07187202890935,61.49259234577255,106.7367854137921,60.28988936531571,39.47432456150318,64.42827297026909,160.9966324481641,94.63252605866529,132.8228562693662,251.26683703914216,51.366191193156766,44.76421852926549,30.24548481110002,57.04516706137365,124.07191999598832,23.120544902999356,29.010952717811964,107.45553352263555,127.00672251668355,64.87124299101414,182.3812635240692,184.9307466142311,180.59857396247847,46.36079401552884,190.81123489941837,78.32525499395507,44.46103145925337,81.49154466624253,67.38768490706083,138.65249237481186,137.60529823331663,60.14502398604007,103.24372563758337,86.93117024735423,34.19783996388408,139.55136182007124,133.70639268780346,23.91945874278605,22.88741215491364,105.29190121844998,94.90927783622283,260.5988526539173,62.820616024857785,143.08970294938467,121.55645588106893,256.4816613873049,108.02123635379817,125.0404454147536,61.777361626248236,89.5069557825378,103.79727324820354,98.86292708796263,186.33567732174043,130.19543061920936,70.80410458628873,247.86858504831676,68.18940425534332,115.37578223404559,110.4284827880227,184.47315914302504,77.12374411521193,310.84320138924744,68.63704742115036,123.9033344173277,203.59576999485307,147.50311991599597,97.02050471903698,53.30771468955091,44.01556621446683,93.04882368333907,92.37155383549,57.33717995356635,83.9233093135224,150.58899373787563,104.0386186756073,100.4218353669938,186.01569671884468,88.44494564114893,123.3762790618719,92.65194977015207,25.696445145073298,65.52307660600738,95.7255240569587,57.099703528081065,109.21681107660757,22.37502457366528,84.99234825570649,201.69832276713763,140.95881344160512,168.4075594843054,66.49407765517483,182.0263773193546,93.00586306317794,143.05839801043444,58.731567373177015,152.44317618639036,62.61176925612003,128.9844411863735,55.856265742361856,78.15874399821027,242.3976986445794,109.7341994764474,24.76908140757888,119.73013358422253,401.98172930622434,96.23853917744687,51.92460846637279,81.47300260371784,121.02177110125078,169.05176479319863,83.50714547672465,108.4060166698445,200.27266481264834,86.74610007155971,50.54799994307922,72.81613882913022,63.8508407121951,38.28377488850515,116.42102950176205,82.46279446064663,82.62106957622913,98.35867594177697,50.688272639713325,1,EXP vs ODAM
61,backbone.res4.0.conv2,112.22818566402623,125.94060777650719,132.05237393425307,86.40123422640703,105.13296829731038,73.03618241474561,42.628651355779056,37.53493208581498,127.72316993379818,31.36875494618885,166.43836599410906,127.83070571782464,54.694405223051746,66.6595754726591,88.94345258610122,111.66054143055656,80.29907803549176,81.05862197886405,139.44091206847065,52.20557894930761,48.21152766146719,244.18293118323868,65.4290468512727,105.55205761624126,57.83856438096352,39.501345427728,64.88634543037966,161.2147110155902,102.25336565176872,134.18765244377744,262.51315059656866,49.637278371062706,51.62520315545609,30.191497421670228,60.24479210000254,131.0327200429498,22.432822456731415,34.56540477796039,110.83281881912593,127.28253074543237,72.10428139724911,188.076012580253,186.71528302541694,186.3901660826075,47.02636099673482,188.21128054765126,71.64277997045264,43.42597234413742,73.64397186852,70.07283388163,141.9272613639098,141.0648503794663,64.20488906522236,109.28783970793887,92.58722741988613,28.692366683079893,140.8863575726681,126.87165667471731,27.458738965338927,23.45933116067801,112.17467749057928,93.73743300058969,259.96075158937003,66.09902273107667,152.45698673481996,131.9915128427308,256.63375947982706,109.52700654814481,126.31982357078581,72.07184146846546,83.96007733912958,103.80244477004001,95.76283692369773,185.52810187055178,142.01404903101266,75.9628963616587,257.8605004123997,69.39400208044165,136.96467446569227,115.53419217321832,182.78803545012013,83.0043392229814,309.1708795733149,75.63579989348435,122.6496661893652,220.63477050732035,152.26514562191414,97.8156951122017,55.42729994198699,48.90639191856955,92.86630762843795,101.2794535727096,57.11036681389199,80.15199811586348,152.1638426771034,101.64757287496951,109.95592840984537,185.45966661405205,87.15733509808973,121.42275619418302,96.64735003427953,23.107122100658945,63.65683281958277,93.44045467376714,52.37066871649403,110.72057285229405,25.617114222535072,87.31105786078442,206.18474737895536,137.7988050779693,163.7876874119774,73.23433226663612,183.67895133703877,90.25612570727185,148.06868438497355,53.77542109362983,154.53487445266077,66.64316155237336,129.1638226170057,53.6993691670434,82.62354572781572,242.86306734080182,108.50644860974887,32.19554746008017,113.53046867471008,411.81470989452094,95.96980171489268,53.32876975887687,85.81305918362398,126.37136191350204,175.28962948163792,90.9519165577048,110.38460987075615,193.39032360507937,88.19655023349958,61.375876965624784,77.84019233357029,61.814977521221266,44.26543757730069,114.14829264192224,83.81417633488162,77.18355116623667,99.66758641473731,57.74214505951548,1,EXP vs ODAM
62,backbone.res4.0.conv3,113.86464716759588,122.19865076803849,134.15247976079934,85.9606953616163,115.84541413044307,78.4156783503993,39.72579228294189,40.68181401044339,126.09606417967377,34.575693498118866,165.25917150344387,126.50848826992622,53.81366188575564,66.88482643068552,89.9744709400801,106.82854008329383,75.99001620565123,83.039515921735,136.96803001669622,52.1323109227026,50.97483506824737,240.24328596649403,64.95384683034904,107.19434053457414,69.2060157218992,43.25746125481304,66.48638902664925,154.7608425668497,100.78165236629528,139.6397412484716,255.9880293896575,57.510589025657225,51.087678189643256,31.526019105298452,56.262133565003396,131.05755087914963,29.979620803449993,33.23080907117396,112.75116446620343,124.99206689502124,72.97303881783839,189.13947884725474,191.40890600697614,189.8812393637488,48.204917435520684,186.76302173750952,74.48445950936792,45.127371805818655,79.50651524388391,69.89860266487197,139.08452508598566,131.032004396307,63.7930208701796,118.08076873899104,96.41412259515585,25.388757083209374,137.59172474447877,124.8795880368898,25.452027952517234,25.116524671816222,112.37347376527671,91.61796996715772,258.6706915595014,66.8538159998273,148.8196905941205,131.9341488060465,255.7147242172615,112.87436795653603,127.8182677479819,64.91943259861165,82.14055626523074,109.885026198785,97.67048873922411,190.94352387938454,149.7778728837244,77.35399463284537,252.57448226609372,77.06130292721303,138.12995787237566,109.56359051882458,177.00083585769727,89.70221353159886,309.33410420873054,71.30817979472198,123.24640664912425,210.43317455610924,154.53021611628492,96.14102029763673,59.433973735852256,45.88842958330524,100.96263640005239,101.1981257554508,56.60003556292369,85.61208089046042,152.8120982066254,102.21239091221415,105.95795374212102,188.6302171237423,90.57367659525454,123.31934147011822,95.94473807610129,23.44028834364831,72.88593778993362,95.62508862573365,46.094213977245296,114.16065335822452,24.336434720017316,88.59173198465064,207.5319941791534,137.67098097797967,170.0130820342623,73.98454226226252,176.2356232627261,95.71443378284553,144.75865361578258,60.63368870973669,158.77999698418574,66.3971500259803,140.393376990432,63.410810307320745,88.71881657004522,241.3295532860217,111.6099747697978,34.083825378500165,115.09946738376557,403.27721413956056,88.77166810384443,53.301557921445514,89.02258744636268,130.23083733111957,174.67005543968304,91.7423720872913,116.53164359603919,190.84022755485998,89.6361467939105,64.32064594024132,80.46255223710234,69.55274198298245,45.6262329326991,115.98622741577049,85.22982273639181,88.03204266027092,97.5740226127648,54.46033486089097,1,EXP vs ODAM
63,backbone.res4.1.conv1,113.04719835645098,131.01642078984776,136.48159684615263,83.41232020061568,112.8845452180253,79.18540406195581,42.97039743830665,38.87799740744448,129.51294147397027,32.900970064660214,161.8422772484152,117.72360556556144,60.05240177253408,61.928615748058306,93.58251875577625,106.39750184317276,86.28219903889729,83.50770179716365,136.76149619480975,48.7209841491404,51.77930991399438,242.79555120441418,64.70040936385504,114.30558754849736,62.3535690041189,44.474785562090744,64.56000800784591,165.05416675599102,101.4072212521672,147.40171498024847,255.86649392840926,56.01906897021301,47.16454352561058,32.44595079090134,62.37795870921214,128.19921467855588,26.674757165785476,33.097972821894885,113.56581588946841,127.57999905448473,69.87608178246842,197.47937505945913,189.8793997677252,181.60309081581048,43.49828975674368,187.0066759780949,73.33880549561637,46.46435082048555,69.50764092031137,78.77582770555384,128.5678906278685,141.54678712662815,67.02531392666414,103.61082744280387,95.2199471912254,38.11717865297989,142.58330450388684,134.60384903437978,25.016616539708956,24.95354371200546,106.95004384947114,88.06234422293483,258.3614765089913,74.06933176080496,159.96908596411419,135.3414239445912,257.3506823171808,110.02616829857223,127.62337493260152,72.11350524094752,75.68591637769448,111.34423188959394,100.41722081772281,190.5072555784654,136.94985280887386,72.03251201455927,255.66681202459006,80.59686211178436,111.9899821575817,108.96333634487738,181.07447878574374,89.30076686215324,313.49902335567305,71.56104267790167,125.95342504111323,214.113308445325,152.59795432259324,104.85679879207231,63.429094004997395,45.61893212307206,98.5589552887092,96.49026793770625,61.986064356089244,84.13608091531229,153.48186343982286,101.1635814339886,109.28017299404178,192.81417109149353,87.46678820937692,123.45331022436008,97.83469263623107,20.379721610057764,64.10335098531772,96.82635343125384,59.13335530124577,115.52966391746992,28.60127826139414,93.02944309576068,211.40382391200222,140.59377895658474,169.38317563153015,72.6135826270167,177.3224310865494,96.90083109887689,144.33392693845147,66.83151543198096,153.29093989836448,65.33010089439156,126.03555762084929,67.05404817263423,87.95995736933983,253.1687449571614,110.66857778405348,30.727682592975093,101.11904103212424,415.3836991207527,104.13064845659298,61.103676251456804,86.11407935011272,125.56771776206729,180.3572004347834,93.78244543390821,113.4228484950649,194.14786509723587,86.24758932743975,57.40909816257549,76.78051666809816,66.2760091381131,48.5637393200755,123.55104980222977,83.80673739499471,89.16593193221559,102.5506829883433,52.73658689769171,1,EXP vs ODAM
64,backbone.res4.1.conv2,112.80648965280776,137.13401000547793,141.09415237844246,84.28658246033902,112.40425481792518,89.2954725200111,44.69515071742394,38.443145789863024,136.20923180009964,41.03775493254827,162.44978481998479,129.83023000203306,65.52213512805996,66.4081811385429,98.74932659300397,116.52590139987532,90.72148681159828,87.54088238050053,140.2170216906168,60.760847204898106,55.31235712019922,241.29705233821218,74.31682767225189,112.18767983267887,62.92763199557112,43.324799826523886,64.69115422104557,165.5387915775463,107.57071992685098,147.5331965818955,268.4319356839931,62.418980207533544,58.3061304519952,36.672360392992545,67.33197469021576,136.1275218048562,27.69601857347648,36.43970736108594,118.2741965384246,135.75900815498682,75.97678096620297,197.64069455426738,180.53062035494628,196.95997399363696,50.61141262749707,200.93396920223432,79.64144362958464,51.69663645519668,73.1458033460234,77.36542814352464,138.0464919597996,139.2970669920245,72.2532381802747,109.53276002063023,101.45862896272982,36.494993944085664,144.83602270459374,135.36137530950512,29.835337721506882,31.16944968603753,105.30113623347594,91.85224600078496,264.1873436404909,78.29480641217773,163.90186685578777,137.9675389417154,256.96204620713763,108.68118920879897,123.46087778130908,64.88833687402939,77.45844126891058,109.04942637272984,111.69982863621738,199.55390472031837,127.06084254257928,78.78905707147707,256.2663603988188,79.71222368815461,124.16984762249879,117.53876556579235,186.00806288404064,94.30448201907595,328.0597856812907,79.387538618875,127.36235202790928,225.50957809726432,161.05793470633535,107.40277296590327,66.08071415698288,60.35682873719092,103.72333688225226,98.06225740961928,69.76918242138078,86.37526619159325,154.28322325160286,112.64636688153749,118.54773102882085,190.64669410010785,87.11280846560203,130.19088662730326,103.2708086277278,23.6999046559487,65.67414220375451,99.1547097789153,76.7104898946307,110.61679289213077,28.220508481831644,98.94167243356327,217.8453826130614,141.11900109517228,170.05985464123427,83.07100279841787,188.83335106645222,103.21174996774528,143.2559442829003,68.36448584117488,156.90619454928992,73.59582517710011,137.91089187716346,66.29021769149641,88.90318798774626,254.79072512385247,111.65053226667305,35.82416412215996,115.69333001175097,416.83639145328857,96.87886572608782,59.43882319735134,92.08036004678246,130.4368935110245,187.91909638838348,89.34006022365816,112.24753988460891,191.46790779003618,87.88370197085581,61.9757924037079,84.01209456323124,66.19021389050219,53.85759595915945,125.41326170047311,88.11293431076754,86.78721879269155,105.90491064103563,64.38828813903385,1,EXP vs ODAM
65,backbone.res4.1.conv3,119.53241855172804,131.67317329770617,140.03520921752454,85.93869389206039,114.16395559086325,78.66553614149552,31.362456314003477,43.613544655982935,133.38003413747145,38.003417892852006,168.0221095042333,125.15820856417099,53.27801703705741,68.04159569711868,94.86959402795142,108.1944955315275,83.33484949087958,84.94439809993817,138.0132561931598,51.79470258641161,52.88783332087249,244.924474396824,68.47460157919642,109.1450553620545,61.21587554389008,49.6577310612785,66.09524946842602,158.06147447788038,98.8652073934535,143.04986603064543,256.29359773656074,63.22474276442332,54.69276455265823,34.59703807011697,65.74433192711065,140.25690369832606,30.606248644129927,36.491718446636696,113.21483639707257,127.42091722962672,81.74853164703279,189.40454292443292,185.47355302149987,197.69375539435435,52.45332902131804,192.21484687414988,75.01467227431041,48.335967453035195,85.09721184635553,71.6613662138395,142.31763922882683,126.89927425921884,69.55717994295273,116.83968908259337,98.70361557160427,34.362141014571435,138.24509145520662,131.19184928274512,26.91376161095009,32.17859994235901,110.88467377841374,83.94295011553173,270.0403956836009,71.35601499508033,151.96537597026565,134.43052590333136,266.7613523029355,106.38527651801448,123.0648799827402,65.50402391669397,77.4201068223004,110.02755836651724,98.32639610147461,190.66618898891772,152.5037823071418,78.73302084171928,258.4108009720218,81.16308936618904,133.54858063380976,113.69418308727305,180.75445257845047,94.77643479098846,314.12498034788393,70.96646898927972,124.54882511570415,217.49722774651312,154.686493049412,103.01980454028913,58.01934945665236,49.370232507299384,105.96192519041016,102.29479687266051,55.17840175540926,94.27220168680388,155.44791307294003,119.37703942681595,105.62056181572845,191.2680477618091,86.4872217608185,129.2508815927623,100.76220846753307,24.25891663843258,76.24780015156628,97.85458137734824,51.54557662940103,110.12077549761071,27.050070954454576,87.05259510055457,209.2832570806102,141.82661756909752,171.59716154262765,77.53593272588944,182.00555750848505,93.89825594098245,145.20412323318635,58.92432023037398,158.1237478272959,68.1726948342612,150.61831620663472,70.86539000166354,88.70117909581235,251.00486857562376,113.28659533987806,36.42048506608585,118.71861754081371,400.50135751328423,95.84978407599189,52.99751399484305,90.61286638318099,123.06971846777454,177.1632511866453,97.0605243925216,115.50046660502197,193.4411893808005,88.97890427758301,65.69883227321571,84.07147316046127,71.0723320741456,46.3824918574058,118.29338389287611,87.9735253818372,87.0625999518797,102.13408148489296,58.03914443066308,1,EXP vs ODAM
66,backbone.res4.2.conv1,117.69154456893814,132.21505639095085,137.97963759220323,85.19239265155244,111.93467581144341,81.83490131505008,45.11867295014963,43.06160009308013,128.34079804352083,38.418641266519415,172.97839877907842,114.96959185554888,67.56441652833263,64.82954785241466,97.47509444035879,108.47768767410356,86.31947067166425,79.82773638805442,140.6418804983729,56.73903030758949,55.02007491716487,240.04302284481855,70.62183401947408,109.84563917197558,58.36014752696482,46.14966875661962,64.7548761371084,159.80936215448122,96.30438811450317,147.50776840411086,259.0805124931932,59.666526921409584,48.74848409344818,34.652277742242426,68.18282776507331,140.65871272853815,31.352125564858817,33.916474142754154,115.398302343935,141.9027712387579,75.31406022728893,195.91056564948585,191.05950383138077,185.8629888821147,55.74019337604945,192.27307589543312,77.81443603023018,51.76600370285297,83.47154430014294,77.39729178266643,133.18598023138856,133.9198654683869,73.21410836203263,112.31574808090917,101.05159310094062,35.48251654225797,135.50654299157958,133.87562736519845,31.73020641855422,31.50765191084136,112.80534088470876,90.77000235554753,270.62553451858656,73.78315514365062,173.5932297693774,136.6189323886474,261.79644867131407,118.04784633571045,127.22615968179976,64.31396431270093,73.12703274156408,118.19300797640537,100.19565112038329,184.8291229544808,135.95460250895584,79.91739598806535,269.59791804304916,84.67724745594461,121.2023663581689,109.7591584673057,193.42773293241365,95.29476311357317,317.7339707103596,66.13852799384026,132.0207298091883,216.11232694847786,150.17647095484548,104.41921688211272,62.82981042821737,52.42340158342393,104.34786576806769,104.11936511262667,57.10069089295337,94.52643593774097,165.28793701675423,101.6828460649459,107.80588001596394,196.22220551249,88.59495567131658,133.08933327699594,102.80726965267985,23.581671489448755,68.43720893580883,102.77696260700873,56.903034751900776,117.35861986706684,29.24474830749302,92.58192197841072,210.24218160708784,142.32348152265814,173.33428175250376,78.22099100821555,185.7489821254465,96.90902022304206,149.85391008169907,56.63926025149166,157.19521752497837,71.54121937156016,131.8939072325531,73.86034770417652,92.89615001063258,260.77930965028105,119.65451279470216,32.763554619100034,122.07269009830131,401.9883761856099,97.83763434923021,60.006935832997556,88.14315709890475,130.46900971557793,182.62630705809983,100.04077732853105,122.42189764390797,201.28162582198394,90.61151836233807,63.70542856713732,83.65431899324777,68.08034437003298,43.600153287166144,114.54949413164721,87.91888680797614,92.5699219155412,107.54849193901407,56.75995432237323,1,EXP vs ODAM
67,backbone.res4.2.conv2,123.47861808822864,140.38847495509623,139.67632729712764,88.54698489214918,113.42187794803073,86.88058202814099,45.25673689968507,40.75120808085441,128.19295169162092,46.798050389060094,165.51914829739223,129.11632523103114,67.9831510621424,73.7136246372825,102.01496242592187,114.31670873453542,89.62361305337144,80.59876077686113,140.22190113035748,61.84854774477107,57.09528406601939,245.31481161883937,74.80329312577766,111.7137124057734,66.1924472260501,46.71637857633046,72.4897285402087,166.05146269204204,107.97926007211387,154.0499796966406,274.8376783243981,65.52523391090924,68.53378696330259,41.74555857470908,66.20433299190071,153.22584561880802,30.686434779053695,40.00206689136935,123.99197116661051,137.54354416978737,74.92388033130385,196.98699159439582,198.8892546046037,194.58084798192004,70.6976013850939,208.54277878588974,76.38603336323955,61.53507637117855,86.80955569955688,78.36541761802545,140.2360350414393,142.05394205888595,71.89728996247186,123.81823576125278,105.23251659971383,39.10244070582789,143.16696937335115,132.6562144905393,40.30420194323567,41.67448353460017,117.99610323789992,93.87622219270492,283.670142806174,71.6361847891227,162.77407945153053,144.48852868880738,263.3300255315502,113.4579888911734,125.02262572817482,71.20551073859565,87.61026240709825,120.30838774469137,106.09176655607207,193.18937285531672,137.03974054932473,86.2857796864315,267.87732670296447,84.83012093614718,132.31551353961305,111.71381400504129,187.97685916129603,101.81165470203624,340.33175167721424,67.10739263541436,127.4945192520678,223.0628945694771,153.25351064613108,114.29695798615663,66.45428527236456,55.86920515272244,106.53654530079035,113.12629415559621,64.85660250445372,93.16066248866441,165.80294796306512,111.50429712752137,111.36653724273404,190.99324197067915,83.60886057418328,135.5122124955172,105.30945192644117,28.427996430510852,70.52340626878147,106.28677937183508,72.5645405116803,115.35184160687908,37.21319609070919,85.38287409277933,221.41345457298397,142.07314724737577,182.7846610960331,80.18882407938332,193.63504962968048,102.02340661509064,153.51429316832133,63.69821756559955,156.09923733211468,74.65620922575357,155.4536360086351,73.93290928981071,93.19430314840884,256.5205932935561,115.83515546388725,39.29374135194546,123.50198047704684,402.42046367525154,88.95858897318833,57.13750984734409,92.44025924670481,132.38309017749035,184.64556648433285,106.36118761038347,121.82122162390009,196.334599181631,93.97815077316429,72.36364888950965,88.33795878190149,71.15057899906725,50.57689967086286,119.41932061989033,88.40862869731319,91.86337440947294,112.82861430282549,73.01072560068387,1,EXP vs ODAM
