,Layer,handbag_383842,sandwich_465430,bed_491757,bird_100489,bottle_460929,toothbrush_160666,refrigerator_536947,remote_476810,bear_521231,cow_545958,truck_295420,dining table_480122,car_227511,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,bench_350607,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,train_539143,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,parking meter_333956,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,potted plant_473219,vase_376478,baseball glove_515982,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,train_90155,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,spoon_88040,giraffe_287545,scissors_340930,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,horse_382088,snowboard_393469,chair_81061,sandwich_417608,snowboard_425906,kite_24027,bear_519611,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877,Cluster,Task
88,roi_heads.pooler.level,138.61143033985434,158.75791188449793,136.50332358850017,27.527221323899347,39.16313905372919,49.71745252201531,25.24310413506813,39.114040967703275,70.61100918672676,39.08039729196298,16.617775799396963,180.1569479594069,124.55422480000665,86.53013165408149,40.02114697062406,87.06139964631018,82.59653041237577,38.8103507616261,46.437961826007225,54.349850011920154,51.08474464703263,102.11690416709384,192.24640022338167,67.00599471589317,42.3623932675261,25.031530194704366,80.50284064803901,55.86228046042012,177.3061162406866,89.08055484713447,89.50643236455551,261.86324335120645,35.82390015722156,53.146152188133286,42.96101928226125,25.22066150894526,50.28314525445825,102.44588331117339,42.934729890457135,38.044827279116134,128.145002305372,109.66499137955755,70.31607015085157,181.18888523867957,149.6574910116046,225.4076215051868,47.1299818132518,178.23333183164485,101.74547084196871,22.912621927925542,102.05720836085088,21.510016489538692,63.06577489376276,36.96705288388226,35.52418828135386,71.34530765600039,103.79425909826485,45.93565501734602,113.70027583226523,117.7643184775471,11.795128010751979,32.2657270662731,97.53907160146363,79.53422597107007,255.22377878030767,24.320264474411218,77.86953867116031,115.77102126083207,120.61825870861188,258.94273629434076,116.93972243963981,103.72462108909217,58.663627365659394,133.11353789885646,91.12285287717708,99.06470052961295,215.31406617626698,114.50260125912826,68.8126683100284,236.1738412144568,49.78669003354446,124.82736500555288,104.13980692003827,108.01664975137273,87.36027448638131,354.0616604074894,67.66459224346238,109.1982451068897,205.33323580626987,133.74385936203416,96.11760207811653,44.62840071645432,40.66566111205001,66.98155298738402,89.23912504785353,44.814679509385854,50.765368496264756,85.60677802924114,173.04867903872952,102.27883143639477,110.8804757586676,145.61725932117844,27.829273832890458,66.83021805157955,76.6339197904273,43.11788181256685,26.28197230182544,38.726583935358,35.21791792250755,73.14253638622085,24.670005952105765,31.421277376609765,220.6874614552563,65.16028148980523,142.27501900085826,36.49154534587133,152.45931121999857,25.668792857624965,75.8829705013478,45.16415749517453,157.7239015512984,19.054979621901122,165.18661641303402,49.59640074871535,69.50469788133108,239.73207349362153,58.00355584342351,22.495097322349658,50.24760801967269,390.97599918288546,34.39314338049506,69.12134214021282,37.60663674620916,136.55583482570657,166.4291159164731,78.77437864074027,53.70122247725429,63.907067516184725,162.03891069421655,57.83229373438772,47.64722069155323,53.08276444170861,23.808212267905713,21.569164488928248,41.85520789135535,35.269342091499524,54.19717873324454,48.17829343064977,38.79910596704457,21.710131982482018,2,EXP vs ODAM
89,roi_heads.res5.0.conv1,126.35479581188913,154.55981803538904,112.37899055725214,45.77871908044105,46.83898857757092,58.00564321378478,16.48773542559977,36.88781590378419,48.769510967667074,66.24789949178917,13.072250000616892,161.28835245112498,98.51823522668704,42.309650254252155,64.12356651311067,78.88914923396631,60.89967014921175,32.062291195451955,39.592256192688154,59.87401761969589,79.13949556481455,87.8701302283045,216.94573406587608,64.22420594534147,53.60228077705797,45.82959191153735,90.47795819413986,46.49550062933801,99.66778136137553,88.7721756697897,114.43866141874712,260.2294195123297,31.07144856126851,52.27107479786635,47.93015416635642,73.64052029793051,70.77120571627938,99.4942368522809,15.059732762914415,66.07076808652798,110.01235511364959,49.07333194006374,92.70241453686447,183.9663230551811,165.4919007480119,213.97120490174842,46.47555337670988,137.7069844703516,82.6557776045746,32.04241447071417,85.46062504873757,22.045189011674232,93.3789319545555,19.984056403741647,73.80471954062065,67.84283597045211,86.83279526156,50.44738375070024,51.341452321664285,125.88902520976936,17.63108776501415,23.370041654982863,105.53079592537178,83.30914458015847,261.08132821773614,32.959679925654456,109.98880714842244,122.26624450621755,97.22975494766749,267.56533114854847,119.89555101552912,113.34117155779398,70.8781917851347,144.0692046063096,57.13743545931037,95.20339552624077,210.23918830817877,157.2778415988499,42.22075830551849,235.04856772825627,48.48445110222217,128.84961834429603,102.71069307030425,65.19735854103413,85.78224222335338,348.39625477424954,35.94780239424362,89.4751606858423,127.11113180056334,54.35877682115567,72.24570832062331,30.165846286674405,24.87366817393599,64.3774979586733,107.0974326301046,63.70214132285366,126.1766324324911,89.35743338036308,148.5388186170631,65.6487673375472,49.82598846122295,165.23416272597095,33.272965907266425,73.08431630617251,90.59048550487171,18.028703543827593,33.9513717527822,85.71626587697514,33.30944638934809,47.97692994358005,20.24021207104817,49.12377918492609,229.6386931322217,70.46423241936864,117.85451381193087,31.71510675370927,174.7479508046451,32.95862196730627,129.99611246397407,56.162714767401674,229.69527830319254,9.961202936969345,159.04025082341388,72.13415102005018,77.46622777939876,251.28472993031525,42.61934720603287,29.411432905484983,54.53421954925952,389.49116544767645,44.440198760384185,36.0840829354402,40.958831252008345,135.1444734432498,181.19937312703297,79.06697665328214,82.60368310592193,45.456237915021354,161.24092572128956,82.44212250692128,32.589865488967305,72.3296491063602,25.012939993850416,21.897593011377523,42.046793438110846,37.42477587060151,56.83626085340718,42.18851732586121,29.453979118965172,23.60548255840908,2,EXP vs ODAM
90,roi_heads.res5.0.conv2,133.6704515963445,70.00663749907233,83.05898295326625,64.8707994912203,72.5510664596843,61.97139797534672,23.993745938742663,38.60420852190524,53.90334030069538,50.84532980023562,11.395646156292468,194.2387678468319,70.74948031564386,54.53942555139703,45.51114859539267,79.66724132340585,90.7718635716009,65.47265045288506,33.425435583172806,56.126172803718,35.414967375561716,66.38305225833285,211.50930522926865,53.655453187677864,54.03946427416574,35.91856894347574,83.59868697095824,72.61378570594056,143.24243906903598,80.63244463212888,68.48606068019815,261.6674033954105,16.820185805905677,48.556150746965116,42.540750392704204,8.17430489453069,47.173109637930644,118.12305651134257,21.579710169248663,66.80755274541826,117.47369576681287,112.36546420066892,94.71857348553482,182.413023281645,153.0548277063824,222.74799609191246,50.36978688966577,157.59302724942057,152.43274637159146,62.775427668161555,83.43940658428423,86.00718135557558,100.9236843705053,64.58955062077635,19.271377336061292,46.879984905177295,80.14517698467313,38.65596047033401,102.54594386467205,125.724844546285,17.98412782679909,28.663333460032305,88.87234678926092,71.69922155305169,185.27269237436138,39.77954982949871,102.59329896382673,127.18868360255739,170.07388294601537,250.65229153059678,124.61932267367499,92.77537320384936,73.61494112984293,124.3029140042618,56.172282038365935,92.67695245190276,217.02326337335296,117.5293726248257,71.36785889334013,240.5543268217324,60.193451638335446,129.28467985583185,65.30950974886771,63.903361632504996,96.80613342376455,337.0922035940178,85.49752094507257,77.16477777554017,228.22221389560855,57.68570482023121,62.186076465889755,66.31772026924476,51.0754747739826,56.56088504030805,52.874400073298155,23.35226169567791,39.652292205147575,86.97103415206277,159.9737572005275,137.16116686578056,101.55698781361019,132.69469868227145,62.08310384565584,73.35026548658827,89.7397724155083,18.799379339511127,31.26785678792639,76.49173882821901,66.87841563858262,44.662868740016094,24.883310999200805,33.56192166139873,233.82910558012992,73.02476135575695,127.04701581122215,26.019631194794535,176.58356757428882,75.8267740020063,107.32633851380864,66.78235033686741,138.18473848452152,15.876932008612533,165.3340905267794,75.41037053400552,111.49975346376732,250.3531337610458,68.68903608578822,17.89829986614135,118.83352794812193,366.77776695907005,72.90577076915548,28.54819073350858,46.36151992087677,150.95867276236532,180.37531999154655,57.299051769474275,74.99344376274364,28.650860699558002,154.52756859714555,79.09394437922921,34.660919128245325,92.01970224436971,27.026364014200627,31.175836860270895,28.151072072944988,67.98345444716313,37.826309475279565,47.867457307142296,38.31725047106384,51.96311942394956,2,EXP vs ODAM
91,roi_heads.res5.0.conv3,131.0366905428632,136.5283493093622,48.07634059430296,59.087375786810554,48.713377667771,56.144095890538814,22.27707315462257,35.79107309268858,74.34535842460242,63.294986892561155,14.152225400523125,164.66606036867182,72.36014516141584,80.94552281462884,50.0469443480133,78.1415313830879,91.34129774126399,59.75174726820533,35.25181886324543,47.907582552593745,31.16686860698953,63.61459675269906,175.2015374008542,56.73140538888474,50.316174286984584,33.022979009913406,64.56726444395395,106.23293676124223,166.3764869911447,88.93644395609249,86.70534813153321,274.42501390929016,83.12468606288218,46.67776954084306,42.9463933736564,22.432416219231946,53.21717968640438,109.18852984856304,22.320312406239474,34.27818816557891,121.92871929251059,126.08178871709217,97.30320500809208,194.25238562010975,177.286949176939,228.45288831407584,51.742820269884824,160.73866695215912,78.82257791181772,22.32459412919321,92.2517798253512,36.331661330242994,45.79808656718731,47.18965908067814,17.912869485558566,45.00956018124259,104.40698106221518,47.31859689753006,89.4956347490735,126.0699595335315,13.238307775667607,76.5285093950142,89.69648683532961,74.80752391808468,233.7167971438858,49.62538282571477,94.461475772373,101.28209079976615,158.319693625622,250.13181017386609,123.3178526558313,97.54800804500846,64.24126240285464,127.36575795567244,63.00831224472337,92.18919145420946,212.9157424906686,90.33195548643121,48.51886493534789,240.4163037903296,52.036382487488396,146.4440227783968,80.95906301174294,98.63806322713438,82.75140885264324,325.46106154837605,82.53165192453133,63.36334255205783,177.39648855410945,53.025899404960654,75.62399677564748,11.9202716051391,55.4126256744332,64.82338022221404,107.9841215992735,54.93526464798667,27.056870518126793,85.80118305535157,170.44194788695413,106.21158789395278,103.93026092085378,119.35559604326258,44.40031219019143,91.24629679067397,51.95445868851787,17.684258054759724,24.932812332650258,34.808805964678854,37.85661037452809,49.13300136221676,22.353773576512847,37.404718506502704,245.889057429871,71.14608398636977,147.76068040969304,46.656370658464965,183.92287195152738,49.2967901225172,84.30865944135783,64.00534365638927,161.90739833935248,19.531897718803634,173.63154110659733,67.94006601578317,92.94709481563584,253.457023257364,48.522840187671115,29.003719217765166,68.3642483725522,398.3274101196761,30.654579663202597,26.89989114346946,56.08176951022023,146.29674825093173,184.61422157558684,48.08535679401464,84.53137603771629,26.434077540000587,156.33381533214305,68.51887120547369,37.917383949538475,74.48469405737595,21.241944418995686,69.4828806018407,17.83751537859558,54.74427410335506,38.39711525239364,54.394455158271455,41.56633654045817,30.60018212590767,2,EXP vs ODAM
92,roi_heads.res5.1.conv1,103.83724996666325,64.72598674977833,42.4460954540708,62.45330873404485,54.089576179704004,67.75976088290643,23.72261059041036,52.9219070696449,101.40899961830661,71.6816796088847,74.69172026191441,141.30652546777617,83.59213909457907,65.61714729124841,120.01006788690924,60.505762171395006,166.90293384443567,32.372617828176644,45.056824243176976,49.69832278251563,77.72269449300845,15.886150238332629,228.79656114433072,47.11122874333384,51.23712333082631,36.700356478670244,83.81994814001851,68.22848926997673,142.6297207629534,109.18564656798608,78.1288578907037,133.93829115452735,48.107413029359314,56.878982286029085,65.40455099794345,37.13521500861506,74.11034599267366,100.53582977327626,72.47008673433983,77.33751072104738,103.60611084495224,58.45825108786454,84.99303858819832,147.6087391384661,120.36319407826531,158.08932211984342,72.56838204395197,196.45120498097972,31.86546605946677,43.838373008321625,94.24167413508633,75.86547869883806,42.57409314820361,55.652780692206576,39.66693844037751,56.60420518393482,110.22198596180964,38.19588904301294,50.752458091327306,80.7817578877713,22.90206686465519,69.04135869370918,128.2892338442319,73.3216092481868,214.50407206041777,63.4145156888788,108.79584814370511,123.40195057749764,95.52071389132345,139.92593267189642,93.60843937236714,117.32718733263144,62.16170640313857,105.043222635368,42.48220517033305,61.24568558893704,263.8384393025882,99.77716391352405,47.522978667907765,247.47140004314264,99.61459447746563,131.67145303642076,67.54586202058229,84.96644953687462,64.42056102720537,363.3111044478512,40.748861938009966,90.8693379530262,179.47193966266593,55.171913235118225,70.64142971789246,23.56665967130567,27.95045817027092,50.31963329339108,62.20854131645567,68.70360952489654,41.6033941314419,75.53149246259042,144.93450945336016,73.8811182402541,94.11683749447332,108.95839020321901,70.04670150152504,145.76806526379914,52.04880092546798,33.58614441031142,58.32478855785888,41.5656475579585,38.06698030156246,44.4586627746276,38.47068733906571,40.39804039186772,147.95308004564072,62.15326127411633,108.61760346137339,47.981226533713006,119.66825611066324,57.89991855781862,78.81702127611732,139.42830306241348,83.40313748089355,48.99721020440816,159.7048304692688,109.88897048893294,55.34916097934895,244.0890173137267,45.58408391399416,48.80542550098932,87.8744328248454,351.2852959369912,64.8129642189023,42.515715572117585,57.19288637173231,195.69343676168796,146.78959871951855,69.79624874772297,53.42706925556695,58.28687780212931,181.08264911598587,86.66089191847519,45.81588984880082,83.30023252485827,45.274451552699425,48.33888249345117,9.886005143305727,29.690482266982457,36.47650797920499,43.93867894434373,45.313849347986775,18.156743146717265,3,EXP vs ODAM
93,roi_heads.res5.1.conv2,119.3568820843269,38.828621052018875,83.59577662075469,56.95828335485878,63.13379202870212,88.11812173805906,16.923846861420195,65.86750262359226,89.31942807121341,57.25060186711373,53.642661262072906,134.62668418082023,72.53245671587082,49.22482267642789,36.15747457097632,67.02594271878957,64.34181472360441,63.079382493374766,44.3544920107861,48.20901695199573,96.31366253229889,59.57071533157638,251.7354903928902,54.74898394147256,62.24894086716441,40.53070775652587,92.03349512033716,176.9258034552976,109.40793985835887,118.74143927155501,56.61607345895942,142.11646359155554,85.45543252897401,98.68244210251103,53.00077605575149,78.13618967794574,58.218641949716925,109.2435962918494,67.36800407714969,87.1091426425696,78.09074712279033,65.27469848987144,55.11509353038083,86.15718882281851,144.2022170739626,153.9515412425253,87.42724640877378,222.4511046326409,127.4053903888364,38.75402045844763,91.17556495192004,30.108650867438396,39.180540063344594,73.55232545827275,37.13260570110262,20.07594754298001,90.9002832929948,50.16815456396035,44.40302570583008,85.40020655518181,59.63624456009955,68.14030751436076,52.45716719683283,85.94951177522972,187.55492854763466,47.99048376024833,127.72053639979498,140.38126335520366,87.88353105903204,201.2455973641316,98.34395897604203,104.40861054972278,74.08994375958828,154.72884939218798,66.49172120044,76.74204110819254,253.92097858890017,139.1962815324882,47.34612739849322,241.47475848145217,67.81063161301466,129.99092659436707,66.82245974883527,168.81293611515633,53.37279145305165,379.595032421894,67.2852457482933,42.09051370591452,110.65330812859781,56.858462076352,66.04657224685049,59.97167104156351,32.32665145771994,84.37955448802556,88.79058009080165,79.00732956096337,94.91376602848871,89.89073071288198,146.55437219653103,100.47797263642123,118.67970517911957,106.761557128744,58.77928889485816,123.81782452442201,31.237935553428898,87.8097515457248,43.67928836420093,63.84434860879246,33.7794468443307,62.33867794056888,33.277342771207564,51.803728426953164,160.28238807176234,63.63813781586018,126.61775061132687,51.264006153620514,70.57131139915319,84.83256243551418,129.50429050420917,134.43958210418404,35.54571073494279,61.41953835395856,171.6227504589292,98.24214524869402,96.04570736837867,246.07511142746176,51.38789346397514,30.155175933605193,97.92837631092107,366.13136290642706,120.67208493542935,104.24531888171934,54.544983595213,188.7183871269317,148.4077348708477,53.46429372237082,56.30346607442831,84.51665170710382,174.87241619866268,69.90167582264385,49.35072991821712,87.49974214089497,39.604671128076404,71.6963847954878,42.15397707022843,100.73523985275668,56.81667453202135,65.3849907846159,100.18506596438709,30.82961675822299,3,EXP vs ODAM
94,roi_heads.res5.1.conv3,124.90341398028146,88.38590876922737,131.61912460971388,36.282777393505356,53.871617157689585,57.81100983151205,13.689474898878004,38.43173427453155,67.5677259017505,36.93015542660413,74.82857131554894,100.03199540653583,69.63424061127003,57.014243846801904,51.43933066226491,73.25808092238297,77.32908112260478,59.18805590215143,38.030988282036574,57.65407479155149,91.88161768425294,62.60892474030027,198.09287376105448,71.64408061040714,52.29565177575931,36.25706830067911,66.41876360422499,88.0880012999828,157.293620875024,86.56081707808177,91.56768858658302,234.5756650996154,30.36234160795896,55.43214734280859,41.958841560260936,15.357004794860774,61.68990258087948,103.20410970989604,16.90193379223162,51.90585293099367,122.81364191624115,51.025513253690725,66.25177575708379,189.20204962367868,171.60459781578538,221.7809024120288,43.7489732509328,164.08176690877931,70.66585088229311,38.63114831729324,84.0370013425921,36.16829657186638,69.07572926752277,32.12599567330764,16.507242996731563,41.81075586432692,104.79989126988764,44.16432482693938,115.65985549533612,115.52240170491655,11.047124605364733,16.642566774763424,100.62613615045942,81.4076093112497,240.74019099597422,40.95915295951944,120.93254164138482,104.46613036273622,59.44150907083642,268.1853407514062,108.09543517214087,98.17043145322509,67.1465886835793,100.20692925509843,66.65719085873847,85.70175926471501,219.90869412250981,152.08797115307158,54.47163906055663,236.1591915021901,53.04453024582175,140.5357677925635,102.02408334854397,214.41355910773876,83.30467472507617,343.9124834441663,70.29542498391348,95.399628095487,102.93138320620642,93.72059772605732,61.4658105939086,65.60863713227296,32.48662861074761,73.04687925807839,110.74130927239797,26.846680179649233,33.395631348507315,86.9266759753475,177.8371946989854,105.16790047168635,102.88874685893497,138.66133176861229,23.010795063193438,55.03346631067912,70.53698383234928,42.079362227202964,51.79170450710997,75.70726407321777,34.619952661800546,42.430667355227975,36.14744451217926,57.816992550240364,215.1282895851358,76.72402932744616,149.89270139218462,64.65514222864228,203.7130598110822,61.92889807214412,101.46330510618115,42.240808762148276,112.56409631436233,22.60141675163444,172.87566191706662,47.545580229719235,89.13542163983075,261.0901407069098,50.0527160085888,34.76609250164026,87.79265369882927,394.2126676609725,70.32753515706892,83.20942017600873,52.52186074911724,141.39827481525015,177.74524853282156,39.241181570236506,86.96439663450914,40.76226243523858,167.27873764311028,68.33756166194877,44.46593274599326,79.42162760061194,31.24140188673816,28.188359154442107,20.678518463615617,47.35346360330697,35.98679920079987,43.721521849146086,35.44699600005965,78.3551638856554,2,EXP vs ODAM
95,roi_heads.res5.2.conv1,138.42712169360306,56.23582092491867,56.793447338505516,53.660024430333806,40.470736526798454,63.62799755601176,15.69791789045947,28.7019451314125,79.40387513914342,40.29712845812817,23.144061548049507,75.3119915831418,74.54121173258397,88.74680942146975,68.52757808933401,64.05371978027215,89.69464242128058,62.336360213941326,52.30167816986272,37.552911644342664,92.1821342709259,86.76085209602049,165.93703366212287,36.17082589324265,54.29007657106408,22.09037392522103,87.53039686243554,68.26383937063011,147.8521924183264,110.35890052500775,56.79544559289928,220.40052749409887,19.044296665967003,58.453637443500156,39.00295395397137,70.86164339187904,55.82121315113814,93.24786973054333,37.01138177578375,37.32781408460908,103.15787908113603,77.72775386395912,53.149409250825755,151.23283560572432,140.46355750511026,213.83591411112081,57.0495702969546,161.17870447242333,74.71566963807999,26.530833753290025,119.15243134815373,73.61550636455745,61.34706558036624,43.835901553119655,67.84296002267203,49.4762568263047,76.31238067510364,64.51063637849684,68.6653133902074,123.12406441040835,14.932386557017617,30.37550687219979,78.98584824036729,94.45454002954703,239.2305004780082,58.43981375997058,118.16653711673393,127.24707419769126,92.92804907237824,271.74172679227934,100.1094783750255,94.1231522180525,81.31594422408669,118.13413094005647,75.40484910170721,66.27274189219328,226.19763902075113,169.4367498299419,52.8476751449234,221.00331605201117,79.16506742036819,151.39874557495384,93.67471009739106,68.62338123707036,92.34186239854475,318.81969030426836,65.16300376765906,84.1130213151711,152.5383395304697,118.84072915220601,56.56277142765383,65.28995537170088,25.308015115071733,87.48388353932751,69.81660020651992,24.64361556221756,60.59594842632905,89.65002286001695,89.4037801627588,80.91687602094026,51.26522672681678,145.225317891615,26.694178039935114,46.512230856188694,49.3407725332035,45.431118325906326,27.445931486275498,80.96272435016229,30.61127068012142,63.53876981866486,42.03212352364523,51.843430596447206,209.37316882520076,96.14329938962462,137.1872589345503,44.415643561646945,134.52422926313977,79.5014794539972,76.7387638371052,65.36194118939224,68.15894869565173,22.42036285577096,168.004009738646,43.22961048019536,88.08404050398562,255.91205471700792,63.94732199808293,39.85224789292083,65.13173043124345,376.4727699689229,95.536946611838,48.13416153624432,83.48706255941904,143.52118423962702,169.4707480899877,66.22184016122314,70.98711372916594,52.93568628313341,160.20695920606846,78.1555230607469,55.87012555839071,78.52620311507685,27.398960165232275,24.17830071300697,34.509075408453945,75.16302409470248,40.26522957839649,43.693328590642345,35.71578884118965,24.83870506511908,2,EXP vs ODAM
96,roi_heads.res5.2.conv2,118.45751547953125,139.6983232458894,149.374229437259,41.01915778851128,66.68499201906488,60.85735467303029,13.946256564111327,30.303245904007483,62.133954102550945,42.82871362947144,75.76996720708688,129.09636047219192,73.55200974858597,61.96381235000129,55.95592331482802,65.23337245497089,142.56688884400597,49.55512030305273,49.79521876430257,40.37120684124315,93.58702097022342,64.09192486523484,218.7845009792163,29.310123569434015,54.96547303034333,31.422122818185144,82.41522569773602,68.65713443422676,161.15560168491788,107.2299934652547,89.70158003484076,225.1709785889999,27.47464778079796,45.52800280072371,28.470816624543026,135.70513923943804,57.56922745725429,95.8308962034839,58.30925689971936,33.98427501492584,107.84818453567459,62.37577635662226,52.159088790630214,115.38758227639046,218.49263493288709,209.59696418592424,53.348754582469866,158.21886366972794,46.7840112010945,16.80555167827996,113.81535304259056,82.20213512261454,31.01276849731824,26.59858594763397,74.49912447248641,44.38622706748965,103.87365506670743,62.12796494102073,102.37257518110286,129.00621956690026,9.24452450199626,26.352809863575388,104.27159662040599,101.40612097918864,252.9060398522279,48.7124203769448,128.1741433282187,109.7306434073268,55.344627705957556,265.83978730270417,46.5525450822767,94.37425244413318,87.68398030273391,105.47217273262243,91.65439618717906,105.57220124166076,230.9956367967937,195.18873334101522,50.369209518272136,259.2010610670942,49.671598064359856,133.5904862691089,104.4027326855324,152.62122205930385,89.34552138720781,316.32733998662377,67.64663112166582,88.79275832529339,173.33959260961785,68.13426076969864,65.02940080994587,54.40983815284392,47.516157240807765,151.00190208456232,91.55571145101732,13.509077490017383,80.58276755518894,68.41112338200338,145.34643499641885,91.91880992003348,125.72661111220836,149.08682019241942,16.781493307337676,51.04005583034704,75.80474481924523,47.24341446291176,33.457824333632004,22.195902075418545,38.5164631052337,34.82045840553168,40.60958507126829,59.89081740211111,203.30828990461143,96.08287717148211,139.52874759312667,38.70989325662305,154.79918953576447,106.98017502184871,114.4641882905116,23.71359427251582,60.2515138789652,18.158261332576092,170.1042262585023,37.8302246065458,72.03291274657579,247.7360999470953,36.16921911545899,44.39614806513155,48.96815279610753,375.6195964616453,74.4264836048273,69.08050876121678,54.278008075582164,139.7739904478283,186.12015817322794,68.41930622662059,58.80975987615544,60.28071765813767,168.18236088488888,61.38862473547135,26.841666188824213,85.62655478404372,33.75713079316606,10.726905251612893,22.230077191018943,68.06010646122755,57.262803321033545,40.30812345955631,45.28904958018333,21.041652212482425,2,EXP vs ODAM
97,roi_heads.res5.2.conv3,127.93619422383944,85.83408003380875,60.900275241516795,49.87936181921356,56.02387985242791,44.81541016905386,14.040092741080706,20.947983488072634,71.40123765104289,66.1543478201125,29.895587726878198,121.78570303471241,70.38355027394874,60.608627847210855,46.43082726515553,82.95217431115378,92.2474757241639,68.24852580971353,62.87824337294016,50.660028168391705,14.42072935485367,61.54422723518917,232.1577753718415,58.09130811537706,34.62288862263039,44.352856069958364,76.28491097805114,57.96973843790984,154.1937990092125,83.8388113401444,129.1323573100186,239.04537642873382,30.743310665133524,45.263088190895445,45.96651469945462,21.83319891328304,59.69451482538001,91.37251567517514,10.127241575057681,43.11356016935008,105.79282160347489,83.93989078585624,72.39925995236428,196.01663886399433,180.69222222880376,211.60853371285813,41.54529692736401,161.92137532691936,65.76309241847349,16.571625330838646,79.95650954815981,40.00130027722006,84.73182201775305,38.19048968981104,14.961242016923201,46.88022858503901,103.5960487205945,35.93379485141967,78.00385593823319,116.01638640912962,8.527151873559376,11.565477536396193,96.3941184089642,83.95923686840197,176.9792636233488,42.50326266954611,112.60526088032223,114.83726330862274,43.45339468357783,280.6745745774199,86.9205485310375,100.17881942946558,63.75252834214283,68.6206692270284,66.17855617600753,89.98427476132579,217.64780771239796,138.01796211848983,69.52099916667672,236.88091196449432,44.96370509800521,134.07670454233292,101.93628238218312,105.30054742637567,82.50379640425518,339.3761505103495,59.27681253047112,99.7267026058048,88.695487486664,99.17498566332438,69.98458519318156,24.12868877679836,52.240046233632924,58.61902771162664,92.14468473998659,13.402373866573685,32.48541381790555,64.48963245642166,148.75692312269643,97.96999232312581,122.18143995804324,147.40010008180232,29.018881246284828,25.26399001129316,79.40807872842026,17.752071779470427,31.364410460417403,38.073372656451184,35.03010631416208,39.78787588280039,32.66421974384257,34.17835416472171,211.3885904141838,105.08785525395679,141.42279932438893,22.640862830305416,159.57846905416724,49.919249598387864,108.82815850422922,24.49354525971742,114.84340128834549,50.7709347887043,169.5788941471008,53.416377741132834,76.06486712808676,249.21742259186624,50.00861980563681,33.52825907953991,44.880245993043715,387.76244435774754,22.751979035038218,28.379927815355874,43.29553580384649,131.90505365620612,192.5669670858993,67.4958936551246,93.38312251921974,18.166173375360454,162.28379299055672,72.2616711396821,24.50395518955522,90.80324898006435,43.7053604529966,9.32576778509299,21.058315014436417,78.77433882488714,41.29134838161448,32.70660421216757,38.49121721100668,29.549472034078445,1,EXP vs ODAM
