,image,0,1,2
93,pizza_276285,0.313671971618099,0.8923516240849352,0.5030445153527975
94,pizza_294831,0.19067266692571322,0.7921493895200984,0.2718224323448208
95,potted plant_407614,0.39870363666361375,0.2382337967236893,0.2762351005380506
96,refrigerator_498463,0.23225209428846508,0.4189831094270065,0.3904846696034063
97,refrigerator_536947,0.39732475639662135,0.7269324279981795,0.4583217669603254
98,remote_430286,0.4349001416783322,0.31177490619767123,0.29843412949112574
99,remote_476810,0.44883794670627103,0.2578979174558958,0.3738621698140144
100,sandwich_417608,0.2380203358729077,0.27692016803443753,0.16122550054175233
101,sandwich_465430,0.20888215186373527,0.2755850596335269,0.2315379748499665
102,scissors_324715,0.18141083972684519,0.5021205069256234,0.24243735499796312
103,sheep_278353,0.3799502172392626,0.49612656088389007,0.5277107712487696
104,sheep_410428,0.41226040681194487,0.30566735971733483,0.3119615493444203
105,sink_466085,0.21306719592152887,0.18197806721729706,0.25074619722673525
106,sink_51598,0.24476583373891944,0.13789344913807414,0.16645081487032462
107,skateboard_229553,0.21521633422987574,0.43212752595955584,0.26712492150660405
108,skateboard_71877,0.35283877520207124,0.7405312176203716,0.44224266017829933
109,skis_30504,0.32798393591936736,0.1902362799417912,0.1818214488337786
110,skis_342397,0.4775241814884935,0.7020167390268599,0.2824188987895265
111,snowboard_393469,0.25808290255570393,0.43893516472266325,0.35898002443866844
112,spoon_248314,0.40541435698206957,0.6122073958134329,0.6072914452248708
113,sports ball_22935,0.18549762902544317,0.49697778726092756,0.4758969282501573
114,sports ball_60102,0.3057413549577788,0.5541115040559603,0.262240047214573
115,stop sign_100283,0.2656611616297651,0.4977175404262071,0.4158721273861736
116,stop sign_724,0.23601480254382484,0.5899470842298153,0.4391447639803645
117,suitcase_23023,0.23556540561638412,0.2033928111841456,0.32148947536141675
118,suitcase_350019,0.06478187338478603,0.3464611748786105,0.3040908097996374
119,surfboard_52507,0.32060598477873525,0.7282161193291912,0.3414872267816437
120,surfboard_554595,0.34434508882480963,0.4849161780017104,0.2771627942228083
121,teddy bear_205542,0.16295145023965607,0.5839157207498387,0.295583853122815
122,teddy bear_82180,0.197877297499501,0.3427978975336362,0.40649117907565246
123,tennis racket_270908,0.26318971995717144,0.3594514068481556,0.4063568682008676
124,tennis racket_394559,0.40132777631625577,0.5354476558616171,0.31586499984287425
125,tie_133343,0.20346944048767923,0.26736542169731703,0.10886434477361684
126,tie_244496,0.16122316867466507,0.5710618985381363,0.49724706079906794
127,toilet_42276,0.2777870545906029,0.6054276265970256,0.2674410817557304
128,toilet_85576,0.28191640489566766,0.4656994646295135,0.2478981609268089
129,toothbrush_160666,0.3491755661765857,0.12000709265547765,0.13493545637635612
130,traffic light_133087,0.36676478256258443,0.5509270074555751,0.44463914283086386
131,train_539143,0.3025935228267682,0.5554289322664943,0.3855754197801094
132,train_90155,0.24669701463675886,0.2319031366353016,0.40851178183855796
133,truck_334006,0.41906336530251076,0.434208320509865,0.38192108455293844
134,tv_104666,0.3011038898213121,0.36719494906571337,0.24786579258593422
135,tv_453722,0.24778073647886673,0.6094227886071559,0.5016341258684239
136,umbrella_180487,0.2603384814989828,0.3317951551594226,0.3948071890467468
137,umbrella_455157,0.3661133232445429,0.44567139635109987,0.3744074147268452
138,vase_376478,0.23779486619616838,0.5599312977638029,0.3232566344613943
139,vase_521282,0.2736580264985279,0.08410316367144852,0.20200376731046266
140,wine glass_146489,0.28849123282543054,0.18966938101061243,0.2497237753746251
141,wine glass_25394,0.39900498202616713,0.4888856881107976,0.3396395266185275
142,zebra_449406,0.36695715407992896,0.2183588688188423,0.3803304353580977
143,zebra_491613,0.23506615475214618,0.3735046454244894,0.27613741642012085
