,Layer,Cluster,Image,PCC
143,roi_heads.res5.1.conv3,1,68,0.865691567850828
144,roi_heads.res5.2.conv1,1,68,0.5962225547281536
145,roi_heads.res5.2.conv2,1,68,0.7509993763863609
146,roi_heads.res5.2.conv3,1,68,0.9000458505568454
147,backbone.res2.0.conv1,2,629,0.011608372439968043
148,backbone.res2.0.conv2,2,629,0.04335929223789793
149,backbone.res2.0.conv3,2,629,0.01688681227328958
150,backbone.res2.1.conv1,2,629,0.019426018840619442
151,backbone.res2.1.conv2,2,629,0.02113559370118097
152,backbone.res2.1.conv3,2,629,0.017118076052734195
153,backbone.res2.2.conv1,2,629,0.019911088061262613
154,backbone.res2.2.conv2,2,629,0.016426439511431103
155,backbone.res2.2.conv3,2,629,0.014838271007136618
156,backbone.res3.0.conv1,2,629,0.015229340557659588
157,backbone.res3.0.conv2,2,629,0.014963615252677868
158,backbone.res3.0.conv3,2,629,0.020939474080734773
159,backbone.res3.1.conv1,2,629,0.09742422237088103
160,backbone.res3.1.conv2,2,629,0.021421510021618503
161,backbone.res3.1.conv3,2,629,0.025274207356838517
162,backbone.res3.2.conv1,2,629,0.02513495752228356
163,backbone.res3.2.conv2,2,629,0.018426220702861897
164,backbone.res3.2.conv3,2,629,0.02364544031055801
165,backbone.res3.3.conv1,2,629,0.01619550877396967
166,backbone.res3.3.conv2,2,629,0.019994718647883294
167,backbone.res3.3.conv3,2,629,0.025425898045994336
168,backbone.res4.0.conv1,2,629,0.016940868645372517
169,backbone.res4.0.conv2,2,629,0.012636255731328276
170,backbone.res4.0.conv3,2,629,0.018851578132800632
171,backbone.res4.1.conv1,2,629,0.014650938271124713
172,backbone.res4.1.conv2,2,629,0.02419256659161928
173,backbone.res4.1.conv3,2,629,0.012836092468804332
174,backbone.res4.2.conv1,1,629,0.019678854972845064
175,backbone.res4.2.conv2,1,629,0.0206291341879893
176,backbone.res4.2.conv3,2,629,0.020762394015946834
177,backbone.res4.3.conv1,2,629,0.015646831649939002
178,backbone.res4.3.conv2,1,629,0.026811501100229458
179,backbone.res4.3.conv3,1,629,0.03303015216097705
180,backbone.res4.4.conv1,1,629,0.03597563310610629
181,backbone.res4.4.conv2,1,629,0.03258194042252112
182,backbone.res4.4.conv3,1,629,0.03133491841923229
183,backbone.res4.5.conv1,1,629,0.03463792973157288
184,backbone.res4.5.conv2,1,629,0.03027416474371796
185,backbone.res4.5.conv3,1,629,0.0343983732656526
186,roi_heads.pooler.level,1,629,0.03385895530169571
187,roi_heads.res5.0.conv1,1,629,0.029322013863539248
188,roi_heads.res5.0.conv2,1,629,0.021507482293250786
189,roi_heads.res5.0.conv3,1,629,0.031134783045201807
190,roi_heads.res5.1.conv1,1,629,0.033908650978629995
191,roi_heads.res5.1.conv2,1,629,0.03697345597949232
192,roi_heads.res5.1.conv3,1,629,0.033575523923202795
193,roi_heads.res5.2.conv1,1,629,0.03091980998095688
194,roi_heads.res5.2.conv2,1,629,0.08211656288207402
195,roi_heads.res5.2.conv3,1,629,0.03623382701337486
196,backbone.res2.0.conv1,2,1178,0.7823525123098864
197,backbone.res2.0.conv2,2,1178,0.7300052739543134
198,backbone.res2.0.conv3,2,1178,0.7948184256046013
199,backbone.res2.1.conv1,2,1178,0.7564348803424354
200,backbone.res2.1.conv2,2,1178,0.7651672292043539
201,backbone.res2.1.conv3,2,1178,0.9009171625988261
202,backbone.res2.2.conv1,2,1178,0.6876023362437508
203,backbone.res2.2.conv2,2,1178,0.7716844779558711
204,backbone.res2.2.conv3,2,1178,0.7827587093592441
205,backbone.res3.0.conv1,2,1178,0.7885498864643922
206,backbone.res3.0.conv2,2,1178,0.6990730441752298
207,backbone.res3.0.conv3,2,1178,0.9052920249588406
208,backbone.res3.1.conv1,2,1178,0.7999484763399052
209,backbone.res3.1.conv2,2,1178,0.9178677558468619
210,backbone.res3.1.conv3,2,1178,0.9198247452138483
211,backbone.res3.2.conv1,2,1178,0.8659278685054458
212,backbone.res3.2.conv2,2,1178,0.7862750379164485
213,backbone.res3.2.conv3,2,1178,0.812606396063201
214,backbone.res3.3.conv1,2,1178,0.7343693418587904
215,backbone.res3.3.conv2,2,1178,0.774508321738289
216,backbone.res3.3.conv3,2,1178,0.6604969916173912
217,backbone.res4.0.conv1,2,1178,0.857012559521758
218,backbone.res4.0.conv2,2,1178,0.8547142322145433
219,backbone.res4.0.conv3,2,1178,0.9366886665360266
220,backbone.res4.1.conv1,2,1178,0.5790515409550597
221,backbone.res4.1.conv2,2,1178,0.7344790871123719
222,backbone.res4.1.conv3,2,1178,0.7505473375939851
223,backbone.res4.2.conv1,1,1178,0.9150883113706753
224,backbone.res4.2.conv2,1,1178,0.9138889304215814
225,backbone.res4.2.conv3,2,1178,0.8391692926655139
226,backbone.res4.3.conv1,2,1178,0.8131584010196087
227,backbone.res4.3.conv2,1,1178,0.8588208313023548
228,backbone.res4.3.conv3,1,1178,0.9084554358983643
229,backbone.res4.4.conv1,1,1178,0.9086399592108102
230,backbone.res4.4.conv2,1,1178,0.9692690493728554
231,backbone.res4.4.conv3,1,1178,0.9485320851510904
232,backbone.res4.5.conv1,1,1178,0.9421832488280287
233,backbone.res4.5.conv2,1,1178,0.9324733828086164
234,backbone.res4.5.conv3,1,1178,0.9520514470265319
235,roi_heads.pooler.level,1,1178,0.950080814763873
236,roi_heads.res5.0.conv1,1,1178,0.9486371029909904
237,roi_heads.res5.0.conv2,1,1178,0.9301297333464674
238,roi_heads.res5.0.conv3,1,1178,0.9297717109555806
239,roi_heads.res5.1.conv1,1,1178,0.9356300866943972
240,roi_heads.res5.1.conv2,1,1178,0.9442102075484202
241,roi_heads.res5.1.conv3,1,1178,0.9317816254342629
242,roi_heads.res5.2.conv1,1,1178,0.8754381236932914
243,roi_heads.res5.2.conv2,1,1178,0.8284483701462946
244,roi_heads.res5.2.conv3,1,1178,0.9435568025138701
245,backbone.res2.0.conv1,2,67,0.8907096077200495
246,backbone.res2.0.conv2,2,67,0.8840681007614087
247,backbone.res2.0.conv3,2,67,0.9057920275983503
248,backbone.res2.1.conv1,2,67,0.9171097181865605
249,backbone.res2.1.conv2,2,67,0.8789457384919851
250,backbone.res2.1.conv3,2,67,0.8805736299392776
251,backbone.res2.2.conv1,2,67,0.8955800620870455
252,backbone.res2.2.conv2,2,67,0.8788754075836366
253,backbone.res2.2.conv3,2,67,0.8053603394818882
254,backbone.res3.0.conv1,2,67,0.9086659268465259
255,backbone.res3.0.conv2,2,67,0.8392841459400072
256,backbone.res3.0.conv3,2,67,0.9505487304026
257,backbone.res3.1.conv1,2,67,0.9183628589138587
258,backbone.res3.1.conv2,2,67,0.8261939698838785
259,backbone.res3.1.conv3,2,67,0.8428267195321403
260,backbone.res3.2.conv1,2,67,0.7972144677275291
261,backbone.res3.2.conv2,2,67,0.8011790082013793
262,backbone.res3.2.conv3,2,67,0.8521034287773848
263,backbone.res3.3.conv1,2,67,0.8361598942485219
264,backbone.res3.3.conv2,2,67,0.9179236570385249
265,backbone.res3.3.conv3,2,67,0.9118908547600876
266,backbone.res4.0.conv1,2,67,0.8234759865744383
267,backbone.res4.0.conv2,2,67,0.9124323323050562
268,backbone.res4.0.conv3,2,67,0.7026022132964376
269,backbone.res4.1.conv1,2,67,0.7151354440961831
270,backbone.res4.1.conv2,2,67,0.9081360034723608
271,backbone.res4.1.conv3,2,67,0.9460110578863494
272,backbone.res4.2.conv1,1,67,0.9795695187654759
273,backbone.res4.2.conv2,1,67,0.9883285306195173
274,backbone.res4.2.conv3,2,67,0.9784045796901254
275,backbone.res4.3.conv1,2,67,0.9756807752451283
276,backbone.res4.3.conv2,1,67,0.9680442520198022
277,backbone.res4.3.conv3,1,67,0.9887946001187751
278,backbone.res4.4.conv1,1,67,0.9937134607453737
279,backbone.res4.4.conv2,1,67,0.9594292600466617
280,backbone.res4.4.conv3,1,67,0.916050052386428
281,backbone.res4.5.conv1,1,67,0.9335633052050243
282,backbone.res4.5.conv2,1,67,0.9465419241814583
283,backbone.res4.5.conv3,1,67,0.9436821032339817
284,roi_heads.pooler.level,1,67,0.921705323850911
285,roi_heads.res5.0.conv1,1,67,0.9166149232548674
286,roi_heads.res5.0.conv2,1,67,0.9156809700679113
287,roi_heads.res5.0.conv3,1,67,0.9188176961796163
288,roi_heads.res5.1.conv1,1,67,0.924780893545217
289,roi_heads.res5.1.conv2,1,67,0.9214666972354295
290,roi_heads.res5.1.conv3,1,67,0.9140168362382151
291,roi_heads.res5.2.conv1,1,67,0.9097058882493039
292,roi_heads.res5.2.conv2,1,67,0.771457516167388
293,roi_heads.res5.2.conv3,1,67,0.8883648419111483
294,backbone.res2.0.conv1,2,843,0.9055029427996488
295,backbone.res2.0.conv2,2,843,0.8806489014443274
296,backbone.res2.0.conv3,2,843,0.9074980824779197
297,backbone.res2.1.conv1,2,843,0.8332157035603859
298,backbone.res2.1.conv2,2,843,0.8414176621589448
299,backbone.res2.1.conv3,2,843,0.9527052459849915
300,backbone.res2.2.conv1,2,843,0.9727956232689928
301,backbone.res2.2.conv2,2,843,0.9564129889876819
302,backbone.res2.2.conv3,2,843,0.6827066416519117
303,backbone.res3.0.conv1,2,843,0.742985484186527
304,backbone.res3.0.conv2,2,843,0.9056706643102866
305,backbone.res3.0.conv3,2,843,0.7879488657336905
306,backbone.res3.1.conv1,2,843,0.754731511160171
307,backbone.res3.1.conv2,2,843,0.8030608685412713
308,backbone.res3.1.conv3,2,843,0.6439324704196853
309,backbone.res3.2.conv1,2,843,0.597526163334094
310,backbone.res3.2.conv2,2,843,0.9311973363721309
311,backbone.res3.2.conv3,2,843,0.8217773379160183
312,backbone.res3.3.conv1,2,843,0.7064478010938833
313,backbone.res3.3.conv2,2,843,0.7375248825646904
314,backbone.res3.3.conv3,2,843,0.7199033010498392
315,backbone.res4.0.conv1,2,843,0.8057109897480254
316,backbone.res4.0.conv2,2,843,0.9058322098955485
317,backbone.res4.0.conv3,2,843,0.8352441335223519
318,backbone.res4.1.conv1,2,843,0.7104970763426025
319,backbone.res4.1.conv2,2,843,0.935699641490296
320,backbone.res4.1.conv3,2,843,0.9660945185191383
321,backbone.res4.2.conv1,1,843,0.9372694154880962
322,backbone.res4.2.conv2,1,843,0.9515660128286546
323,backbone.res4.2.conv3,2,843,0.9651927474628481
324,backbone.res4.3.conv1,2,843,0.9720890467376123
325,backbone.res4.3.conv2,1,843,0.9926985863684618
326,backbone.res4.3.conv3,1,843,0.9895983175452713
327,backbone.res4.4.conv1,1,843,0.972793824645258
328,backbone.res4.4.conv2,1,843,0.903123583711063
329,backbone.res4.4.conv3,1,843,0.9348385980771592
330,backbone.res4.5.conv1,1,843,0.9433926582436869
331,backbone.res4.5.conv2,1,843,0.956910692005049
332,backbone.res4.5.conv3,1,843,0.9725725158754617
333,roi_heads.pooler.level,1,843,0.9662587685774182
334,roi_heads.res5.0.conv1,1,843,0.9645131594713292
335,roi_heads.res5.0.conv2,1,843,0.9685570707992528
336,roi_heads.res5.0.conv3,1,843,0.9663683415726995
337,roi_heads.res5.1.conv1,1,843,0.9471915516951808
338,roi_heads.res5.1.conv2,1,843,0.9531129650860705
339,roi_heads.res5.1.conv3,1,843,0.9656450924548395
340,roi_heads.res5.2.conv1,1,843,0.9495145327469726
341,roi_heads.res5.2.conv2,1,843,0.9571767438905394
