,Layer,Cluster,Image,PCC
127,backbone.res3.0.conv2,2,bird_100489,0.6058900729591594
128,backbone.res3.0.conv3,2,bird_100489,0.5990140544413811
129,backbone.res3.1.conv1,2,bird_100489,0.5544461327875017
130,backbone.res3.1.conv2,2,bird_100489,0.564072744413779
131,backbone.res3.1.conv3,2,bird_100489,0.6079939134334916
132,backbone.res3.2.conv1,2,bird_100489,0.6543038667403742
133,backbone.res3.2.conv2,2,bird_100489,0.5106040677581514
134,backbone.res3.2.conv3,2,bird_100489,0.5390096586576474
135,backbone.res3.3.conv1,2,bird_100489,0.566788126638115
136,backbone.res3.3.conv2,2,bird_100489,0.587521932978602
137,backbone.res3.3.conv3,2,bird_100489,0.5427966793532405
138,backbone.res4.0.conv1,2,bird_100489,0.45277702338100717
139,backbone.res4.0.conv2,2,bird_100489,0.5708657634165742
140,backbone.res4.0.conv3,2,bird_100489,0.5427482147953123
141,backbone.res4.1.conv1,2,bird_100489,0.43219351387686034
142,backbone.res4.1.conv2,2,bird_100489,0.5070037194910495
143,backbone.res4.1.conv3,2,bird_100489,0.5467697693528891
144,backbone.res4.2.conv1,2,bird_100489,0.4649460638526345
145,backbone.res4.2.conv2,1,bird_100489,0.5248096401544156
146,backbone.res4.2.conv3,1,bird_100489,0.5176446006763629
147,backbone.res4.3.conv1,1,bird_100489,0.4792646849384222
148,backbone.res4.3.conv2,1,bird_100489,0.5032541440113165
149,backbone.res4.3.conv3,1,bird_100489,0.5249022631450927
150,backbone.res4.4.conv1,1,bird_100489,0.41594669531046935
151,backbone.res4.4.conv2,1,bird_100489,0.5357130101572511
152,backbone.res4.4.conv3,1,bird_100489,0.5067688475428624
153,backbone.res4.5.conv1,1,bird_100489,0.45602110891825853
154,backbone.res4.5.conv2,1,bird_100489,0.4999690631695124
155,backbone.res4.5.conv3,1,bird_100489,0.5267248651816157
156,backbone.res2.0.conv1,2,bottle_460929,0.566088209997324
157,backbone.res2.0.conv2,2,bottle_460929,0.5699422549876465
158,backbone.res2.0.conv3,2,bottle_460929,0.5834225613943249
159,backbone.res2.1.conv1,2,bottle_460929,0.5641013040613386
160,backbone.res2.1.conv2,2,bottle_460929,0.5440907701302851
161,backbone.res2.1.conv3,2,bottle_460929,0.5744575738714071
162,backbone.res2.2.conv1,2,bottle_460929,0.5260501157512172
163,backbone.res2.2.conv2,2,bottle_460929,0.5125737336863696
164,backbone.res2.2.conv3,2,bottle_460929,0.5743530558382525
165,backbone.res3.0.conv1,2,bottle_460929,0.5248758287435432
166,backbone.res3.0.conv2,2,bottle_460929,0.5153701828359488
167,backbone.res3.0.conv3,2,bottle_460929,0.5492001177540005
168,backbone.res3.1.conv1,2,bottle_460929,0.5345987245648497
169,backbone.res3.1.conv2,2,bottle_460929,0.5481599930008318
170,backbone.res3.1.conv3,2,bottle_460929,0.5608025233900571
171,backbone.res3.2.conv1,2,bottle_460929,0.5614896312715161
172,backbone.res3.2.conv2,2,bottle_460929,0.5096497452880785
173,backbone.res3.2.conv3,2,bottle_460929,0.5573149657436123
174,backbone.res3.3.conv1,2,bottle_460929,0.5443755657567471
175,backbone.res3.3.conv2,2,bottle_460929,0.500052819784576
176,backbone.res3.3.conv3,2,bottle_460929,0.5199896657117608
177,backbone.res4.0.conv1,2,bottle_460929,0.501834667675692
178,backbone.res4.0.conv2,2,bottle_460929,0.5548331846703335
179,backbone.res4.0.conv3,2,bottle_460929,0.5044310040995552
180,backbone.res4.1.conv1,2,bottle_460929,0.4987764161767806
181,backbone.res4.1.conv2,2,bottle_460929,0.5462302516960236
182,backbone.res4.1.conv3,2,bottle_460929,0.5337705147433974
183,backbone.res4.2.conv1,2,bottle_460929,0.5565045213172174
184,backbone.res4.2.conv2,1,bottle_460929,0.587183730610534
185,backbone.res4.2.conv3,1,bottle_460929,0.5447858879001418
186,backbone.res4.3.conv1,1,bottle_460929,0.5723885899960844
187,backbone.res4.3.conv2,1,bottle_460929,0.5916871282712003
188,backbone.res4.3.conv3,1,bottle_460929,0.5522779888128857
189,backbone.res4.4.conv1,1,bottle_460929,0.5578917302453399
190,backbone.res4.4.conv2,1,bottle_460929,0.5917245277781964
191,backbone.res4.4.conv3,1,bottle_460929,0.5616945250477161
192,backbone.res4.5.conv1,1,bottle_460929,0.5782700272062029
193,backbone.res4.5.conv2,1,bottle_460929,0.605077749832008
194,backbone.res4.5.conv3,1,bottle_460929,0.5716858323130944
195,backbone.res2.0.conv1,2,toothbrush_160666,0.6010077026742956
196,backbone.res2.0.conv2,2,toothbrush_160666,0.5867937822951861
197,backbone.res2.0.conv3,2,toothbrush_160666,0.6293166031934643
198,backbone.res2.1.conv1,2,toothbrush_160666,0.6285155101871011
199,backbone.res2.1.conv2,2,toothbrush_160666,0.6340004792033238
200,backbone.res2.1.conv3,2,toothbrush_160666,0.6379116754427209
201,backbone.res2.2.conv1,2,toothbrush_160666,0.6655007387779445
202,backbone.res2.2.conv2,2,toothbrush_160666,0.6833797765703745
203,backbone.res2.2.conv3,2,toothbrush_160666,0.6028350724288029
204,backbone.res3.0.conv1,2,toothbrush_160666,0.6341866195595699
205,backbone.res3.0.conv2,2,toothbrush_160666,0.6728473097033943
206,backbone.res3.0.conv3,2,toothbrush_160666,0.6301995442895912
207,backbone.res3.1.conv1,2,toothbrush_160666,0.6649993446955101
208,backbone.res3.1.conv2,2,toothbrush_160666,0.6572170761182767
209,backbone.res3.1.conv3,2,toothbrush_160666,0.6322304286548706
210,backbone.res3.2.conv1,2,toothbrush_160666,0.6409619653510225
211,backbone.res3.2.conv2,2,toothbrush_160666,0.6850729085132352
212,backbone.res3.2.conv3,2,toothbrush_160666,0.6632512471682093
213,backbone.res3.3.conv1,2,toothbrush_160666,0.6756946741513999
214,backbone.res3.3.conv2,2,toothbrush_160666,0.5938964822795383
215,backbone.res3.3.conv3,2,toothbrush_160666,0.6935922291888986
216,backbone.res4.0.conv1,2,toothbrush_160666,0.680739539160424
217,backbone.res4.0.conv2,2,toothbrush_160666,0.661382703624664
218,backbone.res4.0.conv3,2,toothbrush_160666,0.6844028089460689
219,backbone.res4.1.conv1,2,toothbrush_160666,0.6711262478447864
220,backbone.res4.1.conv2,2,toothbrush_160666,0.6137776992346387
221,backbone.res4.1.conv3,2,toothbrush_160666,0.6784176434315764
222,backbone.res4.2.conv1,2,toothbrush_160666,0.6742975336065232
223,backbone.res4.2.conv2,1,toothbrush_160666,0.6365902513102797
224,backbone.res4.2.conv3,1,toothbrush_160666,0.6600726722141173
225,backbone.res4.3.conv1,1,toothbrush_160666,0.6972727637726288
226,backbone.res4.3.conv2,1,toothbrush_160666,0.6122593368504933
227,backbone.res4.3.conv3,1,toothbrush_160666,0.6681840197119907
228,backbone.res4.4.conv1,1,toothbrush_160666,0.6622027789462178
229,backbone.res4.4.conv2,1,toothbrush_160666,0.669910511018192
230,backbone.res4.4.conv3,1,toothbrush_160666,0.6678489355443896
231,backbone.res4.5.conv1,1,toothbrush_160666,0.7072699209353785
232,backbone.res4.5.conv2,1,toothbrush_160666,0.6693941636053463
233,backbone.res4.5.conv3,1,toothbrush_160666,0.6508694454666684
234,backbone.res2.0.conv1,2,refrigerator_536947,0.6185968914682493
235,backbone.res2.0.conv2,2,refrigerator_536947,0.4395774080857086
236,backbone.res2.0.conv3,2,refrigerator_536947,0.40281052134638523
237,backbone.res2.1.conv1,2,refrigerator_536947,0.42386000596760626
238,backbone.res2.1.conv2,2,refrigerator_536947,0.66679270390683
239,backbone.res2.1.conv3,2,refrigerator_536947,0.48073268987012413
240,backbone.res2.2.conv1,2,refrigerator_536947,0.5437386131769709
241,backbone.res2.2.conv2,2,refrigerator_536947,0.5911271728805315
242,backbone.res2.2.conv3,2,refrigerator_536947,0.5392355621387119
243,backbone.res3.0.conv1,2,refrigerator_536947,0.5073949335423327
244,backbone.res3.0.conv2,2,refrigerator_536947,0.43020485650392043
245,backbone.res3.0.conv3,2,refrigerator_536947,0.579009376706167
246,backbone.res3.1.conv1,2,refrigerator_536947,0.4848941759348629
247,backbone.res3.1.conv2,2,refrigerator_536947,0.4822437784392824
248,backbone.res3.1.conv3,2,refrigerator_536947,0.5627663871208891
249,backbone.res3.2.conv1,2,refrigerator_536947,0.6501089691659054
250,backbone.res3.2.conv2,2,refrigerator_536947,0.5876056635794308
251,backbone.res3.2.conv3,2,refrigerator_536947,0.5668871733146649
252,backbone.res3.3.conv1,2,refrigerator_536947,0.43676321901293985
253,backbone.res3.3.conv2,2,refrigerator_536947,0.3404602439190175
254,backbone.res3.3.conv3,2,refrigerator_536947,0.5067821698854368
255,backbone.res4.0.conv1,2,refrigerator_536947,0.5785291485274788
256,backbone.res4.0.conv2,2,refrigerator_536947,0.42056975174222067
257,backbone.res4.0.conv3,2,refrigerator_536947,0.5345983457862518
258,backbone.res4.1.conv1,2,refrigerator_536947,0.5545598849886004
259,backbone.res4.1.conv2,2,refrigerator_536947,0.6277683649076642
260,backbone.res4.1.conv3,2,refrigerator_536947,0.8194950623006168
261,backbone.res4.2.conv1,2,refrigerator_536947,0.7158039060048565
262,backbone.res4.2.conv2,1,refrigerator_536947,0.7929781563148814
263,backbone.res4.2.conv3,1,refrigerator_536947,0.889726885718329
264,backbone.res4.3.conv1,1,refrigerator_536947,0.6326906868807746
265,backbone.res4.3.conv2,1,refrigerator_536947,0.8130152929718644
266,backbone.res4.3.conv3,1,refrigerator_536947,0.9289774354076114
267,backbone.res4.4.conv1,1,refrigerator_536947,0.7769831313358665
