,image,1,2,3
133,toilet_85576,0.5616684369966116,0.36133430668261746,0.21722095501796557
134,toothbrush_160666,0.534084733564462,0.4977096710517094,0.35733228682149176
135,traffic light_133087,0.09504859535383196,0.011427690060924941,-0.013568691611697738
136,train_539143,0.5636869123526737,0.49893399087825974,0.35431051786333617
137,train_90155,0.39283076570879105,0.4988533432671398,0.432471761972409
138,truck_295420,0.46420503893250575,0.5109363000419,0.2651773183519837
139,truck_334006,0.49190200388391203,0.4710636595492488,0.30816766260479594
140,tv_104666,0.07501183237937172,0.2646206423260816,0.29927462274991223
141,tv_453722,0.08898808185035592,0.005508768658856995,0.002367426736390543
142,umbrella_180487,0.2613941999246122,0.3291483566731797,0.12424043399440812
143,umbrella_455157,0.3757143964660584,0.27779508657475566,0.19717343018727387
144,vase_376478,0.6399201937040541,0.39031276465048986,0.0312348780498855
145,vase_521282,0.42741218282368554,0.4142046456314041,0.08797469359770847
146,wine glass_146489,0.21249816302760544,0.46961653499723655,0.3745448766264236
147,wine glass_25394,0.2687364758675067,0.29586033292711655,0.17608082615183773
148,zebra_449406,0.5823875208775421,0.36703894871955783,0.31262600777400235
149,zebra_491613,0.24563695447666234,0.2752290565173978,0.2620466094170889
