,image,1,2,3,4
111,skateboard_71877,0.3178293900672337,0.36869902531019766,0.34069075259903103,0.21898721070387572
112,skis_30504,0.0020402562761621763,0.03650328247174548,0.08791909248166505,0.0686713124307744
113,skis_342397,0.0901071261509908,0.04950565441541979,0.07432245385310009,0.062320938497177215
114,snowboard_393469,0.0373880823248605,0.005314840138153857,0.034587549742207756,0.012489547515747568
115,snowboard_425906,0.28967940454635255,0.38670097867608294,0.2984385187170588,0.2057744310445097
116,spoon_248314,0.2492953854996949,0.18031971938485447,0.30702720153904817,0.2672761560078432
117,spoon_88040,0.02810257439942693,0.02961320025869367,0.08118948720523284,0.05149070031795331
118,sports ball_22935,0.013202086691006401,0.03283387912614542,0.013402553118263584,0.01557920429845718
119,sports ball_60102,0.02751488593155101,0.02187913531157841,0.027824114892083522,0.025933397854202383
120,stop sign_100283,0.11933444866196759,0.14337056215666497,0.21864080737365976,0.11001717257226754
121,stop sign_724,0.30527289666318,0.3977944252819923,0.3127663108072578,0.16681465594154826
122,suitcase_23023,0.5092473151002318,0.5163454050261962,0.2937741735392117,0.23344855981764456
123,suitcase_350019,0.07290183334617123,0.15048673855090938,0.06717765856731275,0.0567609000143634
124,surfboard_52507,0.22456675557414674,0.09102977109659904,0.22995503959320995,0.16676201846728494
125,surfboard_554595,0.18550584848127605,0.2327401031971571,0.19446069851818312,0.15295505742742047
126,teddy bear_205542,0.6820781351127317,0.42304490799933747,0.3048301208531251,0.20572781717038874
127,teddy bear_82180,0.44707007883305466,0.584520253375719,0.39110446011303174,0.31170701432388065
128,tennis racket_270908,-0.014809435159910863,-0.029924597293616934,0.009847759185448467,0.009074124608805289
129,tennis racket_394559,0.15190216196050182,0.16737836511825646,0.1845899233260424,0.09176675785544086
130,tie_133343,0.031584322436271836,0.04076808364718223,0.01780914042385325,0.012652557675817688
131,tie_244496,0.1822474993161722,0.2667978341391872,0.1902661366950583,0.12723829053540292
132,toilet_42276,0.0009439361627853864,0.021251579774555402,-0.012208715516443785,-0.019251483149368656
133,toilet_85576,-0.021273862055458965,0.018908077250695647,0.010645654449386232,0.004922550797872861
134,toothbrush_160666,0.2147033996631126,0.12127073502186392,0.2095068167597041,0.09919910793738575
135,traffic light_133087,0.03789797472480744,0.01625795707079097,0.020467937223586266,0.015009376733006447
136,train_539143,0.699233695447561,0.19221848071658929,0.21078151634573078,0.2582783955387674
137,train_90155,0.48638980225705675,0.34641360652996966,0.19324543556676965,0.18378033566024662
138,truck_295420,0.5174862182450236,0.29946776815480164,0.3592379317014873,0.23137747249386592
139,truck_334006,0.4035931113860176,0.3942607111903796,0.33626471912174655,0.21410342997064785
140,tv_104666,0.01874721228419679,0.006205808816181431,-0.007762032464055465,0.0010061124638867686
141,tv_453722,0.5497551763579088,0.32348860605633817,0.2879297906835125,0.223501530598153
142,umbrella_180487,0.08944252158539147,0.08551494123498725,0.1769286501638219,0.0893552873746972
143,umbrella_455157,0.06091817993677523,0.17423031448073537,0.16527185839455377,0.1292863032449223
144,vase_376478,0.28032208438218853,0.18777115877769224,0.15734034917829323,0.15195316624634211
145,vase_521282,0.11710491098892138,-0.00817543192642071,0.07451419414189549,0.031771319328792
146,wine glass_146489,-0.021546686412951977,-0.08360898261937467,-0.04323953016907484,-0.043422273933799764
147,wine glass_25394,0.058869743672554244,0.034509257791280216,0.04977050961563853,0.039942550858156935
148,zebra_449406,0.525325929393433,0.6797192182737596,0.33549347478740343,0.2620801176211763
149,zebra_491613,0.13753282211291054,0.18783285198840635,0.24289055669769655,0.0711790575730932
