,category,task,head,layer,img,pcc,rmse
1526,vehicle,EXP_original,0,2,987,0.5935869691647352,0.04538178508451884
1527,vehicle,EXP_original,0,3,987,0.6090234348382552,0.044726736704533095
1528,vehicle,EXP_original,0,4,987,0.6915407076022796,0.04364031205081222
1529,vehicle,EXP_original,0,5,987,0.6912438323903037,0.046268863405604474
1530,vehicle,EXP_original,0,6,987,0.20567610389933053,0.08566611048500872
1531,vehicle,EXP_original,0,7,987,0.12831643293610287,0.09129037834521102
1532,vehicle,EXP_original,0,8,987,0.31166340200274656,0.07730778134325672
1533,vehicle,EXP_original,0,9,987,0.8562808621600242,0.02910473575891588
1534,vehicle,EXP_original,0,10,987,0.841366156984888,0.030576907409463505
1535,vehicle,EXP_original,0,11,987,0.7434826957417656,0.04129445394305572
1536,vehicle,EXP_original,0,12,987,0.7352658374640759,0.04179804456575047
1537,vehicle,EXP_original,0,13,987,0.4001309314311989,0.05284295155530759
1538,vehicle,EXP_original,1,1,100,0.705553605918899,0.040830381850477375
1539,vehicle,EXP_original,1,2,100,0.7179063475542644,0.04034042954182474
1540,vehicle,EXP_original,1,3,100,0.5987138167772273,0.04539322148317976
1541,vehicle,EXP_original,1,4,100,0.7469479623555778,0.039664585675380525
1542,vehicle,EXP_original,1,5,100,0.924336180596287,0.02451692121296206
1543,vehicle,EXP_original,1,6,100,0.8073330698722467,0.031888992146151734
1544,vehicle,EXP_original,1,7,100,0.1972671667306011,0.12741557157478242
1545,vehicle,EXP_original,1,8,100,0.779720189652816,0.045912983688012124
1546,vehicle,EXP_original,1,9,100,0.6580399484093343,0.045054203683318715
1547,vehicle,EXP_original,1,10,100,0.6419356105028179,0.04484387780732503
1548,vehicle,EXP_original,1,11,100,0.8800708872969385,0.03079596458580168
1549,vehicle,EXP_original,1,12,100,0.7371065493793401,0.0391918221541419
1550,vehicle,EXP_original,1,13,100,0.6820737146334535,0.042137636677121865
1551,vehicle,EXP_original,1,14,100,0.7230935429014546,0.03967157552225118
1552,vehicle,EXP_original,1,15,100,0.6968589912634693,0.04086162928764434
1553,vehicle,EXP_original,1,1,1023,0.44212891906424756,0.05837745707707066
1554,vehicle,EXP_original,1,2,1023,0.46257614361651067,0.05763778187976893
1555,vehicle,EXP_original,1,3,1023,0.3960833118640078,0.06185162090407922
1556,vehicle,EXP_original,1,4,1023,0.3914394215834275,0.0608482806722736
1557,vehicle,EXP_original,1,5,1023,0.49500286863189985,0.0629450448525411
1558,vehicle,EXP_original,1,6,1023,0.8029630996856668,0.03949910917256828
1559,vehicle,EXP_original,1,7,1023,0.6699011536046876,0.052940386319706684
1560,vehicle,EXP_original,1,8,1023,0.5394524480907468,0.05936511847993637
1561,vehicle,EXP_original,1,9,1023,0.7079138118544779,0.04745892891689116
1562,vehicle,EXP_original,1,10,1023,0.7550625690087348,0.044488107152998696
1563,vehicle,EXP_original,1,11,1023,0.6510838376312071,0.05106133126236304
1564,vehicle,EXP_original,1,12,1023,0.6846537906102119,0.0485760849653127
1565,vehicle,EXP_original,1,13,1023,0.35716627068910484,0.061354307073393885
1566,vehicle,EXP_original,1,14,1023,0.6570602784847132,0.05101197222867832
1567,vehicle,EXP_original,1,15,1023,0.5394501046686683,0.05613184908895007
1568,vehicle,EXP_original,1,1,1041,0.605963712347391,0.05096366984009249
1569,vehicle,EXP_original,1,2,1041,0.6488873688486164,0.05009375499734563
1570,vehicle,EXP_original,1,3,1041,0.5989483087992684,0.05155321480812737
1571,vehicle,EXP_original,1,4,1041,0.5151047086100826,0.05453676966481425
1572,vehicle,EXP_original,1,5,1041,0.4851147312103654,0.05557134245617094
1573,vehicle,EXP_original,1,6,1041,0.2784827275366084,0.06589940562115343
1574,vehicle,EXP_original,1,7,1041,0.5341526340992637,0.104026870491918
1575,vehicle,EXP_original,1,8,1041,0.8501310881899024,0.06732604845467437
1576,vehicle,EXP_original,1,9,1041,0.8916250798388085,0.04505093551156992
1577,vehicle,EXP_original,1,10,1041,0.8935202204423628,0.05141654409722587
1578,vehicle,EXP_original,1,11,1041,0.6492012157516812,0.0489069373354679
1579,vehicle,EXP_original,1,12,1041,0.41380905182499345,0.05850843260435636
1580,vehicle,EXP_original,1,13,1041,0.5851327152043982,0.05334680546791171
1581,vehicle,EXP_original,1,14,1041,0.44710564611498865,0.057210901875848354
1582,vehicle,EXP_original,1,15,1041,0.6451628632745692,0.05157332659427316
1583,vehicle,EXP_original,1,1,113,0.3655142732093172,0.07954197674618044
1584,vehicle,EXP_original,1,2,113,0.36521783144159364,0.08099453530369735
1585,vehicle,EXP_original,1,3,113,0.4228735544710965,0.08089570076292778
1586,vehicle,EXP_original,1,4,113,0.455131143645799,0.07770079141903946
1587,vehicle,EXP_original,1,5,113,0.35151365449880917,0.08874587175311453
1588,vehicle,EXP_original,1,6,113,0.5600593820051762,0.07087509342528751
1589,vehicle,EXP_original,1,7,113,0.6202901158482956,0.10585841387363787
1590,vehicle,EXP_original,1,8,113,0.6582252331819041,0.06768492733065444
1591,vehicle,EXP_original,1,9,113,0.6555968800726462,0.06693255320187384
1592,vehicle,EXP_original,1,10,113,0.710816509611375,0.062151104207263504
1593,vehicle,EXP_original,1,11,113,0.6874708605870908,0.06603757642774713
1594,vehicle,EXP_original,1,12,113,0.7375508347118366,0.06261916293793662
1595,vehicle,EXP_original,1,13,113,0.46067818218700923,0.0792502539004834
1596,vehicle,EXP_original,1,14,113,0.34504767697508837,0.08130345994890367
1597,vehicle,EXP_original,1,15,113,0.31127588985733784,0.08235136958559412
1598,vehicle,EXP_original,1,1,1145,0.6026925417306703,0.05163663285902405
1599,vehicle,EXP_original,1,2,1145,0.579846346152817,0.052725748354082336
1600,vehicle,EXP_original,1,3,1145,0.6046158492102529,0.05114367318341372
1601,vehicle,EXP_original,1,4,1145,0.6971489808687494,0.045950771684741244
1602,vehicle,EXP_original,1,5,1145,0.6853845216876191,0.04546595948953267
1603,vehicle,EXP_original,1,6,1145,0.8695021602862261,0.03460968890411521
1604,vehicle,EXP_original,1,7,1145,0.5265372618901196,0.06638255203846759
1605,vehicle,EXP_original,1,8,1145,0.4754064863576228,0.08940553506089455
1606,vehicle,EXP_original,1,9,1145,-0.0001403281527769943,0.0803424000863496
1607,vehicle,EXP_original,1,10,1145,0.5034251208871346,0.06785769950040216
1608,vehicle,EXP_original,1,11,1145,0.8191685576039849,0.040898638679135214
1609,vehicle,EXP_original,1,12,1145,0.3899077678251576,0.05853192277612073
1610,vehicle,EXP_original,1,13,1145,0.50950478880511,0.054127059283587665
1611,vehicle,EXP_original,1,14,1145,0.6531384295176234,0.04649034884164393
1612,vehicle,EXP_original,1,15,1145,0.7009866696571093,0.04767417130875245
1613,vehicle,EXP_original,1,1,1178,0.41461569691968425,0.056282621534266775
1614,vehicle,EXP_original,1,2,1178,0.35323062956678036,0.053593155097317005
1615,vehicle,EXP_original,1,3,1178,0.5918906014413822,0.046257672067613234
1616,vehicle,EXP_original,1,4,1178,0.6483249607671973,0.04696522914504947
1617,vehicle,EXP_original,1,5,1178,0.5694812475878606,0.04715798088220438
1618,vehicle,EXP_original,1,6,1178,0.5615928206953118,0.059753596215486156
1619,vehicle,EXP_original,1,7,1178,0.5873788927498766,0.08039614310275331
1620,vehicle,EXP_original,1,8,1178,0.9290793301283093,0.022302581947872428
1621,vehicle,EXP_original,1,9,1178,0.8263042293539764,0.05291330325623104
1622,vehicle,EXP_original,1,10,1178,0.8611656676114599,0.04354357023007985
1623,vehicle,EXP_original,1,11,1178,0.8166784052987192,0.0379977092716277
1624,vehicle,EXP_original,1,12,1178,0.8258871698550097,0.03680334967870681
1625,vehicle,EXP_original,1,13,1178,0.7222337448951219,0.043398889116545374
1626,vehicle,EXP_original,1,14,1178,0.7393080532572232,0.04220128675531332
1627,vehicle,EXP_original,1,15,1178,0.6848177100463261,0.04458465838015286
1628,vehicle,EXP_original,1,1,1209,0.49993283722385856,0.0526931523600239
1629,vehicle,EXP_original,1,2,1209,0.6903633631650735,0.04765239840315919
1630,vehicle,EXP_original,1,3,1209,0.5892384846564824,0.049554808898524726
1631,vehicle,EXP_original,1,4,1209,0.7105569262954885,0.04479764256707667
1632,vehicle,EXP_original,1,5,1209,0.5905710992837035,0.05107727437246197
1633,vehicle,EXP_original,1,6,1209,0.45002280090911023,0.05496932690978428
1634,vehicle,EXP_original,1,7,1209,0.007879895003245799,0.11844981904337475
1635,vehicle,EXP_original,1,8,1209,0.36667275653490483,0.0749391080341297
1636,vehicle,EXP_original,1,9,1209,0.6188630836489113,0.04996080970471063
1637,vehicle,EXP_original,1,10,1209,0.8504815589541401,0.03213829349707892
1638,vehicle,EXP_original,1,11,1209,0.830160354461868,0.03883881557944626
1639,vehicle,EXP_original,1,12,1209,0.8566083822602427,0.03857585089866161
1640,vehicle,EXP_original,1,13,1209,0.7200399329451757,0.04668022126586981
1641,vehicle,EXP_original,1,14,1209,0.78636746060923,0.04253518745550584
1642,vehicle,EXP_original,1,15,1209,0.7093316366486752,0.047146616093802274
1643,vehicle,EXP_original,1,1,1232,0.5250750540137362,0.058274719794820885
1644,vehicle,EXP_original,1,2,1232,0.48933135146573586,0.06029213857118812
1645,vehicle,EXP_original,1,3,1232,0.37139071169171023,0.06419475444753464
1646,vehicle,EXP_original,1,4,1232,0.33263320325608,0.0662424516532959
1647,vehicle,EXP_original,1,5,1232,0.3374696568401849,0.06914777951260101
1648,vehicle,EXP_original,1,6,1232,0.635424912929797,0.054158011906798725
1649,vehicle,EXP_original,1,7,1232,0.4541148281651837,0.08660438539298632
1650,vehicle,EXP_original,1,8,1232,0.7953991950583073,0.048829045772846386
1651,vehicle,EXP_original,1,9,1232,0.6954790765909956,0.0496161246254806
1652,vehicle,EXP_original,1,10,1232,0.7113491641975418,0.048481823950206726
1653,vehicle,EXP_original,1,11,1232,0.6723725492791215,0.054007181018774324
1654,vehicle,EXP_original,1,12,1232,0.7434630154826979,0.04999524914240636
1655,vehicle,EXP_original,1,13,1232,0.5240045909653358,0.06089484604996957
1656,vehicle,EXP_original,1,14,1232,0.47275878520190584,0.06094809769129385
1657,vehicle,EXP_original,1,15,1232,0.5590421491711981,0.058551057170341765
1658,vehicle,EXP_original,1,1,133,0.4139393786068272,0.06349363327178331
1659,vehicle,EXP_original,1,2,133,0.3810875047730435,0.0649045983878953
1660,vehicle,EXP_original,1,3,133,0.48515772441716415,0.06424679905064136
1661,vehicle,EXP_original,1,4,133,0.6611706290952056,0.05254056614562675
1662,vehicle,EXP_original,1,5,133,0.7889614987878315,0.04471142569986211
1663,vehicle,EXP_original,1,6,133,0.6504103182505799,0.05459205210324324
1664,vehicle,EXP_original,1,7,133,0.5558291368703361,0.07617188894936945
1665,vehicle,EXP_original,1,8,133,0.7941023004020407,0.045014435966231045
1666,vehicle,EXP_original,1,9,133,0.8208013053466797,0.050687738216772436
1667,vehicle,EXP_original,1,10,133,0.9492345786600719,0.021975288344120616
1668,vehicle,EXP_original,1,11,133,0.6192484560905792,0.05805213155825128
1669,vehicle,EXP_original,1,12,133,0.7124107324437269,0.05420987071073425
1670,vehicle,EXP_original,1,13,133,0.3436500898790025,0.06618027309109668
1671,vehicle,EXP_original,1,14,133,0.752973171590495,0.05132379401241563
1672,vehicle,EXP_original,1,15,133,0.5502575680547059,0.06043716306980913
1673,vehicle,EXP_original,1,1,1344,0.4981509411311166,0.04887582718359483
1674,vehicle,EXP_original,1,2,1344,0.47235605487266785,0.04867075092186594
1675,vehicle,EXP_original,1,3,1344,0.6516267931592215,0.04291509988352745
1676,vehicle,EXP_original,1,4,1344,0.6860767820153997,0.04386392073597802
1677,vehicle,EXP_original,1,5,1344,0.8154775364914508,0.032018332946547844
1678,vehicle,EXP_original,1,6,1344,0.5702854010522342,0.04607919467884931
1679,vehicle,EXP_original,1,7,1344,-0.02466123798677871,0.12542686521906554
1680,vehicle,EXP_original,1,8,1344,0.22784774067291808,0.08692136040007421
1681,vehicle,EXP_original,1,9,1344,0.026718651702508225,0.10562089494447852
1682,vehicle,EXP_original,1,10,1344,-0.00040499053514437145,0.10246759975279535
1683,vehicle,EXP_original,1,11,1344,0.7563242171703618,0.03676937467133772
1684,vehicle,EXP_original,1,12,1344,0.32668274133193126,0.053266244052075244
1685,vehicle,EXP_original,1,13,1344,0.7575101940158385,0.03982292641857448
1686,vehicle,EXP_original,1,14,1344,0.7812567671608587,0.03730776460489512
1687,vehicle,EXP_original,1,15,1344,0.7158527634424844,0.041475376258526035
1688,vehicle,EXP_original,1,1,171,0.38342452301595836,0.12765106662805611
1689,vehicle,EXP_original,1,2,171,0.47210016043606734,0.12149102358065166
1690,vehicle,EXP_original,1,3,171,0.37083270575436356,0.129799871550808
1691,vehicle,EXP_original,1,4,171,0.5702554352424808,0.11417834220227426
1692,vehicle,EXP_original,1,5,171,0.5547393057032256,0.11457461247651164
1693,vehicle,EXP_original,1,6,171,0.5338107038093267,0.11939244312259045
1694,vehicle,EXP_original,1,7,171,0.46123466677525976,0.12235948701411957
1695,vehicle,EXP_original,1,8,171,0.6043861948415756,0.11295613704651986
1696,vehicle,EXP_original,1,9,171,0.4832831965645542,0.12296037246551443
1697,vehicle,EXP_original,1,10,171,0.6088728616769885,0.10955963658895637
1698,vehicle,EXP_original,1,11,171,0.38826420055980654,0.12951143254788264
1699,vehicle,EXP_original,1,12,171,0.4463548039407166,0.12660767893256114
1700,vehicle,EXP_original,1,13,171,0.24318899577459413,0.13611404004906144
1701,vehicle,EXP_original,1,14,171,0.35695186996852396,0.13221869636442715
1702,vehicle,EXP_original,1,15,171,0.19432133184892705,0.13798743898500077
1703,vehicle,EXP_original,1,1,188,0.389321008481379,0.08676312247160792
1704,vehicle,EXP_original,1,2,188,0.3821963677148423,0.08746939036086562
1705,vehicle,EXP_original,1,3,188,0.38856360897601844,0.08706937384130199
1706,vehicle,EXP_original,1,4,188,0.4277859553307677,0.08482972683428765
1707,vehicle,EXP_original,1,5,188,0.6196171740932548,0.07505742731481263
1708,vehicle,EXP_original,1,6,188,0.6641600126701165,0.07629032876853116
1709,vehicle,EXP_original,1,7,188,0.193581763560481,0.13800602920724434
1710,vehicle,EXP_original,1,8,188,0.650011110696799,0.07138009321135652
1711,vehicle,EXP_original,1,9,188,0.8317480450520367,0.051634730933543635
1712,vehicle,EXP_original,1,10,188,0.8239022392700328,0.05552147880895361
1713,vehicle,EXP_original,1,11,188,0.6261172877756152,0.07853266744331544
1714,vehicle,EXP_original,1,12,188,0.6457985873921536,0.07617956911859441
1715,vehicle,EXP_original,1,13,188,0.440332668303696,0.08764433745084489
1716,vehicle,EXP_original,1,14,188,0.48668688458165915,0.08435552827493821
1717,vehicle,EXP_original,1,15,188,0.41433720129154017,0.08691447852223504
1718,vehicle,EXP_original,1,1,192,0.23974106535490694,0.11826268954829662
1719,vehicle,EXP_original,1,2,192,0.3378036251786548,0.11450899107421539
1720,vehicle,EXP_original,1,3,192,0.22645513791903285,0.12351173148665903
1721,vehicle,EXP_original,1,4,192,0.2749872246598706,0.13159935847168372
1722,vehicle,EXP_original,1,5,192,0.25409298137432373,0.13767681223588343
1723,vehicle,EXP_original,1,6,192,0.4009518747405761,0.11501561147857349
1724,vehicle,EXP_original,1,7,192,0.1476176139823209,0.13018011353054124
1725,vehicle,EXP_original,1,8,192,0.4165740135062023,0.11128984612982562
1726,vehicle,EXP_original,1,9,192,0.6048448055899049,0.09773942400434016
1727,vehicle,EXP_original,1,10,192,0.5482314951807509,0.10293398166711278
1728,vehicle,EXP_original,1,11,192,0.4091612153422899,0.11315919770511504
1729,vehicle,EXP_original,1,12,192,0.40253864678427637,0.11349170365042686
1730,vehicle,EXP_original,1,13,192,0.2478637558748631,0.12160414245871028
1731,vehicle,EXP_original,1,14,192,0.34134811087143735,0.1183111807877171
1732,vehicle,EXP_original,1,15,192,0.22214798425857768,0.12170007209513156
1733,vehicle,EXP_original,1,1,209,0.45793777718679196,0.08497868070902861
1734,vehicle,EXP_original,1,2,209,0.4952271268243084,0.08267173745353619
1735,vehicle,EXP_original,1,3,209,0.47842543114734715,0.08529727778435973
1736,vehicle,EXP_original,1,4,209,0.6382172759249423,0.07956439930414648
1737,vehicle,EXP_original,1,5,209,0.7151583921501647,0.07153061102335219
1738,vehicle,EXP_original,1,6,209,0.6886752619261273,0.06797428381415752
1739,vehicle,EXP_original,1,7,209,0.47693944054834747,0.11796133171601762
1740,vehicle,EXP_original,1,8,209,0.8923095763202241,0.0455680284999591
1741,vehicle,EXP_original,1,9,209,0.8323070062835384,0.05679707641743663
1742,vehicle,EXP_original,1,10,209,0.8318111740306896,0.05755223017524057
1743,vehicle,EXP_original,1,11,209,0.6441007812998427,0.07917811227166145
1744,vehicle,EXP_original,1,12,209,0.6927095696649708,0.0737339811811883
1745,vehicle,EXP_original,1,13,209,0.41578893665774114,0.08870938607409558
1746,vehicle,EXP_original,1,14,209,0.5972731981507213,0.0819383780669652
1747,vehicle,EXP_original,1,15,209,0.4723603065620245,0.08651938629437222
1748,vehicle,EXP_original,1,1,222,0.5748223487911962,0.04641192721200793
1749,vehicle,EXP_original,1,2,222,0.6187930609722718,0.0440077378423834
1750,vehicle,EXP_original,1,3,222,0.6561422249363296,0.04286297611263306
1751,vehicle,EXP_original,1,4,222,0.4007182139263927,0.049973934277237245
1752,vehicle,EXP_original,1,5,222,0.6379238241833095,0.04835445389117363
1753,vehicle,EXP_original,1,6,222,0.6970786558821289,0.0395473618538223
1754,vehicle,EXP_original,1,7,222,0.27487656751962686,0.11068972359453248
1755,vehicle,EXP_original,1,8,222,0.582266746412785,0.0525847212634045
1756,vehicle,EXP_original,1,9,222,0.8369885295065015,0.03735062142042595
1757,vehicle,EXP_original,1,10,222,0.7472390670179822,0.04166432026997383
1758,vehicle,EXP_original,1,11,222,0.8647730809737096,0.03363081309923128
1759,vehicle,EXP_original,1,12,222,0.9000544268340082,0.030723302778189115
1760,vehicle,EXP_original,1,13,222,0.7198082275855272,0.04129215439884174
1761,vehicle,EXP_original,1,14,222,0.9250197955085486,0.024416113789551795
1762,vehicle,EXP_original,1,15,222,0.7803126848687342,0.03886938128380212
1763,vehicle,EXP_original,1,1,245,0.593828700438565,0.04555983737468357
1764,vehicle,EXP_original,1,2,245,0.6114774397201074,0.046228017351686544
1765,vehicle,EXP_original,1,3,245,0.5412656882374779,0.04513247930944857
1766,vehicle,EXP_original,1,4,245,0.7465944738436572,0.04142543187022985
1767,vehicle,EXP_original,1,5,245,0.6930120198157046,0.03993359609535142
1768,vehicle,EXP_original,1,6,245,0.8282137536213324,0.03327068346552268
1769,vehicle,EXP_original,1,7,245,0.3209696460681521,0.09065101762678081
1770,vehicle,EXP_original,1,8,245,0.2212978157700171,0.07342720924357748
1771,vehicle,EXP_original,1,9,245,0.013722930453937215,0.07387381230482193
1772,vehicle,EXP_original,1,10,245,0.031012521508422326,0.08659385243055095
1773,vehicle,EXP_original,1,11,245,0.5734165797457043,0.045112582135234024
1774,vehicle,EXP_original,1,12,245,0.691066772693289,0.04057570167657061
1775,vehicle,EXP_original,1,13,245,0.4802102756070171,0.048528978421695144
1776,vehicle,EXP_original,1,14,245,0.8456022605996163,0.02977336856482385
1777,vehicle,EXP_original,1,15,245,0.7116805405389738,0.04013584293650282
1778,vehicle,EXP_original,1,1,273,0.48172840234140324,0.046676014369602635
1779,vehicle,EXP_original,1,2,273,0.46144384655403353,0.04757612209658757
1780,vehicle,EXP_original,1,3,273,0.49844015998022667,0.046534547773822606
1781,vehicle,EXP_original,1,4,273,0.5739887089858012,0.04399138158203839
1782,vehicle,EXP_original,1,5,273,0.5664210051198845,0.04435670722503828
1783,vehicle,EXP_original,1,6,273,0.7433177678357327,0.03757504384019672
1784,vehicle,EXP_original,1,7,273,0.16817142565755502,0.09011104525597784
1785,vehicle,EXP_original,1,8,273,0.05399227643924994,0.07149023797701078
1786,vehicle,EXP_original,1,9,273,0.36701988051424894,0.059145200391168024
1787,vehicle,EXP_original,1,10,273,0.9471638120047854,0.01702407464522335
1788,vehicle,EXP_original,1,11,273,0.6755631548886354,0.039499927773579725
1789,vehicle,EXP_original,1,12,273,0.8349800878711622,0.034725028257784354
1790,vehicle,EXP_original,1,13,273,0.7097236973845609,0.04121196363638078
1791,vehicle,EXP_original,1,14,273,0.8640926929434157,0.028851694759178148
1792,vehicle,EXP_original,1,15,273,0.5997145153965211,0.04329761765871746
1793,vehicle,EXP_original,1,1,297,0.5654513196528508,0.04881358958880112
1794,vehicle,EXP_original,1,2,297,0.5008798573563158,0.05012626110545279
1795,vehicle,EXP_original,1,3,297,0.5986109550427416,0.046103687227996584
1796,vehicle,EXP_original,1,4,297,0.6678334756157007,0.04341333406179584
1797,vehicle,EXP_original,1,5,297,0.6397941334234056,0.044657454954349515
1798,vehicle,EXP_original,1,6,297,0.6533305369985999,0.055006250771525884
1799,vehicle,EXP_original,1,7,297,0.004684852645186963,0.09925565315858431
1800,vehicle,EXP_original,1,8,297,0.8559746459939898,0.03731180273444078
1801,vehicle,EXP_original,1,9,297,0.9554886476193356,0.017439241552387297
1802,vehicle,EXP_original,1,10,297,0.9809305192280153,0.012068697137103124
1803,vehicle,EXP_original,1,11,297,0.7617587491113155,0.04091519860377196
1804,vehicle,EXP_original,1,12,297,0.8187837235299228,0.036070738050161234
1805,vehicle,EXP_original,1,13,297,0.5925920405685884,0.04833287486993707
1806,vehicle,EXP_original,1,14,297,0.7432826974982915,0.0416545673481618
1807,vehicle,EXP_original,1,15,297,0.6567669112831162,0.04524845346358896
1808,vehicle,EXP_original,1,1,327,0.34899652579422796,0.05776666149317117
1809,vehicle,EXP_original,1,2,327,0.42036198857980733,0.05671904938498581
1810,vehicle,EXP_original,1,3,327,0.5251270462784002,0.05253034672896867
1811,vehicle,EXP_original,1,4,327,0.6911981562419276,0.045523806711083935
1812,vehicle,EXP_original,1,5,327,0.8385836150461982,0.03367264040060849
1813,vehicle,EXP_original,1,6,327,0.7351257188347468,0.04184328336597546
1814,vehicle,EXP_original,1,7,327,0.2210303953221792,0.10172509936158666
1815,vehicle,EXP_original,1,8,327,0.6112928704203031,0.06083287211262147
1816,vehicle,EXP_original,1,9,327,0.8470021616555025,0.04506897210312015
1817,vehicle,EXP_original,1,10,327,0.7543123610984078,0.045202770580742735
1818,vehicle,EXP_original,1,11,327,0.8536139169201095,0.036169827919864166
1819,vehicle,EXP_original,1,12,327,0.8506295928105202,0.03804811290148244
1820,vehicle,EXP_original,1,13,327,0.7880428949907231,0.04259868870249914
1821,vehicle,EXP_original,1,14,327,0.7929179451746654,0.041967157269484794
1822,vehicle,EXP_original,1,15,327,0.570748200231212,0.05194888095723743
1823,vehicle,EXP_original,1,1,329,0.5086007844654561,0.056488729404660924
1824,vehicle,EXP_original,1,2,329,0.254994060843402,0.07027277436575909
1825,vehicle,EXP_original,1,3,329,0.25382245670860526,0.07084223123708233
1826,vehicle,EXP_original,1,4,329,0.3910516973601239,0.06156473691869387
1827,vehicle,EXP_original,1,5,329,0.6739506841397415,0.048301810970216685
1828,vehicle,EXP_original,1,6,329,0.6971788811367282,0.048752389719729915
1829,vehicle,EXP_original,1,7,329,0.7237777563357863,0.05384115843586724
1830,vehicle,EXP_original,1,8,329,0.5869460220527625,0.0807292864492912
1831,vehicle,EXP_original,1,9,329,0.92893898433304,0.024223590801311392
1832,vehicle,EXP_original,1,10,329,0.9364826135509345,0.023014363841335102
1833,vehicle,EXP_original,1,11,329,0.72512999400379,0.04820360344545363
1834,vehicle,EXP_original,1,12,329,0.7308776083024062,0.04790380256400541
1835,vehicle,EXP_original,1,13,329,0.6452503487707768,0.05392656590060043
1836,vehicle,EXP_original,1,14,329,0.6876590283376782,0.04979335782925857
1837,vehicle,EXP_original,1,15,329,0.5994609604759528,0.05395417768722933
1838,vehicle,EXP_original,1,1,33,0.41098735312107626,0.07434847794045199
1839,vehicle,EXP_original,1,2,33,0.43784295643474763,0.0746178815080025
1840,vehicle,EXP_original,1,3,33,0.6231917446949855,0.06474386528290584
1841,vehicle,EXP_original,1,4,33,0.4705473670380106,0.0721880341915495
1842,vehicle,EXP_original,1,5,33,0.31306032123086275,0.08413854250758672
1843,vehicle,EXP_original,1,6,33,0.32689171333903866,0.10144701456828899
1844,vehicle,EXP_original,1,7,33,0.4285188545592782,0.12871705134758502
1845,vehicle,EXP_original,1,8,33,0.49196682012724335,0.07668734949263224
1846,vehicle,EXP_original,1,9,33,0.6906943550893003,0.0589194455254604
1847,vehicle,EXP_original,1,10,33,0.8450859462600172,0.043623929841959154
1848,vehicle,EXP_original,1,11,33,0.5663827661740961,0.0681166944171349
1849,vehicle,EXP_original,1,12,33,0.536488480452958,0.06946712735662114
1850,vehicle,EXP_original,1,13,33,0.5659359994416189,0.0695094865002508
1851,vehicle,EXP_original,1,14,33,0.5882480379496735,0.06687137382207173
1852,vehicle,EXP_original,1,15,33,0.30786405913160414,0.07835123175998625
1853,vehicle,EXP_original,1,1,381,0.6167127370363603,0.05342490204367023
1854,vehicle,EXP_original,1,2,381,0.6623366796174321,0.053060314459029354
1855,vehicle,EXP_original,1,3,381,0.7103446526548866,0.04678138412913846
1856,vehicle,EXP_original,1,4,381,0.7039995221879692,0.0530090576319282
1857,vehicle,EXP_original,1,5,381,0.6791740818060008,0.048539524778365074
1858,vehicle,EXP_original,1,6,381,0.8070502273271944,0.04296923587354115
1859,vehicle,EXP_original,1,7,381,0.6173271859142369,0.055851268241219304
1860,vehicle,EXP_original,1,8,381,0.6159786396089224,0.06624313802944296
1861,vehicle,EXP_original,1,9,381,0.48053402037666093,0.05959323364753844
1862,vehicle,EXP_original,1,10,381,0.5040928996058255,0.05885256769496663
1863,vehicle,EXP_original,1,11,381,0.7787119661275528,0.04083094603878609
1864,vehicle,EXP_original,1,12,381,0.7193895731281297,0.04552317689021841
1865,vehicle,EXP_original,1,13,381,0.6390878859775976,0.05364770075794909
1866,vehicle,EXP_original,1,14,381,0.5284060128513982,0.05622393835745628
1867,vehicle,EXP_original,1,15,381,0.48135178958836544,0.057676849790259485
1868,vehicle,EXP_original,1,1,388,0.3570353367455141,0.06584909747108186
1869,vehicle,EXP_original,1,2,388,0.37463220865174157,0.06415657169751947
1870,vehicle,EXP_original,1,3,388,0.3461350696365807,0.06535380097713216
1871,vehicle,EXP_original,1,4,388,0.42528801097810626,0.061844263171884906
1872,vehicle,EXP_original,1,5,388,0.5305070612724389,0.0659791869728699
1873,vehicle,EXP_original,1,6,388,0.6906935862156662,0.05036395944942267
1874,vehicle,EXP_original,1,7,388,0.6906931551436924,0.06060045073754989
1875,vehicle,EXP_original,1,8,388,0.7607028302354405,0.06041687391253717
1876,vehicle,EXP_original,1,9,388,0.38667382168443276,0.07268213521223808
1877,vehicle,EXP_original,1,10,388,0.046491890490146556,0.09455627885386494
1878,vehicle,EXP_original,1,11,388,0.3039466298905597,0.06835303939632789
1879,vehicle,EXP_original,1,12,388,0.3111143971121644,0.06600924664173151
1880,vehicle,EXP_original,1,13,388,0.2214104285257701,0.06765962131196272
1881,vehicle,EXP_original,1,14,388,0.11461333568178769,0.06967974736525129
1882,vehicle,EXP_original,1,15,388,0.11805359271090421,0.06957617671097889
1883,vehicle,EXP_original,1,1,401,0.5663996363790028,0.04954453116162868
1884,vehicle,EXP_original,1,2,401,0.6128728390885375,0.04966751043408811
1885,vehicle,EXP_original,1,3,401,0.5395993220648575,0.051450776031461004
1886,vehicle,EXP_original,1,4,401,0.3917668725616594,0.054814955527792066
1887,vehicle,EXP_original,1,5,401,0.2635174506066234,0.07101195132065524
1888,vehicle,EXP_original,1,6,401,-0.025508429596915804,0.09811126072517688
1889,vehicle,EXP_original,1,7,401,0.1030799257994562,0.13070865897183648
1890,vehicle,EXP_original,1,8,401,0.9425810192808571,0.020045329212169137
