,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType
13,19,14,3,head and arm,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1389.jpg,63,human,person,,
14,19,15,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1228.jpg,64,human,person,,
15,19,16,3,yellow bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1211.jpg,65,human,person,,
16,19,17,3,shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,997.jpg,66,human,person,,
17,19,18,3,leg and arm,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1554.jpg,67,human,person,,
18,19,19,3,leg,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1293.jpg,68,human,person,,
19,19,20,3,shape od human,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1506.jpg,69,human,person,,
20,19,21,3,red cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1430.jpg,70,human,person,,
21,19,22,3,shape ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,900.jpg,71,human,person,,
22,19,23,3,black cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1420.jpg,72,human,person,,
23,19,24,3,leg ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1128.jpg,73,human,person,,
24,19,25,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1121.jpg,74,human,person,,
25,19,26,3,shape of human,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1398.jpg,75,human,person,,
26,19,27,3,pink cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1048.jpg,76,human,person,,
27,19,28,3,umbrella and bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1607.jpg,77,human,person,,
28,19,29,3,shape ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1553.jpg,78,human,person,,
29,19,30,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,962.jpg,79,human,person,,
30,19,31,3,shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1063.jpg,80,human,person,,
31,19,32,3,leg and head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1302.jpg,81,human,person,,
32,19,33,3,hat,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,927.jpg,82,human,person,,
33,19,34,3,bag and glasses,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1141.jpg,83,human,person,,
34,19,35,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1273.jpg,84,human,person,,
35,19,36,3,bag and leg,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1624.jpg,85,human,person,,
36,19,37,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1041.jpg,86,human,person,,
37,19,38,3,leg,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1346.jpg,87,human,person,,
38,19,39,3,leg and cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1084.jpg,88,human,person,,
39,19,40,3,hair and leg,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1166.jpg,89,human,person,,
40,19,41,3,shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1066.jpg,90,human,person,,
41,19,42,3,hair,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1451.jpg,91,human,person,,
42,19,43,3,cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1578.jpg,92,human,person,,
43,19,44,3,bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,919.jpg,93,human,person,,
44,19,45,3,color of cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1097.jpg,94,human,person,,
45,19,46,3,cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1227.jpg,95,human,person,,
46,19,47,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1640.jpg,96,human,person,,
47,19,48,3,shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1475.jpg,97,human,person,,
48,19,49,3,bag and hair,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/019ET2,1662.jpg,98,human,person,,
0,20,1,3,legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1420.jpg,50,human,person,,
1,20,2,3,standing and the cross roads,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1553.jpg,51,human,person,,
2,20,3,3,white shirt and she is standing,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1154.jpg,52,human,person,,
3,20,4,3,"walking, and the blonde hair",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1166.jpg,53,human,person,,
4,20,5,3,bright red shirt and he is standing,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1430.jpg,54,human,person,,
5,20,6,3,walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1302.jpg,55,human,person,,
6,20,7,3,standing ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1475.jpg,56,human,person,,
7,20,8,3,standing and the cross road,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1293.jpg,57,human,person,,
8,20,9,3,walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1624.jpg,58,human,person,,
9,20,10,3,the red helmet,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,927.jpg,59,human,person,,
10,20,11,3,upper body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1389.jpg,60,human,person,,
11,20,12,3,"the red bag, right in front of the car",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1141.jpg,61,human,person,,
12,20,13,3,walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1662.jpg,62,human,person,,
13,20,14,3,right part of the body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1041.jpg,63,human,person,,
14,20,15,3,white shirt and walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1227.jpg,64,human,person,,
15,20,16,3,walking ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1554.jpg,65,human,person,,
16,20,17,3,standing in the light,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1506.jpg,66,human,person,,
17,20,18,3,the bright yellow bag and she is crossing the street,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1211.jpg,67,human,person,,
18,20,19,3,upper body ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,997.jpg,68,human,person,,
19,20,20,3,upper body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1604.jpg,69,human,person,,
20,20,21,3,white shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1176.jpg,70,human,person,,
21,20,22,3,walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1663.jpg,71,human,person,,
22,20,23,3,th bright shirt and the hat,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1287.jpg,72,human,person,,
23,20,24,3,the bag and she is crossing the street,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1607.jpg,73,human,person,,
24,20,25,3,the body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1359.jpg,74,human,person,,
25,20,26,3,waiting to cross the roads,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1084.jpg,75,human,person,,
26,20,27,3,standing and waiting to cross the roads,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1337.jpg,76,human,person,,
27,20,28,3,walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,962.jpg,77,human,person,,
28,20,29,3,the pattern of the clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1066.jpg,78,human,person,,
29,20,30,3,the shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1099.jpg,79,human,person,,
30,20,31,3,walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,919.jpg,80,human,person,,
31,20,32,3,upper body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1273.jpg,81,human,person,,
32,20,33,3,the movement,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1228.jpg,82,human,person,,
33,20,34,3,walking on the street,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1451.jpg,83,human,person,,
34,20,35,3,the bright color shirt and walkng,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1048.jpg,84,human,person,,
35,20,36,3,right part of his body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,883.jpg,85,human,person,,
36,20,37,3,standing,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,900.jpg,86,human,person,,
37,20,38,3,the green bad and he is ready to cross the roads,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,932.jpg,87,human,person,,
38,20,39,3,the movement,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1578.jpg,88,human,person,,
39,20,40,3,walking on the street,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1640.jpg,89,human,person,,
40,20,41,3,the tail light caught my attention,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1346.jpg,90,human,person,,
41,20,42,3,the body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1398.jpg,91,human,person,,
42,20,43,3,the head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1121.jpg,92,human,person,,
43,20,44,3,walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1128.jpg,93,human,person,,
44,20,45,3,standing,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1063.jpg,94,human,person,,
45,20,46,3,upper body and he is walking,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1097.jpg,95,human,person,,
46,20,47,3,standing ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1304.jpg,96,human,person,,
47,20,48,3,staning in the dark catch my attwntion,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,1022.jpg,97,human,person,,
48,20,49,3,walking and the roads,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/020ET2,912.jpg,98,human,person,,
0,21,1,3,black bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,912.jpg,50,human,person,,
1,21,2,3,can't see,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,900.jpg,51,human,person,,
2,21,3,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1154.jpg,52,human,person,,
3,21,4,3,legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1128.jpg,53,human,person,,
4,21,5,3,orange bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1607.jpg,54,human,person,,
5,21,6,3,white pants,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1302.jpg,55,human,person,,
6,21,7,3,white shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1097.jpg,56,human,person,,
7,21,8,3,object in white,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1506.jpg,57,human,person,,
8,21,9,3,blue color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1084.jpg,58,human,person,,
9,21,10,3,yellow bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1211.jpg,59,human,person,,
10,21,11,3,hands,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1451.jpg,60,human,person,,
11,21,12,3,object,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,962.jpg,61,human,person,,
12,21,13,3,shirt color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1099.jpg,62,human,person,,
13,21,14,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,997.jpg,63,human,person,,
14,21,15,3,color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1359.jpg,64,human,person,,
15,21,16,3,hat ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,927.jpg,65,human,person,,
16,21,17,3,jacket color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1430.jpg,66,human,person,,
17,21,18,3,white bags,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1662.jpg,67,human,person,,
18,21,19,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1063.jpg,68,human,person,,
19,21,20,3,b;ack object,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1553.jpg,69,human,person,,
20,21,21,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1475.jpg,70,human,person,,
21,21,22,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1228.jpg,71,human,person,,
22,21,23,3,white shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,883.jpg,72,human,person,,
23,21,24,3,black object,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1604.jpg,73,human,person,,
24,21,25,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1066.jpg,74,human,person,,
25,21,26,3,red color bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1141.jpg,75,human,person,,
26,21,27,3,black object,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1640.jpg,76,human,person,,
27,21,28,3,hair and ba,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1166.jpg,77,human,person,,
28,21,29,3,legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1304.jpg,78,human,person,,
29,21,30,3,tail light,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1624.jpg,79,human,person,,
30,21,31,3,can;t,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1346.jpg,80,human,person,,
31,21,32,3,black object,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1420.jpg,81,human,person,,
32,21,33,3,green jacket,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1287.jpg,82,human,person,,
33,21,34,3,face,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1121.jpg,83,human,person,,
34,21,35,3,grey color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1389.jpg,84,human,person,,
35,21,36,3,black color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1554.jpg,85,human,person,,
36,21,37,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1663.jpg,86,human,person,,
37,21,38,3,jacket,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1398.jpg,87,human,person,,
38,21,39,3,hair and head shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1273.jpg,88,human,person,,
39,21,40,3,bllack,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1337.jpg,89,human,person,,
40,21,41,3,white color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1227.jpg,90,human,person,,
41,21,42,3,white color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1578.jpg,91,human,person,,
42,21,43,3,black bag and clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,919.jpg,92,human,person,,
43,21,44,3,white shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1048.jpg,93,human,person,,
44,21,45,3,green bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,932.jpg,94,human,person,,
45,21,46,3,white color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1176.jpg,95,human,person,,
46,21,47,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1293.jpg,96,human,person,,
47,21,48,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1041.jpg,97,human,person,,
48,21,49,3,can't,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/021ET2,1022.jpg,98,human,person,,
0,22,1,3,the back and his clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1048.jpg,50,human,person,,
1,22,2,3,two legs and her clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1084.jpg,51,human,person,,
2,22,3,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1066.jpg,52,human,person,,
3,22,4,3,cannot idetify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1346.jpg,53,human,person,,
4,22,5,3,the head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1121.jpg,54,human,person,,
5,22,6,3,too far to identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1154.jpg,55,human,person,,
6,22,7,3,an arm and the head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1141.jpg,56,human,person,,
7,22,8,3,the shape of a human,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1604.jpg,57,human,person,,
8,22,9,3,the shape of a human,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1663.jpg,58,human,person,,
9,22,10,3,too dark to identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1475.jpg,59,human,person,,
10,22,11,3,his hand and head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,932.jpg,60,human,person,,
11,22,12,3,the back and his arm,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,919.jpg,61,human,person,,
12,22,13,3,her legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1607.jpg,62,human,person,,
13,22,14,3,his arm and one leg,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,883.jpg,63,human,person,,
14,22,15,3,too dark to identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1304.jpg,64,human,person,,
15,22,16,3,the shape of a human,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1420.jpg,65,human,person,,
16,22,17,3,white clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1097.jpg,66,human,person,,
17,22,18,3,back of a human,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1640.jpg,67,human,person,,
18,22,19,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1063.jpg,68,human,person,,
19,22,20,3,two legs and one yellow bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1211.jpg,69,human,person,,
20,22,21,3,two arms and one leg,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1451.jpg,70,human,person,,
21,22,22,3,the legs' shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1128.jpg,71,human,person,,
22,22,23,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1228.jpg,72,human,person,,
23,22,24,3,human's shape and two legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1302.jpg,73,human,person,,
24,22,25,3,her yellow hair and two legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1166.jpg,74,human,person,,
25,22,26,3,the shape of a human and his clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1287.jpg,75,human,person,,
26,22,27,3,shape of a human,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1359.jpg,76,human,person,,
27,22,28,3,two legs and the head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,912.jpg,77,human,person,,
28,22,29,3,his white clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1176.jpg,78,human,person,,
29,22,30,3,a school bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1398.jpg,79,human,person,,
30,22,31,3,the shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1506.jpg,80,human,person,,
31,22,32,3,too dark to identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1293.jpg,81,human,person,,
32,22,33,3,canno identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1022.jpg,82,human,person,,
33,22,34,3,his red hoodie and the shape of a human,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1430.jpg,83,human,person,,
34,22,35,3,the shape of two legs and white clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1578.jpg,84,human,person,,
35,22,36,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,900.jpg,85,human,person,,
36,22,37,3,head ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1389.jpg,86,human,person,,
37,22,38,3,white clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1227.jpg,87,human,person,,
38,22,39,3,the shape of two legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1554.jpg,88,human,person,,
39,22,40,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1273.jpg,89,human,person,,
40,22,41,3,beside the drive,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1553.jpg,90,human,person,,
41,22,42,3,helmet and shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,927.jpg,91,human,person,,
42,22,43,3,"cannot identify, too far",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,997.jpg,92,human,person,,
43,22,44,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1041.jpg,93,human,person,,
44,22,45,3,shape of two legs and she stands on the street,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1337.jpg,94,human,person,,
45,22,46,3,shape of a walking person,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,962.jpg,95,human,person,,
46,22,47,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1099.jpg,96,human,person,,
47,22,48,3,his bicycle and two legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1624.jpg,97,human,person,,
48,22,49,3,the shape of one leg,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/022ET2,1662.jpg,98,human,person,,
0,23,1,3,gap between legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1337.jpg,50,human,person,,
1,23,2,3,back outfit,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1604.jpg,51,human,person,,
2,23,3,3,hand ears bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,919.jpg,52,human,person,,
3,23,4,3,shadow shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1475.jpg,53,human,person,,
4,23,5,3,shape and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,900.jpg,54,human,person,,
5,23,6,3,hair and jacket,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1389.jpg,55,human,person,,
6,23,7,3,bright shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1099.jpg,56,human,person,,
7,23,8,3,opened hands,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1554.jpg,57,human,person,,
8,23,9,3,white shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1097.jpg,58,human,person,,
9,23,10,3,round head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1121.jpg,59,human,person,,
10,23,11,3,body shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1640.jpg,60,human,person,,
11,23,12,3,disagree,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1063.jpg,61,human,person,,
12,23,13,3,bright bag and umbrella,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1607.jpg,62,human,person,,
13,23,14,3,plastic bag and body shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1662.jpg,63,human,person,,
14,23,15,3,hair and shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1273.jpg,64,human,person,,
15,23,16,3,curves,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1420.jpg,65,human,person,,
16,23,17,3,shadow shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1304.jpg,66,human,person,,
17,23,18,3,curves,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1022.jpg,67,human,person,,
18,23,19,3,blonde hair and white bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1166.jpg,68,human,person,,
19,23,20,3,bright shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1041.jpg,69,human,person,,
20,23,21,3,red bag and jacket,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1141.jpg,70,human,person,,
21,23,22,3,pants color and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1302.jpg,71,human,person,,
22,23,23,3,opened arms and walking legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1451.jpg,72,human,person,,
23,23,24,3,black outfit,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1398.jpg,73,human,person,,
24,23,25,3,curves,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,997.jpg,74,human,person,,
25,23,26,3,vest,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1287.jpg,75,human,person,,
26,23,27,3,white outfit,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1176.jpg,76,human,person,,
27,23,28,3,shape and carrying bag,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1663.jpg,77,human,person,,
28,23,29,3,legs and head shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,962.jpg,78,human,person,,
29,23,30,3,running posture and bright outfit,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1084.jpg,79,human,person,,
30,23,31,3,shirt color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,883.jpg,80,human,person,,
31,23,32,3,shirt color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1048.jpg,81,human,person,,
32,23,33,3,opened legs and shirt color,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/023ET2,1578.jpg,82,human,person,,
