,Layer,Cluster,Task,Image,Similarity
95,backbone.res3.2.conv3,1,DET vs FullGradCam,401,0.24465637389787834
96,backbone.res3.3.conv1,1,DET vs FullGradCam,401,0.16774731875248566
97,backbone.res3.3.conv2,2,DET vs FullGradCam,401,0.28924521146036064
98,backbone.res3.3.conv3,2,DET vs FullGradCam,401,0.26109189316664794
99,backbone.res4.0.conv1,2,DET vs FullGradCam,401,0.18177876764284007
100,backbone.res4.0.conv2,2,DET vs FullGradCam,401,0.15243891123532208
101,backbone.res4.0.conv3,2,DET vs FullGradCam,401,0.2623975330237112
102,backbone.res4.1.conv1,2,DET vs FullGradCam,401,0.19790613667707846
103,backbone.res4.1.conv2,2,DET vs FullGradCam,401,0.2810674468975511
104,backbone.res4.1.conv3,2,DET vs FullGradCam,401,0.26784784966376673
105,backbone.res4.2.conv1,2,DET vs FullGradCam,401,0.2093493138782894
106,backbone.res4.2.conv2,2,DET vs FullGradCam,401,0.3556335559063851
107,backbone.res4.2.conv3,2,DET vs FullGradCam,401,0.20962408754868017
108,backbone.res4.3.conv1,2,DET vs FullGradCam,401,0.16752076791112364
109,backbone.res4.3.conv2,2,DET vs FullGradCam,401,0.375542674631781
110,backbone.res4.3.conv3,2,DET vs FullGradCam,401,0.3602624645443931
111,backbone.res4.4.conv1,2,DET vs FullGradCam,401,0.18089763087635116
112,backbone.res4.4.conv2,2,DET vs FullGradCam,401,0.17373379745338086
113,backbone.res4.4.conv3,2,DET vs FullGradCam,401,0.18071292775641995
114,backbone.res4.5.conv1,2,DET vs FullGradCam,401,0.15021528953429608
115,backbone.res4.5.conv2,2,DET vs FullGradCam,401,0.16706975946942823
116,backbone.res4.5.conv3,2,DET vs FullGradCam,401,0.2908080333720825
117,backbone.res2.0.conv1,1,DET vs FullGradCam,930,0.09099644650008233
118,backbone.res2.0.conv2,1,DET vs FullGradCam,930,0.07404847636465337
119,backbone.res2.0.conv3,1,DET vs FullGradCam,930,0.08183111542946363
120,backbone.res2.1.conv1,1,DET vs FullGradCam,930,0.06614856994131363
121,backbone.res2.1.conv2,1,DET vs FullGradCam,930,0.07625538890156418
122,backbone.res2.1.conv3,1,DET vs FullGradCam,930,0.058259708040163415
123,backbone.res2.2.conv1,1,DET vs FullGradCam,930,0.057776305365831414
124,backbone.res2.2.conv2,1,DET vs FullGradCam,930,0.10432503396931575
125,backbone.res2.2.conv3,1,DET vs FullGradCam,930,0.1045971252177383
126,backbone.res3.0.conv1,1,DET vs FullGradCam,930,0.13013928773684372
127,backbone.res3.0.conv2,1,DET vs FullGradCam,930,0.11788564890508092
128,backbone.res3.0.conv3,1,DET vs FullGradCam,930,0.11461955114940163
129,backbone.res3.1.conv1,1,DET vs FullGradCam,930,0.11406863134928925
130,backbone.res3.1.conv2,1,DET vs FullGradCam,930,0.12398841835745945
131,backbone.res3.1.conv3,1,DET vs FullGradCam,930,0.10565747375711526
132,backbone.res3.2.conv1,1,DET vs FullGradCam,930,0.14869887534430679
133,backbone.res3.2.conv2,1,DET vs FullGradCam,930,0.09828458076864101
134,backbone.res3.2.conv3,1,DET vs FullGradCam,930,0.09548903965145673
135,backbone.res3.3.conv1,1,DET vs FullGradCam,930,0.108397467276423
136,backbone.res3.3.conv2,2,DET vs FullGradCam,930,0.10570661435301888
137,backbone.res3.3.conv3,2,DET vs FullGradCam,930,0.06338372286666656
138,backbone.res4.0.conv1,2,DET vs FullGradCam,930,0.0827716167398284
139,backbone.res4.0.conv2,2,DET vs FullGradCam,930,0.07673069138133895
140,backbone.res4.0.conv3,2,DET vs FullGradCam,930,0.07480343498503474
141,backbone.res4.1.conv1,2,DET vs FullGradCam,930,0.0631814321583101
142,backbone.res4.1.conv2,2,DET vs FullGradCam,930,0.06284304023299792
143,backbone.res4.1.conv3,2,DET vs FullGradCam,930,0.04543348674343045
144,backbone.res4.2.conv1,2,DET vs FullGradCam,930,0.051613803690791896
145,backbone.res4.2.conv2,2,DET vs FullGradCam,930,0.05188996419421788
146,backbone.res4.2.conv3,2,DET vs FullGradCam,930,0.06033472207309422
147,backbone.res4.3.conv1,2,DET vs FullGradCam,930,0.0520194517288799
148,backbone.res4.3.conv2,2,DET vs FullGradCam,930,0.04540741929118389
149,backbone.res4.3.conv3,2,DET vs FullGradCam,930,0.04608530281270903
150,backbone.res4.4.conv1,2,DET vs FullGradCam,930,0.04863961541799402
151,backbone.res4.4.conv2,2,DET vs FullGradCam,930,0.059771537556624614
152,backbone.res4.4.conv3,2,DET vs FullGradCam,930,0.05216687992442095
153,backbone.res4.5.conv1,2,DET vs FullGradCam,930,0.05327067631767957
154,backbone.res4.5.conv2,2,DET vs FullGradCam,930,0.06094489258312159
155,backbone.res4.5.conv3,2,DET vs FullGradCam,930,0.051349919142204194
156,backbone.res2.0.conv1,1,DET vs FullGradCam,1114,0.1568952838460767
157,backbone.res2.0.conv2,1,DET vs FullGradCam,1114,0.1554560181676908
158,backbone.res2.0.conv3,1,DET vs FullGradCam,1114,0.11089594076179835
159,backbone.res2.1.conv1,1,DET vs FullGradCam,1114,0.12124592561727428
160,backbone.res2.1.conv2,1,DET vs FullGradCam,1114,0.11574205454251395
161,backbone.res2.1.conv3,1,DET vs FullGradCam,1114,0.09252926753343764
162,backbone.res2.2.conv1,1,DET vs FullGradCam,1114,0.16164806533348686
163,backbone.res2.2.conv2,1,DET vs FullGradCam,1114,0.08897884441135537
164,backbone.res2.2.conv3,1,DET vs FullGradCam,1114,0.12473832347871638
165,backbone.res3.0.conv1,1,DET vs FullGradCam,1114,0.16437622950363645
166,backbone.res3.0.conv2,1,DET vs FullGradCam,1114,0.1474383666845108
167,backbone.res3.0.conv3,1,DET vs FullGradCam,1114,0.09691873986783774
168,backbone.res3.1.conv1,1,DET vs FullGradCam,1114,0.08703891337202384
169,backbone.res3.1.conv2,1,DET vs FullGradCam,1114,0.14788684351384246
170,backbone.res3.1.conv3,1,DET vs FullGradCam,1114,0.10475032544944629
171,backbone.res3.2.conv1,1,DET vs FullGradCam,1114,0.14075451257308605
172,backbone.res3.2.conv2,1,DET vs FullGradCam,1114,0.12984879294696933
173,backbone.res3.2.conv3,1,DET vs FullGradCam,1114,0.11271109699440916
174,backbone.res3.3.conv1,1,DET vs FullGradCam,1114,0.11682319409538332
175,backbone.res3.3.conv2,2,DET vs FullGradCam,1114,0.06271727455404891
176,backbone.res3.3.conv3,2,DET vs FullGradCam,1114,0.12289022408429913
177,backbone.res4.0.conv1,2,DET vs FullGradCam,1114,0.13727073667368256
178,backbone.res4.0.conv2,2,DET vs FullGradCam,1114,0.1072253918318706
179,backbone.res4.0.conv3,2,DET vs FullGradCam,1114,0.11373117561134773
180,backbone.res4.1.conv1,2,DET vs FullGradCam,1114,0.15210065259468863
181,backbone.res4.1.conv2,2,DET vs FullGradCam,1114,0.1841703009768289
182,backbone.res4.1.conv3,2,DET vs FullGradCam,1114,0.18747085471134148
183,backbone.res4.2.conv1,2,DET vs FullGradCam,1114,0.17604905671066645
184,backbone.res4.2.conv2,2,DET vs FullGradCam,1114,0.07590684765236645
185,backbone.res4.2.conv3,2,DET vs FullGradCam,1114,0.09868242347635237
186,backbone.res4.3.conv1,2,DET vs FullGradCam,1114,0.23953942980549986
187,backbone.res4.3.conv2,2,DET vs FullGradCam,1114,0.1627161703415206
188,backbone.res4.3.conv3,2,DET vs FullGradCam,1114,0.0626656223483493
189,backbone.res4.4.conv1,2,DET vs FullGradCam,1114,0.06825791729514077
190,backbone.res4.4.conv2,2,DET vs FullGradCam,1114,0.14344099785063383
191,backbone.res4.4.conv3,2,DET vs FullGradCam,1114,0.1755432264572484
192,backbone.res4.5.conv1,2,DET vs FullGradCam,1114,0.15799087372661694
193,backbone.res4.5.conv2,2,DET vs FullGradCam,1114,0.10116058632937802
194,backbone.res4.5.conv3,2,DET vs FullGradCam,1114,0.10927399135435169
195,backbone.res2.0.conv1,1,DET vs FullGradCam,1149,0.1550247395698623
196,backbone.res2.0.conv2,1,DET vs FullGradCam,1149,0.1488399784639359
197,backbone.res2.0.conv3,1,DET vs FullGradCam,1149,0.13306709647862688
198,backbone.res2.1.conv1,1,DET vs FullGradCam,1149,0.13360013182072406
199,backbone.res2.1.conv2,1,DET vs FullGradCam,1149,0.13501482558503547
200,backbone.res2.1.conv3,1,DET vs FullGradCam,1149,0.12876582126213465
201,backbone.res2.2.conv1,1,DET vs FullGradCam,1149,0.11833372329793027
202,backbone.res2.2.conv2,1,DET vs FullGradCam,1149,0.13677832544769106
203,backbone.res2.2.conv3,1,DET vs FullGradCam,1149,0.1374737268374987
204,backbone.res3.0.conv1,1,DET vs FullGradCam,1149,0.17696842393212353
205,backbone.res3.0.conv2,1,DET vs FullGradCam,1149,0.18444718631392884
206,backbone.res3.0.conv3,1,DET vs FullGradCam,1149,0.1306798120680577
207,backbone.res3.1.conv1,1,DET vs FullGradCam,1149,0.1235810650842209
208,backbone.res3.1.conv2,1,DET vs FullGradCam,1149,0.16680185633266695
209,backbone.res3.1.conv3,1,DET vs FullGradCam,1149,0.12828386136392855
210,backbone.res3.2.conv1,1,DET vs FullGradCam,1149,0.13817658986723572
211,backbone.res3.2.conv2,1,DET vs FullGradCam,1149,0.13029484269306105
212,backbone.res3.2.conv3,1,DET vs FullGradCam,1149,0.15971706090743493
213,backbone.res3.3.conv1,1,DET vs FullGradCam,1149,0.16194049728842178
214,backbone.res3.3.conv2,2,DET vs FullGradCam,1149,0.1561835622190473
215,backbone.res3.3.conv3,2,DET vs FullGradCam,1149,0.14927718275430008
216,backbone.res4.0.conv1,2,DET vs FullGradCam,1149,0.16817517050636596
217,backbone.res4.0.conv2,2,DET vs FullGradCam,1149,0.12613932447781
218,backbone.res4.0.conv3,2,DET vs FullGradCam,1149,0.13433482373441888
219,backbone.res4.1.conv1,2,DET vs FullGradCam,1149,0.17148227299529956
220,backbone.res4.1.conv2,2,DET vs FullGradCam,1149,0.1412579012355422
221,backbone.res4.1.conv3,2,DET vs FullGradCam,1149,0.11873006895576672
222,backbone.res4.2.conv1,2,DET vs FullGradCam,1149,0.11761569839045803
223,backbone.res4.2.conv2,2,DET vs FullGradCam,1149,0.11833849302902259
224,backbone.res4.2.conv3,2,DET vs FullGradCam,1149,0.1304679075141882
225,backbone.res4.3.conv1,2,DET vs FullGradCam,1149,0.12011009700538373
226,backbone.res4.3.conv2,2,DET vs FullGradCam,1149,0.12580935513737662
227,backbone.res4.3.conv3,2,DET vs FullGradCam,1149,0.1232188506064318
228,backbone.res4.4.conv1,2,DET vs FullGradCam,1149,0.11824016955026151
229,backbone.res4.4.conv2,2,DET vs FullGradCam,1149,0.12340063404932815
230,backbone.res4.4.conv3,2,DET vs FullGradCam,1149,0.12814111754933014
231,backbone.res4.5.conv1,2,DET vs FullGradCam,1149,0.1260220549848319
232,backbone.res4.5.conv2,2,DET vs FullGradCam,1149,0.14143555747186068
233,backbone.res4.5.conv3,2,DET vs FullGradCam,1149,0.14083073270455998
234,backbone.res2.0.conv1,1,DET vs FullGradCam,570,0.2325522760246791
235,backbone.res2.0.conv2,1,DET vs FullGradCam,570,0.22706033339058038
236,backbone.res2.0.conv3,1,DET vs FullGradCam,570,0.24087884613160412
237,backbone.res2.1.conv1,1,DET vs FullGradCam,570,0.23914812219312073
238,backbone.res2.1.conv2,1,DET vs FullGradCam,570,0.24863854880377143
239,backbone.res2.1.conv3,1,DET vs FullGradCam,570,0.2487630406089825
240,backbone.res2.2.conv1,1,DET vs FullGradCam,570,0.25857345364062273
241,backbone.res2.2.conv2,1,DET vs FullGradCam,570,0.2955481230476698
242,backbone.res2.2.conv3,1,DET vs FullGradCam,570,0.2771238099129984
243,backbone.res3.0.conv1,1,DET vs FullGradCam,570,0.27915542998614573
244,backbone.res3.0.conv2,1,DET vs FullGradCam,570,0.2854863404380364
245,backbone.res3.0.conv3,1,DET vs FullGradCam,570,0.2656817114689185
246,backbone.res3.1.conv1,1,DET vs FullGradCam,570,0.2861213936694195
247,backbone.res3.1.conv2,1,DET vs FullGradCam,570,0.2830650654147925
248,backbone.res3.1.conv3,1,DET vs FullGradCam,570,0.27665435843131475
249,backbone.res3.2.conv1,1,DET vs FullGradCam,570,0.28329177250408183
250,backbone.res3.2.conv2,1,DET vs FullGradCam,570,0.2662338979339111
251,backbone.res3.2.conv3,1,DET vs FullGradCam,570,0.29357380626873486
252,backbone.res3.3.conv1,1,DET vs FullGradCam,570,0.3035796731896691
253,backbone.res3.3.conv2,2,DET vs FullGradCam,570,0.3509661828396596
254,backbone.res3.3.conv3,2,DET vs FullGradCam,570,0.30997651683893124
255,backbone.res4.0.conv1,2,DET vs FullGradCam,570,0.33004244255170606
256,backbone.res4.0.conv2,2,DET vs FullGradCam,570,0.3434220650069854
257,backbone.res4.0.conv3,2,DET vs FullGradCam,570,0.33072823244643995
258,backbone.res4.1.conv1,2,DET vs FullGradCam,570,0.29044230566409723
259,backbone.res4.1.conv2,2,DET vs FullGradCam,570,0.3200380416015913
260,backbone.res4.1.conv3,2,DET vs FullGradCam,570,0.34876299297319946
261,backbone.res4.2.conv1,2,DET vs FullGradCam,570,0.31938302153928594
262,backbone.res4.2.conv2,2,DET vs FullGradCam,570,0.36308944536249727
263,backbone.res4.2.conv3,2,DET vs FullGradCam,570,0.35009105264850193
264,backbone.res4.3.conv1,2,DET vs FullGradCam,570,0.3803441876864257
265,backbone.res4.3.conv2,2,DET vs FullGradCam,570,0.3753387877656445
266,backbone.res4.3.conv3,2,DET vs FullGradCam,570,0.3898893864671834
267,backbone.res4.4.conv1,2,DET vs FullGradCam,570,0.38033073422971503
268,backbone.res4.4.conv2,2,DET vs FullGradCam,570,0.46010747115718653
269,backbone.res4.4.conv3,2,DET vs FullGradCam,570,0.4642039623453568
270,backbone.res4.5.conv1,2,DET vs FullGradCam,570,0.45618257346037794
271,backbone.res4.5.conv2,2,DET vs FullGradCam,570,0.5091526957227268
272,backbone.res4.5.conv3,2,DET vs FullGradCam,570,0.5263285685135545
273,backbone.res2.0.conv1,1,DET vs FullGradCam,1319,0.1998710846335279
274,backbone.res2.0.conv2,1,DET vs FullGradCam,1319,0.20259627234748045
275,backbone.res2.0.conv3,1,DET vs FullGradCam,1319,0.19683142252720742
276,backbone.res2.1.conv1,1,DET vs FullGradCam,1319,0.18979625987182594
277,backbone.res2.1.conv2,1,DET vs FullGradCam,1319,0.19234187461651925
278,backbone.res2.1.conv3,1,DET vs FullGradCam,1319,0.19957252943403692
279,backbone.res2.2.conv1,1,DET vs FullGradCam,1319,0.204692436501197
280,backbone.res2.2.conv2,1,DET vs FullGradCam,1319,0.2770879785842437
281,backbone.res2.2.conv3,1,DET vs FullGradCam,1319,0.24639130437146523
282,backbone.res3.0.conv1,1,DET vs FullGradCam,1319,0.23193370343837713
283,backbone.res3.0.conv2,1,DET vs FullGradCam,1319,0.20157325468136153
284,backbone.res3.0.conv3,1,DET vs FullGradCam,1319,0.20854755354032173
285,backbone.res3.1.conv1,1,DET vs FullGradCam,1319,0.2686531132979054
286,backbone.res3.1.conv2,1,DET vs FullGradCam,1319,0.24616203330001227
287,backbone.res3.1.conv3,1,DET vs FullGradCam,1319,0.2518619454443259
288,backbone.res3.2.conv1,1,DET vs FullGradCam,1319,0.21029272882569033
289,backbone.res3.2.conv2,1,DET vs FullGradCam,1319,0.2935148585611162
290,backbone.res3.2.conv3,1,DET vs FullGradCam,1319,0.25655608639595606
291,backbone.res3.3.conv1,1,DET vs FullGradCam,1319,0.26434030353061105
292,backbone.res3.3.conv2,2,DET vs FullGradCam,1319,0.3029719646761571
293,backbone.res3.3.conv3,2,DET vs FullGradCam,1319,0.2404230048173542
294,backbone.res4.0.conv1,2,DET vs FullGradCam,1319,0.2482825214768832
295,backbone.res4.0.conv2,2,DET vs FullGradCam,1319,0.30450750332465065
296,backbone.res4.0.conv3,2,DET vs FullGradCam,1319,0.22045798369846206
297,backbone.res4.1.conv1,2,DET vs FullGradCam,1319,0.393896877642681
298,backbone.res4.1.conv2,2,DET vs FullGradCam,1319,0.30129764384393043
299,backbone.res4.1.conv3,2,DET vs FullGradCam,1319,0.3004347459625852
300,backbone.res4.2.conv1,2,DET vs FullGradCam,1319,0.2381961053515386
301,backbone.res4.2.conv2,2,DET vs FullGradCam,1319,0.18944324744391888
302,backbone.res4.2.conv3,2,DET vs FullGradCam,1319,0.2572045209279628
303,backbone.res4.3.conv1,2,DET vs FullGradCam,1319,0.23087316279113265
304,backbone.res4.3.conv2,2,DET vs FullGradCam,1319,0.26199631504262605
305,backbone.res4.3.conv3,2,DET vs FullGradCam,1319,0.23706728015239092
306,backbone.res4.4.conv1,2,DET vs FullGradCam,1319,0.22894117305575512
307,backbone.res4.4.conv2,2,DET vs FullGradCam,1319,0.26235335437390805
308,backbone.res4.4.conv3,2,DET vs FullGradCam,1319,0.2514280470272168
309,backbone.res4.5.conv1,2,DET vs FullGradCam,1319,0.2366582664947239
310,backbone.res4.5.conv2,2,DET vs FullGradCam,1319,0.25023903628837685
311,backbone.res4.5.conv3,2,DET vs FullGradCam,1319,0.26367262547962167
312,backbone.res2.0.conv1,1,DET vs FullGradCam,629,0.1689226586184894
313,backbone.res2.0.conv2,1,DET vs FullGradCam,629,0.2020475720676677
314,backbone.res2.0.conv3,1,DET vs FullGradCam,629,0.15402643109312134
315,backbone.res2.1.conv1,1,DET vs FullGradCam,629,0.20818518646890186
316,backbone.res2.1.conv2,1,DET vs FullGradCam,629,0.20863887463849912
317,backbone.res2.1.conv3,1,DET vs FullGradCam,629,0.21083199348647655
318,backbone.res2.2.conv1,1,DET vs FullGradCam,629,0.19905705954471195
319,backbone.res2.2.conv2,1,DET vs FullGradCam,629,0.22659448230976648
320,backbone.res2.2.conv3,1,DET vs FullGradCam,629,0.23294875952694183
321,backbone.res3.0.conv1,1,DET vs FullGradCam,629,0.21416998372310095
322,backbone.res3.0.conv2,1,DET vs FullGradCam,629,0.22744296153675386
323,backbone.res3.0.conv3,1,DET vs FullGradCam,629,0.22702014312441843
324,backbone.res3.1.conv1,1,DET vs FullGradCam,629,0.22886528276086346
325,backbone.res3.1.conv2,1,DET vs FullGradCam,629,0.19892426771984426
326,backbone.res3.1.conv3,1,DET vs FullGradCam,629,0.2081096532677955
327,backbone.res3.2.conv1,1,DET vs FullGradCam,629,0.18435083981843764
328,backbone.res3.2.conv2,1,DET vs FullGradCam,629,0.1777906437332093
329,backbone.res3.2.conv3,1,DET vs FullGradCam,629,0.19889481455825117
330,backbone.res3.3.conv1,1,DET vs FullGradCam,629,0.2256703835545604
331,backbone.res3.3.conv2,2,DET vs FullGradCam,629,0.26505049576770245
332,backbone.res3.3.conv3,2,DET vs FullGradCam,629,0.21106788135423976
333,backbone.res4.0.conv1,2,DET vs FullGradCam,629,0.17119984661215687
334,backbone.res4.0.conv2,2,DET vs FullGradCam,629,0.2665108977478176
335,backbone.res4.0.conv3,2,DET vs FullGradCam,629,0.23745333931329157
336,backbone.res4.1.conv1,2,DET vs FullGradCam,629,0.2618259376061038
337,backbone.res4.1.conv2,2,DET vs FullGradCam,629,0.21264614462274584
338,backbone.res4.1.conv3,2,DET vs FullGradCam,629,0.21132141125776013
339,backbone.res4.2.conv1,2,DET vs FullGradCam,629,0.1879607688392538
340,backbone.res4.2.conv2,2,DET vs FullGradCam,629,0.24834718483342486
341,backbone.res4.2.conv3,2,DET vs FullGradCam,629,0.22064030974021276
342,backbone.res4.3.conv1,2,DET vs FullGradCam,629,0.17536847062769984
343,backbone.res4.3.conv2,2,DET vs FullGradCam,629,0.21367195170663442
344,backbone.res4.3.conv3,2,DET vs FullGradCam,629,0.21959757292472235
345,backbone.res4.4.conv1,2,DET vs FullGradCam,629,0.2088220264272182
346,backbone.res4.4.conv2,2,DET vs FullGradCam,629,0.19361922344730134
347,backbone.res4.4.conv3,2,DET vs FullGradCam,629,0.2963620009835747
348,backbone.res4.5.conv1,2,DET vs FullGradCam,629,0.19124618332361087
349,backbone.res4.5.conv2,2,DET vs FullGradCam,629,0.16008750063227067
350,backbone.res4.5.conv3,2,DET vs FullGradCam,629,0.15840623625548916
351,backbone.res2.0.conv1,1,DET vs FullGradCam,727,0.15112984275371402
352,backbone.res2.0.conv2,1,DET vs FullGradCam,727,0.14039826092081747
