,Layer,Cluster,Task,Image,Similarity
197,backbone.res2.0.conv3,1,DET vs FullGradCam,760,0.22091827021315497
198,backbone.res2.1.conv1,1,DET vs FullGradCam,760,0.20456337583618706
199,backbone.res2.1.conv2,1,DET vs FullGradCam,760,0.22936832735363175
200,backbone.res2.1.conv3,1,DET vs FullGradCam,760,0.23036992669209772
201,backbone.res2.2.conv1,1,DET vs FullGradCam,760,0.19598904491233604
202,backbone.res2.2.conv2,2,DET vs FullGradCam,760,0.14453808081554204
203,backbone.res2.2.conv3,2,DET vs FullGradCam,760,0.1819484681680098
204,backbone.res3.0.conv1,1,DET vs FullGradCam,760,0.2674366218348884
205,backbone.res3.0.conv2,1,DET vs FullGradCam,760,0.20694315560362805
206,backbone.res3.0.conv3,1,DET vs FullGradCam,760,0.2781366336184985
207,backbone.res3.1.conv1,1,DET vs FullGradCam,760,0.24589533348659212
208,backbone.res3.1.conv2,1,DET vs FullGradCam,760,0.21246755012821708
209,backbone.res3.1.conv3,1,DET vs FullGradCam,760,0.20972831167232941
210,backbone.res3.2.conv1,1,DET vs FullGradCam,760,0.20881020497586408
211,backbone.res3.2.conv2,1,DET vs FullGradCam,760,0.19773450226440112
212,backbone.res3.2.conv3,1,DET vs FullGradCam,760,0.22423183897395596
213,backbone.res3.3.conv1,1,DET vs FullGradCam,760,0.16117428821874902
214,backbone.res3.3.conv2,2,DET vs FullGradCam,760,0.15107403635903904
215,backbone.res3.3.conv3,2,DET vs FullGradCam,760,0.18786142356803776
216,backbone.res4.0.conv1,1,DET vs FullGradCam,760,0.31741364135513006
217,backbone.res4.0.conv2,1,DET vs FullGradCam,760,0.3663580843261395
218,backbone.res4.0.conv3,1,DET vs FullGradCam,760,0.31824867629104286
219,backbone.res4.1.conv1,1,DET vs FullGradCam,760,0.37763751444839966
220,backbone.res4.1.conv2,1,DET vs FullGradCam,760,0.303200347367168
221,backbone.res4.1.conv3,1,DET vs FullGradCam,760,0.2605913805199246
222,backbone.res4.2.conv1,1,DET vs FullGradCam,760,0.18836781082294418
223,backbone.res4.2.conv2,1,DET vs FullGradCam,760,0.22915364000021757
224,backbone.res4.2.conv3,1,DET vs FullGradCam,760,0.18545758163491843
225,backbone.res4.3.conv1,1,DET vs FullGradCam,760,0.2313214980671596
226,backbone.res4.3.conv2,1,DET vs FullGradCam,760,0.1838731795123166
227,backbone.res4.3.conv3,1,DET vs FullGradCam,760,0.14442152247492035
228,backbone.res4.4.conv1,1,DET vs FullGradCam,760,0.13261014491161713
229,backbone.res4.4.conv2,1,DET vs FullGradCam,760,0.16441832855194277
230,backbone.res4.4.conv3,1,DET vs FullGradCam,760,0.13993488406642635
231,backbone.res4.5.conv1,1,DET vs FullGradCam,760,0.1612114084196966
232,backbone.res4.5.conv2,1,DET vs FullGradCam,760,0.14382826080319733
233,backbone.res4.5.conv3,1,DET vs FullGradCam,760,0.1719845590560368
234,backbone.res2.0.conv1,1,DET vs FullGradCam,1176,0.5380399306042428
235,backbone.res2.0.conv2,1,DET vs FullGradCam,1176,0.5690228403662717
236,backbone.res2.0.conv3,1,DET vs FullGradCam,1176,0.47063839678994357
237,backbone.res2.1.conv1,1,DET vs FullGradCam,1176,0.5022956237150039
238,backbone.res2.1.conv2,1,DET vs FullGradCam,1176,0.5220216646964786
239,backbone.res2.1.conv3,1,DET vs FullGradCam,1176,0.3778828591942923
240,backbone.res2.2.conv1,1,DET vs FullGradCam,1176,0.5196264749914987
241,backbone.res2.2.conv2,2,DET vs FullGradCam,1176,0.3261293879998955
242,backbone.res2.2.conv3,2,DET vs FullGradCam,1176,0.2911383116426492
243,backbone.res3.0.conv1,1,DET vs FullGradCam,1176,0.5574711298381472
244,backbone.res3.0.conv2,1,DET vs FullGradCam,1176,0.4890144330228794
245,backbone.res3.0.conv3,1,DET vs FullGradCam,1176,0.534296807155918
246,backbone.res3.1.conv1,1,DET vs FullGradCam,1176,0.5258635258446491
247,backbone.res3.1.conv2,1,DET vs FullGradCam,1176,0.5193635009199482
248,backbone.res3.1.conv3,1,DET vs FullGradCam,1176,0.505429799606083
249,backbone.res3.2.conv1,1,DET vs FullGradCam,1176,0.46771775813191274
250,backbone.res3.2.conv2,1,DET vs FullGradCam,1176,0.44665304358808716
