,Layer,Cluster,Image,PCC
139,roi_heads.res5.0.conv2,3,68,0.6471563816540675
140,roi_heads.res5.0.conv3,3,68,0.7331812305717145
141,roi_heads.res5.1.conv1,3,68,0.6473526144621213
142,roi_heads.res5.1.conv2,3,68,0.7828248829284783
143,roi_heads.res5.1.conv3,3,68,0.865386499094939
144,roi_heads.res5.2.conv1,3,68,0.5962090533540234
145,roi_heads.res5.2.conv2,3,68,0.7510784910316792
146,roi_heads.res5.2.conv3,3,68,0.9000658693184505
147,backbone.res2.0.conv1,1,629,0.010984385419272026
148,backbone.res2.0.conv2,1,629,0.017279892859714773
149,backbone.res2.0.conv3,1,629,0.014985278346781998
150,backbone.res2.1.conv1,1,629,0.017461103507167102
151,backbone.res2.1.conv2,1,629,0.016012780348096025
152,backbone.res2.1.conv3,1,629,0.01711434773937272
153,backbone.res2.2.conv1,1,629,0.01989409829435158
154,backbone.res2.2.conv2,1,629,0.01632894193310683
155,backbone.res2.2.conv3,1,629,0.014809710264726012
156,backbone.res3.0.conv1,1,629,0.014201956747919414
157,backbone.res3.0.conv2,1,629,0.019884218413031812
158,backbone.res3.0.conv3,1,629,0.020940060522612852
159,backbone.res3.1.conv1,1,629,0.0198303522773528
160,backbone.res3.1.conv2,1,629,0.0215295001955226
161,backbone.res3.1.conv3,1,629,0.022545652168962784
162,backbone.res3.2.conv1,1,629,0.013458763903047887
163,backbone.res3.2.conv2,1,629,0.0213612997765401
164,backbone.res3.2.conv3,1,629,0.02579748102143319
165,backbone.res3.3.conv1,1,629,0.01618661264361476
166,backbone.res3.3.conv2,2,629,0.020062823304246708
167,backbone.res3.3.conv3,2,629,0.025498473493227723
168,backbone.res4.0.conv1,2,629,0.017108969401153057
169,backbone.res4.0.conv2,2,629,0.012644664342962396
170,backbone.res4.0.conv3,2,629,0.018798636170722107
171,backbone.res4.1.conv1,2,629,0.015324384997875345
172,backbone.res4.1.conv2,2,629,0.024137588613842107
173,backbone.res4.1.conv3,2,629,0.012858536092285133
174,backbone.res4.2.conv1,2,629,0.01962934357703508
175,backbone.res4.2.conv2,2,629,0.0206581554218387
176,backbone.res4.2.conv3,2,629,0.020830267347096025
177,backbone.res4.3.conv1,2,629,0.015714848540542208
178,backbone.res4.3.conv2,2,629,0.026964169147599075
179,backbone.res4.3.conv3,2,629,0.0330568484867764
180,backbone.res4.4.conv1,2,629,0.0359884101627134
181,backbone.res4.4.conv2,2,629,0.03570321548848151
182,backbone.res4.4.conv3,2,629,0.0313623953096415
183,backbone.res4.5.conv1,2,629,0.033923515684360306
184,backbone.res4.5.conv2,3,629,0.030317822766383288
185,backbone.res4.5.conv3,3,629,0.03451844163141728
186,roi_heads.pooler.level,3,629,0.033991583659203184
187,roi_heads.res5.0.conv1,3,629,0.029439599899049068
188,roi_heads.res5.0.conv2,3,629,0.021633709004988785
189,roi_heads.res5.0.conv3,3,629,0.02979015300664771
190,roi_heads.res5.1.conv1,3,629,0.033936484849916904
191,roi_heads.res5.1.conv2,3,629,0.036961185632528634
192,roi_heads.res5.1.conv3,3,629,0.03356821514267615
193,roi_heads.res5.2.conv1,3,629,0.030663379841099975
194,roi_heads.res5.2.conv2,3,629,0.037710831889270595
195,roi_heads.res5.2.conv3,3,629,0.034351436445824376
196,backbone.res2.0.conv1,1,1178,0.6864987144189203
197,backbone.res2.0.conv2,1,1178,0.7297806716685723
198,backbone.res2.0.conv3,1,1178,0.7945997746174708
199,backbone.res2.1.conv1,1,1178,0.756151597002331
200,backbone.res2.1.conv2,1,1178,0.7631636242747571
201,backbone.res2.1.conv3,1,1178,0.7988376825894227
202,backbone.res2.2.conv1,1,1178,0.68313440793782
203,backbone.res2.2.conv2,1,1178,0.6237869958967697
204,backbone.res2.2.conv3,1,1178,0.7849030855795427
205,backbone.res3.0.conv1,1,1178,0.7867733024033315
206,backbone.res3.0.conv2,1,1178,0.7029191508101048
207,backbone.res3.0.conv3,1,1178,0.9043247613455506
208,backbone.res3.1.conv1,1,1178,0.7998009046991393
209,backbone.res3.1.conv2,1,1178,0.9313882726901842
210,backbone.res3.1.conv3,1,1178,0.8962738638590522
211,backbone.res3.2.conv1,1,1178,0.8633831319845522
212,backbone.res3.2.conv2,1,1178,0.7831766489559666
213,backbone.res3.2.conv3,1,1178,0.8131647995101927
214,backbone.res3.3.conv1,1,1178,0.7341176730354704
215,backbone.res3.3.conv2,2,1178,0.7748155055917869
216,backbone.res3.3.conv3,2,1178,0.9171564523168353
217,backbone.res4.0.conv1,2,1178,0.8608483722595185
218,backbone.res4.0.conv2,2,1178,0.8570730412842492
219,backbone.res4.0.conv3,2,1178,0.9378263143429318
220,backbone.res4.1.conv1,2,1178,0.6311014655156684
221,backbone.res4.1.conv2,2,1178,0.8019845704011209
222,backbone.res4.1.conv3,2,1178,0.8682915923106782
223,backbone.res4.2.conv1,2,1178,0.9148857158217594
224,backbone.res4.2.conv2,2,1178,0.9112535303443321
225,backbone.res4.2.conv3,2,1178,0.9209287849498653
226,backbone.res4.3.conv1,2,1178,0.8309316684372446
227,backbone.res4.3.conv2,2,1178,0.8496157711753268
228,backbone.res4.3.conv3,2,1178,0.9718141165169373
229,backbone.res4.4.conv1,2,1178,0.9072117015508216
230,backbone.res4.4.conv2,2,1178,0.9751728590203095
231,backbone.res4.4.conv3,2,1178,0.975094607001911
232,backbone.res4.5.conv1,2,1178,0.9558077745199497
233,backbone.res4.5.conv2,3,1178,0.9437652572094984
234,backbone.res4.5.conv3,3,1178,0.9616348848071964
235,roi_heads.pooler.level,3,1178,0.7158832587502985
236,roi_heads.res5.0.conv1,3,1178,0.9652881001649555
237,roi_heads.res5.0.conv2,3,1178,0.6668599821653057
238,roi_heads.res5.0.conv3,3,1178,0.9514228786838135
239,roi_heads.res5.1.conv1,3,1178,0.7167398356305381
240,roi_heads.res5.1.conv2,3,1178,0.9769919470431367
241,roi_heads.res5.1.conv3,3,1178,0.9558460187350742
242,roi_heads.res5.2.conv1,3,1178,0.5550553909990694
243,roi_heads.res5.2.conv2,3,1178,0.4667854320556783
244,roi_heads.res5.2.conv3,3,1178,0.96737770743015
245,backbone.res2.0.conv1,1,67,0.8367158026619397
246,backbone.res2.0.conv2,1,67,0.8835890083787373
247,backbone.res2.0.conv3,1,67,0.9056344745159769
248,backbone.res2.1.conv1,1,67,0.9160244552594284
249,backbone.res2.1.conv2,1,67,0.8777714315431657
250,backbone.res2.1.conv3,1,67,0.8793445686743915
251,backbone.res2.2.conv1,1,67,0.8953547807206866
252,backbone.res2.2.conv2,1,67,0.8796113120599666
253,backbone.res2.2.conv3,1,67,0.8023564793772994
254,backbone.res3.0.conv1,1,67,0.9075477950543354
255,backbone.res3.0.conv2,1,67,0.8393682364308056
256,backbone.res3.0.conv3,1,67,0.9505822154279409
257,backbone.res3.1.conv1,1,67,0.9173436907321602
258,backbone.res3.1.conv2,1,67,0.8268976701786707
259,backbone.res3.1.conv3,1,67,0.844098067358867
260,backbone.res3.2.conv1,1,67,0.7955414183893023
261,backbone.res3.2.conv2,1,67,0.7995417032557414
262,backbone.res3.2.conv3,1,67,0.8517482782706706
263,backbone.res3.3.conv1,1,67,0.8346368853003114
264,backbone.res3.3.conv2,2,67,0.9178854777477482
265,backbone.res3.3.conv3,2,67,0.8628810835423543
266,backbone.res4.0.conv1,2,67,0.8239604083024148
267,backbone.res4.0.conv2,2,67,0.9131331053112601
268,backbone.res4.0.conv3,2,67,0.87570795275714
269,backbone.res4.1.conv1,2,67,0.7153484733719079
270,backbone.res4.1.conv2,2,67,0.9078741868403787
271,backbone.res4.1.conv3,2,67,0.9462423151724514
272,backbone.res4.2.conv1,2,67,0.9799384241210004
